,Data,precipitacao_observada,Horario,Datetime,MdoEstado_ws10,MdoEstado_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_MdoEstado,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_MdoEstado,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-21 06:00:00,2021-08-21,0.0,06:00:00,2021-08-21 06:00:00,0.940577,132.425,1.11745,138.153,1.08995,132.278,1.11749,128.047,1.08403,146.81,1.17954,128.05,1.28807,135.371,1.27193,142.775,1.13438,148.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7093,21.5956,22.7133,21.7086,22.5285,22.8605,21.4925,22.4732,21.5464
2021-08-21 07:00:00,2021-08-21,0.0,07:00:00,2021-08-21 07:00:00,0.408196,52.7701,0.337159,100.774,0.434749,26.047,0.422383,90.5073,0.445625,36.0795,0.364142,77.0143,0.431839,121.314,0.43537,28.4017,0.352704,63.4392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1633,22.1019,23.1869,22.1143,23.0227,23.3492,22.0031,23.0571,21.9951
2021-08-21 08:00:00,2021-08-21,0.0,08:00:00,2021-08-21 08:00:00,0.855456,40.2365,0.719024,48.6478,0.883183,50.3969,0.950016,63.7227,0.840912,15.1265,0.912282,68.6646,0.765584,74.2617,0.880946,22.4732,0.732908,28.3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9999,21.7407,23.0415,21.6661,22.881,22.9882,21.6117,22.9812,21.6956
2021-08-21 09:00:00,2021-08-21,0.0,09:00:00,2021-08-21 09:00:00,0.713708,48.1413,0.670903,62.6486,0.934689,62.6774,0.883614,68.0448,0.965584,21.0944,1.07256,67.7448,0.703832,85.4984,0.946197,35.2855,0.958894,32.3329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,21.5677,22.9313,21.489,22.6672,22.8449,21.4669,22.866,21.1132
2021-08-21 10:00:00,2021-08-21,0.0,10:00:00,2021-08-21 10:00:00,0.65811,1.50693,0.553428,12.9395,0.54231,2.51895,0.263304,34.4178,1.24549,352.836,0.301276,47.8672,0.178943,53.5088,1.22892,352.622,0.725049,357.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4983,21.48,22.6549,21.8778,22.7272,22.9177,21.8356,22.5447,21.0657
2021-08-21 11:00:00,2021-08-21,0.0,11:00:00,2021-08-21 11:00:00,0.442205,18.2946,0.182101,50.256,0.626543,14.7001,0.322298,91.6925,0.720214,351.107,0.23633,33.5171,0.404824,140.953,0.989646,358.074,0.27079,351.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4368,23.2522,22.3752,23.4627,22.7009,22.8484,23.3683,22.6136,22.96
2021-08-21 12:00:00,2021-08-21,0.0,12:00:00,2021-08-21 12:00:00,0.326783,331.323,0.396932,273.99,0.693883,350.818,0.377828,266.45,0.473326,350.164,0.65619,317.432,0.438107,246.67,0.733223,8.41589,0.5171,287.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1547,24.9012,22.7356,24.8761,23.113,22.9951,24.955,22.5644,24.9625
2021-08-21 13:00:00,2021-08-21,0.0,13:00:00,2021-08-21 13:00:00,0.801665,236.719,0.911761,220.087,0.761018,313.887,0.823646,232.921,0.705372,264.747,0.874102,290.741,0.787973,223.361,0.630568,330.017,0.968785,251.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6551,26.6372,23.6017,26.4492,23.8647,23.6418,26.8502,23.6138,26.7892
2021-08-21 14:00:00,2021-08-21,0.0,14:00:00,2021-08-21 14:00:00,0.728707,240.325,1.09025,200.998,1.1868,303.545,1.0066,228.68,0.666473,226.09,1.07704,294.756,1.29731,212.063,0.955224,301.388,1.13434,196.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5095,28.4565,24.2354,28.2553,24.759,24.2639,28.8586,24.4152,28.5309
2021-08-21 15:00:00,2021-08-21,0.0,15:00:00,2021-08-21 15:00:00,1.323,241.244,1.74419,202.327,1.16985,267.515,1.50745,230.737,1.48945,234.882,1.25878,256.115,1.91442,209.66,1.22573,252.672,1.68026,197.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9119,29.8368,25.6838,29.6426,25.1134,25.4762,30.2475,25.9156,30.0337
2021-08-21 16:00:00,2021-08-21,0.0,16:00:00,2021-08-21 16:00:00,2.69018,167.436,2.81338,180.628,2.64528,156.76,2.706,172.636,2.55915,161.231,2.66422,161.406,2.56573,185.046,2.61072,156.166,2.5934,171.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5601,30.4237,25.8251,30.4764,25.5775,25.6234,30.6523,25.8867,30.4591
2021-08-21 17:00:00,2021-08-21,0.0,17:00:00,2021-08-21 17:00:00,3.46284,159.727,3.59916,168.909,3.4305,151.822,3.42704,162.83,3.47405,156.099,3.3824,154.641,3.28181,168.265,3.39309,151.938,3.6753,162.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3319,30.3356,25.4826,30.3172,25.2118,25.3401,30.5224,25.4695,30.2008
2021-08-21 18:00:00,2021-08-21,0.0,18:00:00,2021-08-21 18:00:00,3.61623,137.882,3.73094,141.607,3.65116,132.477,3.6898,130.998,3.78393,138.671,3.70248,130.465,3.63787,132.002,3.61973,134.723,4.02082,145.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0934,29.9755,25.1451,29.8027,25.0083,25.058,29.9424,25.1908,29.8299
2021-08-21 19:00:00,2021-08-21,0.0,19:00:00,2021-08-21 19:00:00,3.69004,126.519,3.80675,127.705,4.03552,125.745,4.28871,121.741,3.65642,130.478,4.3794,123.724,4.09467,122.945,3.78301,128.31,3.77224,133.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9971,29.5564,25.0276,29.312,24.9492,24.9664,29.428,25.0977,29.5122
2021-08-21 20:00:00,2021-08-21,0.0,20:00:00,2021-08-21 20:00:00,4.37744,121.874,4.6157,121.535,4.64051,123.483,5.32912,119.22,3.66263,134.653,5.18006,121.392,5.09597,119.49,3.89336,130.906,4.04791,133.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5328,28.3719,24.5771,27.9415,24.3359,24.5462,28.1952,24.4687,28.1063
2021-08-21 21:00:00,2021-08-21,0.0,21:00:00,2021-08-21 21:00:00,4.49232,105.339,3.86427,103.42,5.58848,110.356,4.79841,106.217,3.4669,112.838,6.24014,110.742,3.84355,101.288,4.03574,117.19,2.92189,111.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1855,27.1341,24.302,26.7578,23.9386,24.4683,26.889,23.9828,27.2047
2021-08-21 22:00:00,2021-08-21,0.0,22:00:00,2021-08-21 22:00:00,2.70089,89.9994,2.64266,91.0072,3.26604,80.2521,4.13796,85.8907,0.68849,147.032,4.43045,83.4659,4.25749,91.7002,1.43978,90.8098,0.110052,130.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9638,26.3187,23.699,26.4286,24.2807,23.7711,26.0012,23.8988,26.2551
2021-08-21 23:00:00,2021-08-21,0.0,23:00:00,2021-08-21 23:00:00,1.17536,254.089,0.579115,259.345,1.237,240.184,1.12906,273.034,1.28015,233.726,1.09478,248.628,1.04842,296.684,1.55318,226.836,0.684344,217.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6068,24.0024,22.6617,23.6683,22.7795,22.5937,24.0518,22.7067,24.213
2021-08-22 00:00:00,2021-08-22,0.0,00:00:00,2021-08-22 00:00:00,1.91199,53.3448,1.1215,59.6028,2.5492,56.9858,1.33821,57.9389,1.33565,45.3491,2.68807,61.3619,1.20104,63.0963,1.96314,59.6452,0.976963,58.2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.004,21.0273,20.9803,20.9596,21.047,20.9389,20.98,21.0205,21.0731
2021-08-22 01:00:00,2021-08-22,0.0,01:00:00,2021-08-22 01:00:00,1.61376,21.4789,1.42493,22.5804,1.22893,20.6493,1.39958,31.1635,1.57824,18.6193,1.5815,30.4323,1.44574,31.1427,1.18717,20.9684,1.41371,19.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3159,21.2882,21.3733,21.3117,21.3341,21.315,21.1344,21.2959,21.4042
2021-08-22 02:00:00,2021-08-22,0.0,02:00:00,2021-08-22 02:00:00,2.53898,26.5994,2.04279,27.8063,2.57478,22.6875,2.02927,31.2214,2.49587,17.8154,2.41789,29.1119,2.07391,33.8552,2.66711,16.8572,1.93955,20.1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8244,20.6873,21.044,20.5944,20.9081,20.8404,20.3869,21.0847,20.8139
2021-08-22 03:00:00,2021-08-22,0.0,03:00:00,2021-08-22 03:00:00,1.11319,32.6898,0.878243,40.8269,1.29923,38.2816,0.864226,50.3267,1.41191,22.9079,1.89013,58.0072,1.13846,63.8607,1.43705,19.9822,0.923388,20.0315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1216,19.92,20.1846,19.5326,20.3593,19.5717,19.4433,20.5348,20.2546
2021-08-22 04:00:00,2021-08-22,0.0,04:00:00,2021-08-22 04:00:00,1.28159,175.256,0.845033,175.75,1.17874,154.297,0.446642,151.454,1.52691,183.69,0.802432,122.213,0.645034,163.698,1.7845,167.165,0.793354,186.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9443,19.6015,19.9155,19.3909,20.1784,19.8557,19.286,19.8744,19.857
2021-08-22 05:00:00,2021-08-22,0.0,05:00:00,2021-08-22 05:00:00,2.32908,157.004,1.52235,153.926,2.29525,158.773,1.40761,160.921,2.29822,149.252,2.43431,159.243,1.49391,161.653,2.28938,154.787,1.41739,144.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0828,19.5277,20.1411,19.425,20.2184,20.0899,19.2789,20.2381,19.73
2021-08-22 06:00:00,2021-08-22,0.0,06:00:00,2021-08-22 06:00:00,1.55765,164.03,1.19282,170.151,1.91651,150.806,1.36859,143.556,1.98639,170.342,2.42915,135.273,1.31031,153.189,2.04517,161.364,1.37777,175.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5612,19.4397,20.6165,19.5408,20.3332,20.9091,19.3172,20.3232,19.5173
2021-08-22 07:00:00,2021-08-22,0.0,07:00:00,2021-08-22 07:00:00,0.996198,128.261,0.673575,125.432,1.73709,126.961,1.15099,116.656,1.63855,161.665,2.11231,116.061,1.01591,126.547,1.89419,149.963,1.14269,161.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6231,19.4767,20.6314,19.3493,20.3837,20.6957,19.2191,20.2863,19.4285
2021-08-22 08:00:00,2021-08-22,0.0,08:00:00,2021-08-22 08:00:00,1.55389,132.891,0.95882,135.994,2.1276,136.71,1.27363,127.878,1.85954,149.931,2.16205,129.011,1.09061,135.705,2.2881,149.134,0.998468,146.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3862,19.1924,20.3153,19.087,20.2308,20.4927,18.9919,20.0088,19.3135
2021-08-22 09:00:00,2021-08-22,0.0,09:00:00,2021-08-22 09:00:00,0.691438,28.8114,0.691897,46.8634,0.304574,33.4933,0.924494,55.6191,0.541952,149.876,1.05753,35.5857,0.930057,72.8793,0.95157,149.124,0.298313,86.1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4161,19.1072,20.466,19.0493,20.2747,20.4816,18.9003,20.1607,19.3233
2021-08-22 10:00:00,2021-08-22,0.0,10:00:00,2021-08-22 10:00:00,1.91199,53.3448,1.1215,59.6028,2.5492,56.9858,1.33821,57.9389,1.33565,45.3491,2.68807,61.3619,1.20104,63.0963,1.96314,59.6452,0.976963,58.2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8569,18.9791,19.8592,18.8893,20.1019,19.4786,18.7525,20.1985,19.1886
2021-08-22 11:00:00,2021-08-22,0.0,11:00:00,2021-08-22 11:00:00,1.41296,34.6332,1.15488,41.3499,1.76955,42.6809,1.28151,46.3091,1.3761,27.7675,1.73629,47.6881,1.20417,52.7497,1.7515,41.3898,1.09564,33.5338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.579,20.6494,20.4916,20.6799,20.5855,20.6562,20.4749,20.3788,20.702
2021-08-22 12:00:00,2021-08-22,0.0,12:00:00,2021-08-22 12:00:00,0.483509,243.039,0.316844,179.139,0.758663,320.688,0.169339,68.2448,0.295083,198.301,0.658414,336.574,0.431557,105.861,0.46072,355.575,0.314621,173.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7538,22.8218,21.7114,23.0337,21.649,21.9645,22.9923,21.4815,22.7355
2021-08-22 13:00:00,2021-08-22,0.0,13:00:00,2021-08-22 13:00:00,0.721864,217.446,1.14992,190.407,0.685728,296.416,0.850241,215.661,0.814373,219.997,0.754833,279.543,1.02827,191.954,0.783329,283.822,1.24653,186.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9214,24.4575,21.9351,24.5283,21.9889,22.1151,24.933,21.9271,24.4306
2021-08-22 14:00:00,2021-08-22,0.0,14:00:00,2021-08-22 14:00:00,1.50929,247.089,1.81098,207.161,0.973041,242.767,1.55197,236.778,1.8384,230.216,1.18481,261.546,1.91742,205.906,1.54128,210.999,1.99125,204.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8633,25.9575,23.9364,26.1339,23.0103,23.504,26.5268,23.8962,26.0251
2021-08-22 15:00:00,2021-08-22,0.0,15:00:00,2021-08-22 15:00:00,2.65418,197.468,2.98744,204.32,2.51235,174.468,2.69469,192.796,2.69823,198.466,2.48575,170.381,2.75927,211.049,2.59401,181.481,2.8764,198.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8689,27.4107,24.1645,27.7116,23.7639,23.9852,27.893,24.0284,27.3387
2021-08-22 16:00:00,2021-08-22,0.0,16:00:00,2021-08-22 16:00:00,2.73423,161.627,2.93766,172.399,2.69704,152.866,2.82251,173.686,2.76302,155.746,2.69724,160.266,2.76234,183.723,2.73869,153.485,3.02718,162.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0395,27.8674,24.2994,27.8965,23.9969,24.1094,28.0968,24.325,27.7852
2021-08-22 17:00:00,2021-08-22,0.0,17:00:00,2021-08-22 17:00:00,3.76179,143.504,3.67644,151.104,3.80489,136.542,3.71532,144.947,3.91066,138.684,3.77181,140.541,3.35082,147.085,3.65632,135.713,3.97005,148.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.279,28.7465,24.3406,28.5754,24.2164,24.2295,28.8593,24.4427,28.5404
2021-08-22 18:00:00,2021-08-22,0.0,18:00:00,2021-08-22 18:00:00,4.17273,143.219,4.16382,147.858,4.29767,138.484,4.09357,142.927,4.44795,139.135,4.20775,140.301,3.74912,143.896,4.29311,136.288,4.5905,145.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2166,28.5582,24.256,28.4643,24.1668,24.2067,28.7693,24.3263,28.2997
2021-08-22 19:00:00,2021-08-22,0.0,19:00:00,2021-08-22 19:00:00,3.8832,131.798,3.75914,133.474,4.21704,130.435,4.10353,128.67,3.90479,133.144,4.30738,129.624,3.78174,129.448,4.00291,131.652,3.88054,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4512,28.8203,24.439,28.6638,24.2768,24.4555,28.8003,24.3624,28.5971
2021-08-22 20:00:00,2021-08-22,0.0,20:00:00,2021-08-22 20:00:00,4.09721,105.422,3.92893,106.562,4.10266,106.451,4.5205,102.879,3.84789,106.588,4.46678,105.479,4.12564,103.123,3.62691,104.232,3.73921,111.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4053,28.5007,24.2976,28.0351,24.2967,24.2793,28.325,24.3401,28.4365
2021-08-22 21:00:00,2021-08-22,0.0,21:00:00,2021-08-22 21:00:00,5.06755,83.3927,5.10533,86.3271,5.5449,85.4649,5.07141,82.8177,5.01589,85.2356,5.41016,83.9773,5.26674,86.5206,5.42484,88.5942,4.93268,84.5723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5889,27.5944,24.4372,27.4727,24.6308,24.3214,27.332,24.4111,27.8624
2021-08-22 22:00:00,2021-08-22,0.0,22:00:00,2021-08-22 22:00:00,6.73488,68.1341,5.71743,72.3677,7.7424,67.082,6.41791,69.0328,6.66523,67.0565,7.76139,67.2125,5.99899,73.4966,7.57088,68.1438,5.43509,69.5392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8976,25.5346,23.901,25.2911,23.9765,23.7297,25.1617,23.9809,25.8562
2021-08-22 23:00:00,2021-08-22,0.0,23:00:00,2021-08-22 23:00:00,7.12693,71.2949,5.78521,75.4141,8.0467,68.7962,6.45507,71.9352,7.06893,70.4192,7.87377,67.9065,5.90074,76.6595,8.08415,69.4674,5.5494,73.3683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6295,24.7686,23.5909,24.5737,23.7063,23.396,24.361,23.7021,25.1279
2021-08-23 00:00:00,2021-08-23,0.0,00:00:00,2021-08-23 00:00:00,3.01804,81.091,2.03734,91.5906,3.63181,78.4288,2.2726,83.457,2.78435,81.2711,3.81938,82.8757,2.15961,92.0446,3.47407,80.2781,2.00226,89.5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9148,22.9459,22.8828,22.8506,22.9774,22.8188,22.8815,22.9451,23.0085
2021-08-23 01:00:00,2021-08-23,0.0,01:00:00,2021-08-23 01:00:00,4.36083,12.0196,3.55129,15.9598,3.95952,8.10315,3.48632,19.9492,4.42125,9.02695,3.96075,19.3052,3.46295,19.5268,4.28914,3.41486,3.45927,14.0332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7395,22.7778,22.8932,22.9609,22.6692,22.9025,22.6974,22.8116,22.778
2021-08-23 02:00:00,2021-08-23,0.0,02:00:00,2021-08-23 02:00:00,2.60148,41.0086,1.97339,51.2448,2.67226,38.3121,2.25295,47.2478,2.39786,38.8948,3.31643,49.8888,2.46055,56.7153,2.58132,33.387,1.5518,47.3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1218,21.9695,22.2301,21.9233,22.2133,21.765,21.7042,22.3368,22.1122
2021-08-23 03:00:00,2021-08-23,0.0,03:00:00,2021-08-23 03:00:00,2.71442,40.6468,1.7436,46.9059,2.52919,36.0319,2.25178,49.6566,2.08253,27.0511,3.68121,49.0895,2.39053,56.7063,1.92723,18.2883,1.25644,33.0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3223,21.7668,22.1237,21.9007,22.1271,22.0595,21.8688,22.0666,21.57
2021-08-23 04:00:00,2021-08-23,0.0,04:00:00,2021-08-23 04:00:00,0.687829,35.2407,0.559013,29.3761,0.84859,46.0453,0.582859,72.2938,1.01461,19.0942,1.41626,57.3152,0.468075,86.9974,0.916407,32.1528,0.82747,6.23428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5018,20.8127,21.7185,21.0211,21.5911,21.7999,20.9218,21.6868,20.9511
2021-08-23 05:00:00,2021-08-23,0.0,05:00:00,2021-08-23 05:00:00,3.09996,68.5675,2.08094,71.0068,3.15364,68.9299,2.1907,67.272,2.63152,72.8441,3.62279,69.5729,2.13219,67.2411,2.46091,71.4765,1.95816,76.7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6735,21.1754,22.4499,21.2023,22.5688,22.3919,21.0944,22.2153,21.2179
2021-08-23 06:00:00,2021-08-23,0.0,06:00:00,2021-08-23 06:00:00,3.34453,70.2726,2.28009,78.9072,3.88727,70.0165,2.29622,73.04,2.92064,68.2521,4.16751,73.4102,2.28148,81.1917,3.4606,67.8441,2.1431,76.6328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5983,20.9823,22.4961,20.945,22.7621,22.3979,20.7976,22.5883,21.0685
2021-08-23 07:00:00,2021-08-23,0.0,07:00:00,2021-08-23 07:00:00,2.61656,77.1133,1.91908,93.6961,3.58154,72.2136,2.1627,79.2825,2.19983,76.0947,3.73625,75.6443,2.03845,95.306,3.23,71.0084,1.81305,91.3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9143,20.8547,22.8283,20.7852,22.9761,22.6954,20.6028,22.9085,21.0474
2021-08-23 08:00:00,2021-08-23,0.0,08:00:00,2021-08-23 08:00:00,2.54414,82.6807,1.79139,96.3634,3.28297,80.334,2.25639,84.0704,1.7721,83.043,3.55266,83.6899,2.06854,96.2973,2.86699,77.9102,1.44677,99.3388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9651,20.8887,22.9476,20.7294,22.9214,22.8945,20.6087,22.9628,21.1356
2021-08-23 09:00:00,2021-08-23,0.0,09:00:00,2021-08-23 09:00:00,2.73784,98.4567,1.92077,104.658,2.07806,98.2831,2.18783,95.2867,2.24176,90.1545,2.40352,98.7104,2.09535,102.799,1.48338,80.918,1.52492,99.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9068,20.6443,22.9723,20.544,22.8639,22.9104,20.4092,23.0034,20.8026
2021-08-23 10:00:00,2021-08-23,0.0,10:00:00,2021-08-23 10:00:00,3.01804,81.091,2.03734,91.5906,3.63181,78.4288,2.2726,83.457,2.78435,81.2711,3.81938,82.8757,2.15961,92.0446,3.47407,80.2781,2.00226,89.5994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.826,20.9704,22.8863,20.9656,22.9213,22.7715,20.8248,22.7708,21.1501
2021-08-23 11:00:00,2021-08-23,0.0,11:00:00,2021-08-23 11:00:00,0.443456,64.1832,0.638007,130.21,1.06047,54.1555,0.711572,69.2299,0.315401,80.0988,1.01655,55.0599,0.724004,118.704,0.983656,61.4676,0.632137,137.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0363,23.7791,22.8859,23.7582,23.184,22.8976,23.5266,22.8945,23.9383
2021-08-23 12:00:00,2021-08-23,0.0,12:00:00,2021-08-23 12:00:00,1.44698,299.604,0.997298,290.909,1.44049,325.805,0.529053,277.303,2.87449,302.882,0.577722,336.29,0.499671,240.715,3.02985,310.34,2.22221,302.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6213,25.5781,23.5359,25.2913,23.7264,23.5576,25.2752,23.794,25.8578
2021-08-23 13:00:00,2021-08-23,0.0,13:00:00,2021-08-23 13:00:00,1.51761,300.912,1.31353,310.004,1.63869,317.535,0.971413,273.04,2.15075,317.275,1.07181,290.297,0.872902,296.852,2.33211,327.691,1.87499,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5742,27.7661,24.1445,27.4,24.4087,24.2532,27.6599,23.9849,27.7379
2021-08-23 14:00:00,2021-08-23,0.0,14:00:00,2021-08-23 14:00:00,1.79993,320.035,2.07476,334.524,1.7124,317.876,1.64628,319.463,1.98999,327.006,1.40634,304.304,1.84439,333.163,1.93545,330.034,2.18004,336.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.849,29.842,25.3763,29.8768,25.7067,25.3861,29.7133,25.1586,29.7899
2021-08-23 15:00:00,2021-08-23,0.0,15:00:00,2021-08-23 15:00:00,1.72234,345.463,2.27559,356.716,1.39043,314.169,2.08655,345.726,2.03235,339.163,1.32698,311.705,2.305,347.488,1.89288,322.589,2.26025,351.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0692,31.5197,26.6653,31.6546,26.9773,26.6722,31.3112,26.2592,31.6457
2021-08-23 16:00:00,2021-08-23,0.0,16:00:00,2021-08-23 16:00:00,2.15872,342.857,2.41733,344.919,2.08879,308.458,2.15757,342.517,2.50392,338.024,1.90586,315.027,2.31724,340.81,2.45814,316.108,2.5847,342.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4483,32.3945,27.1037,32.4868,27.3006,27.1274,32.1738,26.8464,32.5112
2021-08-23 17:00:00,2021-08-23,0.0,17:00:00,2021-08-23 17:00:00,1.26689,349.152,1.97849,3.85138,1.32259,304.794,1.47391,348.67,0.956824,321.23,0.742913,263.398,2.07736,346.685,1.58739,285.368,1.65815,9.16711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1082,32.8587,27.7131,32.8778,28.2217,28.2513,32.6203,27.2429,33.0572
2021-08-23 18:00:00,2021-08-23,0.0,18:00:00,2021-08-23 18:00:00,3.49749,118.588,3.21231,128.033,3.63442,113.472,3.56506,118.6,3.61747,113.956,3.55862,114.173,3.22896,128.091,3.68272,109.893,3.41713,126.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2885,31.7723,26.2627,31.549,26.1612,26.1768,31.6299,26.3303,31.7611
2021-08-23 19:00:00,2021-08-23,0.0,19:00:00,2021-08-23 19:00:00,3.88691,108.173,3.46413,111.234,4.15858,100.973,3.87115,108.186,4.22059,107.701,4.1053,103.227,3.41961,109.611,4.25721,99.1685,3.60615,114.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0474,31.4742,25.8941,31.0253,25.919,25.8283,31.1927,25.9266,31.5686
2021-08-23 20:00:00,2021-08-23,0.0,20:00:00,2021-08-23 20:00:00,4.68518,99.7164,4.35592,97.4692,5.18022,101.888,4.98527,100.542,4.74478,100.21,5.3896,103.447,4.42776,96.9848,4.82707,101.003,4.20885,100.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6755,30.459,25.5672,29.9624,25.6158,25.5408,30.1792,25.5426,30.5917
2021-08-23 21:00:00,2021-08-23,0.0,21:00:00,2021-08-23 21:00:00,4.62393,88.0515,4.5493,90.7412,5.78797,89.1445,4.60401,87.6479,4.79006,89.6462,5.86137,89.913,4.69107,90.3303,5.65784,89.8585,4.37858,91.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3383,29.0835,25.3557,28.73,25.3754,25.3461,28.7674,25.3152,29.2809
2021-08-23 22:00:00,2021-08-23,0.0,22:00:00,2021-08-23 22:00:00,5.3304,82.226,5.36342,85.6303,5.67623,82.7286,5.00028,80.5629,5.53421,84.1794,5.48224,81.4254,5.33013,85.28,5.84412,84.6784,5.24409,85.9216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4989,28.4921,25.4292,28.4703,25.5819,25.3004,28.1505,25.5078,28.7452
