,Data,precipitacao_observada,Horario,Datetime,Maravista_ws10,Maravista_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Maravista,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Maravista,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-26 13:00:00,2021-09-26,0.0,13:00:00,2021-09-26 13:00:00,1.40953,147.572,1.65134,122.951,1.61752,119.481,2.10561,126.867,1.57796,186.975,1.33095,119.728,1.56633,113.992,2.082,118.912,1.6857,120.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7399,27.8369,27.2733,26.8713,26.3467,27.5915,28.0105,27.1537,27.7335
2021-09-26 14:00:00,2021-09-26,0.0,14:00:00,2021-09-26 14:00:00,3.64216,132.651,1.93421,99.4188,2.18095,81.7856,3.83511,136.389,3.50497,131.049,1.91193,74.6959,1.93286,99.2373,2.42669,84.1433,1.68394,95.2287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4378,29.8982,29.3899,27.5637,27.3748,29.5909,29.9461,29.2356,29.8402
2021-09-26 15:00:00,2021-09-26,0.0,15:00:00,2021-09-26 15:00:00,4.238,129.051,1.71343,83.2524,1.9064,94.6383,4.32975,131.127,4.24009,127.387,1.89878,89.8879,1.86154,90.927,2.00074,99.4453,1.56972,85.1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4089,31.4548,30.8871,28.5556,28.2984,31.0511,31.424,30.7239,31.4459
2021-09-26 16:00:00,2021-09-26,0.0,16:00:00,2021-09-26 16:00:00,5.09878,119.779,3.0049,140.146,4.24658,148.576,5.4275,120.278,4.98788,120.085,4.03538,143.708,3.46884,133.337,4.89987,149.19,3.45598,153.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2927,32.3114,30.9642,29.424,29.1667,31.2633,32.1923,30.5321,32.154
2021-09-26 17:00:00,2021-09-26,0.0,17:00:00,2021-09-26 17:00:00,5.74312,110.873,4.45452,142.714,5.01802,142.84,6.43503,113.655,5.33246,109.196,4.82171,144.714,4.2812,143.817,5.84719,141.867,4.71823,143.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0251,31.9121,30.9451,29.1102,28.9544,31.187,31.9234,30.5249,31.8762
2021-09-26 18:00:00,2021-09-26,0.0,18:00:00,2021-09-26 18:00:00,6.2869,105.418,4.89765,145.787,5.22885,143.654,7.04577,109.051,5.71953,102.332,4.92487,143.53,4.66331,144.139,6.23534,142.854,5.25649,146.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6127,31.4885,30.3595,28.6453,28.5723,30.6675,31.5485,29.804,31.3859
2021-09-26 19:00:00,2021-09-26,0.0,19:00:00,2021-09-26 19:00:00,5.75714,102.673,5.63751,92.5425,5.49399,91.8525,6.31051,107.041,5.50048,98.8062,5.62852,90.0587,5.71377,91.5772,5.20538,105.682,5.59653,93.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0303,31.8245,31.3399,28.0359,28.0255,31.4306,31.7378,30.7341,31.9322
2021-09-26 20:00:00,2021-09-26,0.0,20:00:00,2021-09-26 20:00:00,4.34254,89.8333,5.5582,90.7548,5.49651,87.3556,4.5798,95.134,4.39861,88.4528,5.29549,85.7882,5.45891,90.2862,6.01512,88.2471,5.71733,90.8378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4861,29.4186,29.0105,27.4859,27.4899,29.0962,29.3243,28.3865,29.5427
2021-09-26 21:00:00,2021-09-26,0.0,21:00:00,2021-09-26 21:00:00,3.79963,76.6595,4.91593,89.6102,4.70221,86.7221,3.85105,82.7607,4.16504,76.0155,4.43267,82.9794,4.65839,87.4248,4.77545,90.9377,5.2891,91.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7213,26.65,26.1764,26.5656,26.8412,26.2617,26.5616,25.1883,26.7631
2021-09-26 22:00:00,2021-09-26,0.0,22:00:00,2021-09-26 22:00:00,4.27551,60.6663,4.30077,96.7394,3.95698,90.6126,3.84644,63.8151,5.00596,63.7937,3.46974,85.8599,4.13572,92.6171,4.18965,96.1246,4.7663,97.4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3564,25.1235,24.6379,25.2484,25.3844,24.755,25.0848,23.7048,25.1933
2021-09-26 23:00:00,2021-09-26,0.0,23:00:00,2021-09-26 23:00:00,3.87159,45.2967,3.74396,80.7621,3.54463,74.6371,3.57275,40.928,4.27082,49.338,3.11503,67.1645,3.46738,75.8935,3.31477,82.0882,4.06228,84.1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8394,24.7522,24.2655,24.6826,24.8151,24.4116,24.7225,23.1162,24.8099
2021-09-27 00:00:00,2021-09-27,0.0,00:00:00,2021-09-27 00:00:00,1.26,62.3038,1.04732,76.7392,1.09811,67.0145,1.55169,45.4656,1.13846,45.5372,1.00696,60.3946,1.00492,73.9592,1.27478,65.5315,1.04452,77.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7559,22.277,22.2185,21.747,21.7645,22.2005,22.2576,22.2332,22.2924
2021-09-27 01:00:00,2021-09-27,0.0,01:00:00,2021-09-27 01:00:00,1.88577,264.081,2.16252,271.919,2.28928,276.513,1.82888,251.988,1.97738,271.188,2.00954,275.386,2.10781,274.271,2.08006,274.399,2.16852,269.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.369,22.4612,21.9694,22.5156,22.1601,22.299,22.5737,19.9985,22.3844
2021-09-27 02:00:00,2021-09-27,0.0,02:00:00,2021-09-27 02:00:00,1.86643,251.07,1.92181,263.456,1.8585,270.685,1.98624,243.767,1.76702,255.748,1.66539,267.55,1.85843,264.141,1.78919,271.591,1.93461,262.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8045,22.0417,21.4816,21.928,21.6098,21.8203,22.1194,19.5429,22.0057
2021-09-27 03:00:00,2021-09-27,0.0,03:00:00,2021-09-27 03:00:00,0.808511,233.096,0.941212,252.444,1.04784,248.174,0.971385,219.632,0.690982,241.661,0.983059,245.587,0.945242,251.605,1.07413,247.878,0.926008,252.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3759,21.6917,21.1263,21.3674,21.2119,21.4572,21.7607,19.4017,21.6624
2021-09-27 04:00:00,2021-09-27,0.0,04:00:00,2021-09-27 04:00:00,0.870801,69.9985,0.58789,57.0215,0.620202,59.2373,0.496178,87.9075,1.1245,71.5372,0.714605,78.6929,0.578297,53.7697,0.514586,65.2227,0.582402,63.3329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0319,21.5236,21.0235,21.0485,21.0053,21.1788,21.5802,19.3948,21.4978
2021-09-27 05:00:00,2021-09-27,0.0,05:00:00,2021-09-27 05:00:00,1.72094,55.8668,1.57888,88.3995,1.32454,83.4252,1.88351,63.4885,1.75139,57.8393,1.20547,79.7169,1.50973,86.4134,1.41149,95.2526,1.66497,92.1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.722,20.5095,20.1621,20.6916,20.8251,20.0564,20.3452,18.5435,20.712
2021-09-27 06:00:00,2021-09-27,0.0,06:00:00,2021-09-27 06:00:00,1.30875,65.6795,1.40904,112.301,1.09177,116.404,1.44936,77.5241,1.33437,74.0659,0.760925,121.913,1.15238,118.083,1.45782,120.132,1.54353,109.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4536,20.144,19.7726,20.4581,20.5159,19.741,20.0082,17.9639,20.2592
2021-09-27 07:00:00,2021-09-27,0.0,07:00:00,2021-09-27 07:00:00,0.923346,85.1038,1.22251,105.828,1.06326,117.394,1.31989,119.067,1.06564,73.39,0.691461,118.212,1.0084,109.382,1.5061,122.888,1.34112,103.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3079,19.9889,19.7083,20.4917,20.2441,19.7971,19.9411,17.7355,20.0501
2021-09-27 08:00:00,2021-09-27,0.0,08:00:00,2021-09-27 08:00:00,0.157766,130.38,0.964838,155.591,1.44947,167.917,0.838771,156.335,0.357765,76.5145,1.1927,183.883,0.941394,167.943,2.03034,158.898,1.18044,149.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2012,20.1001,19.7004,20.2807,20.1092,19.7953,20.0637,17.6853,20.1288
2021-09-27 09:00:00,2021-09-27,0.0,09:00:00,2021-09-27 09:00:00,0.503997,327.581,0.834825,112.983,0.930356,144.17,0.376274,303.859,0.416076,329.504,0.65605,144.342,0.717546,109.091,1.63281,146.316,0.899847,116.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0287,19.9334,19.6046,20.0719,19.9225,19.6486,19.8706,17.7505,19.998
2021-09-27 10:00:00,2021-09-27,0.0,10:00:00,2021-09-27 10:00:00,1.26,62.3038,1.04732,76.7392,1.09811,67.0145,1.55169,45.4656,1.13846,45.5372,1.00696,60.3946,1.00492,73.9592,1.27478,65.5315,1.04452,77.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3671,20.6719,20.2488,21.4107,21.5891,20.4484,20.6697,20.2347,20.6568
2021-09-27 11:00:00,2021-09-27,0.0,11:00:00,2021-09-27 11:00:00,0.542409,63.9399,0.489209,159.087,0.52773,127.61,0.649549,34.7948,0.363041,81.8729,0.351974,128.75,0.575752,150.34,0.478975,104.878,0.431582,170.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3187,22.4471,22.1041,23.4155,23.2159,22.2231,22.4411,22.3306,22.4387
2021-09-27 12:00:00,2021-09-27,0.0,12:00:00,2021-09-27 12:00:00,0.646479,152.042,1.18989,64.2404,1.36812,66.9018,0.785293,127.977,1.19114,180.333,1.2324,54.2095,1.05403,57.9901,1.70266,75.6387,1.30666,68.7595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1608,24.2766,24.0116,25.3401,24.9047,24.23,24.308,24.0736,24.3118
2021-09-27 13:00:00,2021-09-27,0.0,13:00:00,2021-09-27 13:00:00,2.13581,179.886,0.951191,133.929,0.884839,120.129,2.14226,153.568,2.46096,185.771,0.709845,118.868,0.9502,137.526,1.39114,121.186,1.07475,129.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9334,26.3735,25.9754,25.2312,24.4459,26.2477,26.4805,25.8698,26.3553
2021-09-27 14:00:00,2021-09-27,0.0,14:00:00,2021-09-27 14:00:00,2.72423,156.11,1.28364,137.223,1.84584,161.877,3.19192,148.493,2.91322,169.217,2.10216,162.716,1.28494,133.109,2.07292,162.431,1.28152,147.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5829,28.6413,28.0237,25.5735,25.2819,28.3016,28.7391,27.8306,28.5952
2021-09-27 15:00:00,2021-09-27,0.0,15:00:00,2021-09-27 15:00:00,3.83143,139.149,3.74605,153.515,3.94815,155.596,4.21319,140.412,3.56714,140.452,4.01341,157.145,3.87125,154.699,4.39846,154.713,3.76265,155.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0831,28.9255,28.0718,26.1896,25.9972,28.2959,28.9252,27.8042,28.8842
2021-09-27 16:00:00,2021-09-27,0.0,16:00:00,2021-09-27 16:00:00,4.44319,131.596,4.57474,148.022,4.74873,147.51,4.72605,131.945,4.32297,132.939,4.86001,149.212,4.63765,149.395,5.2914,146.825,4.5728,148.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5818,29.0901,28.3053,26.7125,26.4815,28.4909,29.0958,28.0398,29.0979
2021-09-27 17:00:00,2021-09-27,0.0,17:00:00,2021-09-27 17:00:00,4.67474,122.852,4.78021,148.068,4.99069,147.42,4.95538,123.368,4.70139,124.487,5.00486,148.705,4.80733,147.999,5.61032,146.384,4.84224,148.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7927,29.0224,28.2354,26.9373,26.6652,28.4369,29.0077,27.9182,29.0233
2021-09-27 18:00:00,2021-09-27,0.0,18:00:00,2021-09-27 18:00:00,4.96636,111.618,5.13816,145.118,5.38958,143.684,5.53842,114.163,4.73371,111.982,5.41788,144.461,5.184,145.26,6.0338,143.621,5.14367,146.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6003,28.8834,28.0587,26.6557,26.5443,28.2746,28.8786,27.6537,28.8412
2021-09-27 19:00:00,2021-09-27,0.0,19:00:00,2021-09-27 19:00:00,4.76364,107.17,5.15149,139.755,5.53762,140.538,5.32598,109.921,4.4625,105.504,5.39699,141.37,5.06158,138.678,6.218,140.36,5.40915,141.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0483,28.7235,27.6848,26.0787,26.0239,27.9494,28.7315,27.1292,28.659
2021-09-27 20:00:00,2021-09-27,0.0,20:00:00,2021-09-27 20:00:00,4.26216,104.278,4.95109,96.7016,4.10279,133.296,4.98322,109.64,3.80441,99.4636,3.82407,122.686,5.56164,89.7878,4.94801,136.519,4.32752,115.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3629,29.1154,27.0248,25.4561,25.2745,27.8664,29.094,26.045,28.7192
2021-09-27 21:00:00,2021-09-27,0.0,21:00:00,2021-09-27 21:00:00,4.39636,98.195,5.14898,94.5025,5.0232,92.654,4.70252,102.15,4.36344,96.3192,5.00195,89.9961,5.16921,93.7385,4.97481,95.5399,5.21808,94.9932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4156,26.2201,25.8023,25.3979,25.4249,25.9129,26.145,24.886,26.3281
2021-09-27 22:00:00,2021-09-27,0.0,22:00:00,2021-09-27 22:00:00,4.04503,81.5297,4.35349,97.0703,3.49114,81.3066,4.41768,89.0597,4.07746,79.6387,2.69143,79.9102,4.02936,95.8208,3.85091,82.4573,4.8905,96.6953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1855,24.1285,24.0121,24.1417,24.2141,24.1649,24.0647,23.1013,24.2145
2021-09-27 23:00:00,2021-09-27,0.0,23:00:00,2021-09-27 23:00:00,3.51111,72.5677,4.4115,86.1531,4.01486,83.4361,3.49503,78.7172,3.91056,73.265,3.64163,79.0148,4.22165,83.4724,4.1691,88.2668,4.7004,88.1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1763,23.3335,22.843,23.0992,23.2325,23.0013,23.3179,22.0718,23.382
2021-09-28 00:00:00,2021-09-28,0.0,00:00:00,2021-09-28 00:00:00,1.99624,53.5285,2.07917,79.8855,2.08709,76.9798,1.85784,52.6877,2.37923,58.2886,2.04183,67.0692,2.10601,74.6178,2.43467,84.8683,2.06806,83.1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9564,22.4318,22.3818,21.9249,21.9908,22.34,22.3888,22.4228,22.4732
2021-09-28 01:00:00,2021-09-28,0.0,01:00:00,2021-09-28 01:00:00,3.1082,69.3489,2.04278,77.9873,2.30024,76.3026,3.33281,75.3577,3.06802,70.4777,2.2115,74.5121,2.08234,79.746,2.0331,77.8768,1.94203,73.2216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.972,22.748,22.1964,21.887,22.0476,22.2307,22.6245,20.3082,22.8513
2021-09-28 02:00:00,2021-09-28,0.0,02:00:00,2021-09-28 02:00:00,2.54786,51.1527,1.80745,89.0809,1.75485,77.3284,2.79502,53.2886,2.47042,52.2035,1.66403,72.729,1.69811,86.0921,1.66558,82.8534,1.8727,89.0936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4642,21.5578,21.0513,21.2896,21.5417,21.065,21.4233,19.5023,21.7327
2021-09-28 03:00:00,2021-09-28,0.0,03:00:00,2021-09-28 03:00:00,2.67197,43.2439,2.02929,91.5096,1.98169,81.4496,2.53337,42.7688,2.7859,44.5827,1.78915,75.0179,1.88776,86.0476,1.82413,91.1754,2.13972,94.9119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9267,20.8351,20.3685,20.7686,20.9429,20.4226,20.7336,18.9345,20.9636
2021-09-28 04:00:00,2021-09-28,0.0,04:00:00,2021-09-28 04:00:00,3.27561,37.1643,1.50028,96.8442,1.64592,77.9546,2.84703,38.2505,3.76382,40.4997,1.47337,67.9127,1.45712,84.7992,1.59908,92.9619,1.62686,101.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9041,20.5715,20.1511,20.8285,20.8907,20.2955,20.5966,18.5501,20.5971
2021-09-28 05:00:00,2021-09-28,0.0,05:00:00,2021-09-28 05:00:00,2.65388,44.0196,1.81452,98.924,1.72167,80.7565,2.40495,41.0539,2.88966,45.3567,1.51326,72.6125,1.62287,93.0734,1.71638,91.2193,1.94321,100.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4835,20.2379,19.7715,20.3629,20.5109,19.8632,20.1724,18.2882,20.343
2021-09-28 06:00:00,2021-09-28,0.0,06:00:00,2021-09-28 06:00:00,2.78246,38.8418,1.68821,94.343,1.59679,86.9832,2.67013,40.038,2.81962,40.136,1.41122,77.168,1.43982,85.9713,1.72158,97.7726,1.77935,100.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4141,20.2572,19.718,20.3319,20.3904,19.8327,20.2231,18.1108,20.2563
2021-09-28 07:00:00,2021-09-28,0.0,07:00:00,2021-09-28 07:00:00,3.16797,35.932,1.392,108.975,1.39017,99.1395,3.06692,37.1954,3.2127,33.8281,1.13055,92.923,1.20738,108.376,1.6619,108.358,1.47709,108.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6329,20.1839,19.7452,20.463,20.6599,19.8222,20.1366,18.013,20.2386
2021-09-28 08:00:00,2021-09-28,0.0,08:00:00,2021-09-28 08:00:00,3.249,37.1786,1.97217,108.581,1.61827,101.859,2.97914,38.3474,3.3177,36.1594,1.55726,89.7951,1.84772,100.442,1.88077,114.861,2.13895,112.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.715,20.0392,19.6611,20.5461,20.7329,19.8014,20.0268,17.8978,20.0993
2021-09-28 09:00:00,2021-09-28,0.0,09:00:00,2021-09-28 09:00:00,2.2342,51.7696,2.12677,83.8674,2.15128,76.3063,2.14971,62.5195,2.68374,50.498,2.23425,69.4905,2.20265,79.7191,2.17676,86.593,2.16639,87.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4659,20.1462,19.735,20.4376,20.5381,19.9106,20.1518,17.9163,20.1614
2021-09-28 10:00:00,2021-09-28,0.0,10:00:00,2021-09-28 10:00:00,1.99624,53.5285,2.07917,79.8855,2.08709,76.9798,1.85784,52.6877,2.37923,58.2886,2.04183,67.0692,2.10601,74.6178,2.43467,84.8683,2.06806,83.1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7898,21.3073,20.8912,22.0088,21.7358,21.1775,21.3761,20.8478,21.2819
2021-09-28 11:00:00,2021-09-28,0.0,11:00:00,2021-09-28 11:00:00,1.29219,52.8594,1.44323,74.1277,1.66162,71.1824,1.54168,49.9853,1.282,60.5251,1.57249,62.156,1.41454,69.9587,1.94497,76.9092,1.47169,76.9423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1442,23.2938,22.9659,24.3965,23.929,23.2861,23.4283,22.9804,23.2173
2021-09-28 12:00:00,2021-09-28,0.0,12:00:00,2021-09-28 12:00:00,1.22896,123.08,1.29965,75.0849,1.5272,74.628,1.98922,132.545,0.206935,246.662,1.50313,69.795,1.29239,73.8303,1.65304,78.893,1.24057,77.5411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9787,25.4985,25.1318,25.8961,25.8196,25.457,25.6332,25.0548,25.4055
2021-09-28 13:00:00,2021-09-28,0.0,13:00:00,2021-09-28 13:00:00,2.43582,141.939,1.03661,72.7338,1.24842,73.7773,2.67726,144.831,1.57363,157.303,1.14344,69.2664,0.942254,70.1574,1.42097,75.9169,1.15555,74.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9012,27.4053,26.9906,26.9826,26.7099,27.2661,27.4941,26.8817,27.3682
2021-09-28 14:00:00,2021-09-28,0.0,14:00:00,2021-09-28 14:00:00,3.9744,137.984,0.543385,92.675,0.560121,81.1178,3.97788,139.744,3.84963,136.63,0.73858,87.8739,0.690843,87.6364,0.697819,89.8524,0.531518,96.6632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5179,29.1759,28.677,27.6996,27.3974,28.9907,29.2897,28.4629,29.0878
2021-09-28 15:00:00,2021-09-28,0.0,15:00:00,2021-09-28 15:00:00,4.28409,132.005,0.821775,65.7127,0.840861,102.094,4.23899,132.241,4.3545,130.606,0.904979,91.9493,0.910598,46.3967,0.888629,93.5848,0.619202,97.6825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2036,30.7459,30.2854,28.403,28.0495,30.5505,30.7323,30.0534,30.6931
2021-09-28 16:00:00,2021-09-28,0.0,16:00:00,2021-09-28 16:00:00,5.15853,120.911,3.21585,164.847,4.0607,155.501,5.42483,122.216,5.07029,120.371,4.29228,160.662,3.1038,171.628,4.41827,151.129,3.0438,159.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2149,31.5744,30.117,28.3012,28.1211,30.2557,31.6951,29.8838,31.5154
2021-09-28 17:00:00,2021-09-28,0.0,17:00:00,2021-09-28 17:00:00,5.57004,111.992,4.28947,151.174,4.78315,146.101,6.1465,113.749,5.32125,110.615,4.78241,148.42,4.19008,153.415,5.41962,145.08,4.50056,150.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9367,30.8569,29.9034,28.0474,27.8418,30.1121,30.8874,29.5134,30.8146
2021-09-28 18:00:00,2021-09-28,0.0,18:00:00,2021-09-28 18:00:00,6.16172,102.168,4.20112,137.646,4.45018,138.494,6.78374,106.717,5.89694,98.5824,4.24349,138.986,4.13999,138.205,5.3787,138.009,4.46495,139.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6174,31.1623,30.1045,27.6159,27.6271,30.4422,31.2715,29.5334,31.049
2021-09-28 19:00:00,2021-09-28,0.0,19:00:00,2021-09-28 19:00:00,6.36252,98.661,4.57425,96.403,4.05233,139.411,7.00654,102.845,5.93211,94.2093,3.75794,121.381,5.00408,87.4506,5.3661,135.617,4.40665,117.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1255,31.4929,29.9416,27.0994,27.1395,30.6487,31.4624,29.0039,31.3128
2021-09-28 20:00:00,2021-09-28,0.0,20:00:00,2021-09-28 20:00:00,5.46442,92.0242,6.15546,82.5924,5.98843,80.8285,5.87705,96.4676,5.31899,88.6082,5.97126,78.9926,6.23308,81.4193,6.46153,82.4445,6.16699,83.4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7117,29.0618,28.6062,26.7349,26.6977,28.7044,28.9753,28.0303,29.1774
2021-09-28 21:00:00,2021-09-28,0.0,21:00:00,2021-09-28 21:00:00,4.7229,69.3125,5.21264,85.8483,4.53385,86.2708,4.31368,71.7305,5.37647,72.0492,4.75043,82.5034,5.52706,83.6719,4.20468,91.4377,5.06655,88.4006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5053,26.4951,25.9982,26.4425,26.5033,26.0655,26.3855,24.9672,26.6365
2021-09-28 22:00:00,2021-09-28,0.0,22:00:00,2021-09-28 22:00:00,4.57343,64.276,4.10291,83.6795,3.37261,85.8047,4.38058,67.3137,5.08302,66.7019,3.42884,78.6526,4.7151,77.2424,3.62123,92.0427,4.21987,89.6794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8781,24.848,24.3476,24.8185,24.8998,24.4627,24.7817,23.4432,24.943
2021-09-28 23:00:00,2021-09-28,0.0,23:00:00,2021-09-28 23:00:00,4.5051,55.6623,3.86033,87.5136,3.36329,84.9112,4.00947,55.9829,5.03274,57.2632,2.80621,78.6682,3.9489,81.2913,3.80301,89.6233,4.19762,90.9398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4391,24.4206,23.9104,24.4767,24.3794,24.0591,24.4028,23.0781,24.4586
2021-09-29 00:00:00,2021-09-29,0.0,00:00:00,2021-09-29 00:00:00,2.36182,59.754,3.40772,76.3285,3.92883,62.4671,2.80902,63.0154,2.46008,64.9429,3.54096,56.1448,3.19401,72.6065,3.84596,67.7577,3.70602,77.7586,3.18448e-09,0.0,0.0,2.99458e-08,7.6197e-07,0.0,0.0,0.0,0.0,24.3574,24.2394,23.7085,24.3883,24.4005,23.8651,24.1635,22.8942,24.3152
2021-09-29 01:00:00,2021-09-29,0.0,01:00:00,2021-09-29 01:00:00,1.30833,60.0564,2.80695,71.2649,2.75965,68.0309,2.01344,58.7134,1.05544,70.6459,2.53376,58.2928,2.6792,65.2297,2.28998,75.7727,2.8824,74.0917,2.63834e-06,0.0,0.0,3.46612e-06,1.10241e-06,0.0,0.0,0.0,0.0,24.1748,23.9585,23.5367,24.2376,24.1562,23.6944,23.9522,22.1073,24.012
2021-09-29 02:00:00,2021-09-29,0.0,02:00:00,2021-09-29 02:00:00,1.36141,41.7693,2.14773,77.744,2.21619,67.9989,0.925407,37.0581,1.71445,39.0159,1.96845,59.0539,1.97458,72.226,1.99438,77.2437,2.30892,80.3923,2.63834e-06,0.0,0.0,3.46612e-06,1.10241e-06,0.0,0.0,0.0,0.0,23.6145,23.521,23.0152,23.6444,23.4289,23.1159,23.4734,21.2914,23.5993
2021-09-29 03:00:00,2021-09-29,0.0,03:00:00,2021-09-29 03:00:00,2.2453,40.7617,2.33658,95.5282,2.06,88.7621,2.23729,36.9684,2.43263,44.9643,1.66665,81.5995,2.10742,92.7174,2.07575,97.0021,2.48194,96.3982,2.63515e-06,0.0,0.0,3.43617e-06,3.4044e-07,0.0,0.0,0.0,0.0,23.2578,22.9843,22.497,23.0706,23.1673,22.568,22.945,20.6616,23.0645
2021-09-29 04:00:00,2021-09-29,0.0,04:00:00,2021-09-29 04:00:00,1.80737,44.981,2.17592,99.2757,1.9202,89.9564,1.86261,52.4484,2.06871,45.0807,1.42905,81.018,1.87332,95.515,2.0447,101.082,2.3599,100.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,22.6049,22.2723,22.9873,23.3798,22.3086,22.5518,20.2618,22.7041
