,Data,precipitacao_observada,Horario,Datetime,Jurujuba_ws10,Jurujuba_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Jurujuba,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Jurujuba,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-23 13:00:00,2021-08-23,0.0,13:00:00,2021-08-23 13:00:00,2.16435,327.994,1.71184,317.399,3.00319,334.682,2.06408,314.98,2.76401,334.402,2.66381,325.622,1.51163,302.968,3.6362,339.58,2.38925,326.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4168,27.4518,27.0981,27.0021,27.7023,27.0916,27.2982,27.6377,27.4912
2021-08-23 14:00:00,2021-08-23,0.0,14:00:00,2021-08-23 14:00:00,2.3899,335.732,1.796,325.379,3.1057,341.132,2.4324,326.023,2.66711,342.341,2.84486,334.68,1.81514,320.744,3.50349,345.699,2.2463,333.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5982,29.6145,29.1208,29.1292,29.6958,29.0807,29.4821,29.4826,29.5583
2021-08-23 15:00:00,2021-08-23,0.0,15:00:00,2021-08-23 15:00:00,2.21545,338.207,1.81007,325.721,3.0025,339.583,2.33348,328.741,2.37325,345.648,2.46603,320.0,2.00879,318.74,3.13421,354.819,1.96828,340.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4756,31.4342,30.7621,30.7008,31.6124,30.8302,31.1882,31.094,31.4376
2021-08-23 16:00:00,2021-08-23,0.0,16:00:00,2021-08-23 16:00:00,1.71697,307.998,2.05573,322.228,1.85391,143.929,1.60352,299.874,1.68821,321.089,1.83821,151.065,2.11326,326.026,2.26904,133.715,2.13437,325.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.217,32.4265,30.4091,31.5316,32.3109,30.5519,32.0201,30.69,32.4251
2021-08-23 17:00:00,2021-08-23,0.0,17:00:00,2021-08-23 17:00:00,3.00668,136.018,1.73187,149.147,3.70205,130.514,2.93658,132.062,2.90104,127.826,3.3448,129.796,2.15355,133.958,4.18006,125.416,0.345119,100.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.732,32.6138,30.3306,30.9218,32.0972,30.4881,31.8057,30.7467,32.8381
2021-08-23 18:00:00,2021-08-23,0.0,18:00:00,2021-08-23 18:00:00,3.9568,118.201,3.66543,122.303,4.42101,107.725,3.8882,119.036,3.927,115.883,3.81242,107.059,3.61273,120.431,4.98939,106.171,3.59424,120.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0578,31.6512,29.7778,29.9182,31.4986,29.5946,30.8114,30.3361,32.0418
2021-08-23 19:00:00,2021-08-23,0.0,19:00:00,2021-08-23 19:00:00,4.75453,110.126,4.53247,106.981,4.96979,102.504,4.42798,108.0,4.68481,109.273,4.26619,100.414,4.58022,107.476,5.53477,102.168,4.22161,105.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6947,30.9562,29.3985,29.5038,30.9969,29.2125,30.0954,29.9605,31.3303
2021-08-23 20:00:00,2021-08-23,0.0,20:00:00,2021-08-23 20:00:00,5.29983,105.261,5.39469,106.361,4.68723,96.8558,4.28875,101.716,5.26534,105.96,3.84095,92.6329,5.06767,105.383,5.545,98.0756,5.11982,106.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7154,29.5453,27.7432,27.8328,30.021,27.6501,28.4465,28.3101,30.0949
2021-08-23 21:00:00,2021-08-23,0.0,21:00:00,2021-08-23 21:00:00,5.28899,98.6625,5.53598,94.798,4.42729,92.7821,3.88015,93.3691,5.15787,100.132,3.26567,86.9054,5.51062,93.8871,5.67437,94.7869,5.13126,94.6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4801,27.8415,25.5416,25.3068,28.6997,23.9673,27.045,26.4847,28.2346
2021-08-23 22:00:00,2021-08-23,0.0,22:00:00,2021-08-23 22:00:00,5.00009,92.3642,5.18158,86.8568,4.03538,90.1468,3.9617,88.0481,4.93267,93.6093,3.35583,84.9474,5.11265,86.6258,5.19046,92.2411,5.02889,86.9541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4606,27.6868,25.1096,25.5568,28.6845,23.8893,26.9555,26.2966,27.9823
2021-08-23 23:00:00,2021-08-23,0.0,23:00:00,2021-08-23 23:00:00,5.93355,69.7861,5.86824,69.4722,5.52359,67.3202,5.57734,64.7556,5.20664,68.2288,4.80683,56.8529,5.79363,69.6738,5.52833,70.6841,5.54019,68.2816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94,26.0011,25.5531,25.4445,26.9955,25.2361,25.3711,25.7459,26.1766
2021-08-24 00:00:00,2021-08-24,0.0,00:00:00,2021-08-24 00:00:00,1.34063,145.104,1.36166,151.714,1.04883,133.438,1.18237,153.319,1.18073,139.914,0.560452,149.487,1.45311,160.612,1.15815,119.288,1.19669,144.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0541,24.1031,24.0059,23.9644,24.1432,23.9172,24.0125,24.0942,24.1931
2021-08-24 01:00:00,2021-08-24,0.0,01:00:00,2021-08-24 01:00:00,2.92537,1.19147,2.47682,4.90323,3.36524,354.055,3.12931,13.9437,3.6236,355.293,4.63234,357.769,2.88495,25.0547,3.94551,356.654,2.54862,353.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9165,22.8518,22.3646,21.8884,24.8811,23.39,21.6492,22.9369,23.8122
2021-08-24 02:00:00,2021-08-24,0.0,02:00:00,2021-08-24 02:00:00,3.55935,31.357,2.47388,41.5228,3.68767,12.6268,3.92879,28.3429,3.03322,25.5372,4.92479,5.93835,3.04452,48.9057,3.25799,19.6228,2.16778,29.7261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0354,21.3765,21.2608,21.4104,23.3466,22.2921,20.7507,21.0344,22.2636
2021-08-24 03:00:00,2021-08-24,0.0,03:00:00,2021-08-24 03:00:00,2.37351,30.7129,2.47843,42.9803,3.10929,8.67273,3.04215,18.9751,2.10875,29.4414,4.01156,355.506,2.69929,44.3847,2.98339,19.2964,1.97215,35.2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1314,21.0165,20.5565,20.4225,22.831,22.7604,20.1612,20.3219,21.4464
2021-08-24 04:00:00,2021-08-24,0.0,04:00:00,2021-08-24 04:00:00,2.71838,31.6374,2.76966,47.6124,3.24239,11.3951,3.18158,22.5603,2.4596,20.3927,3.48532,0.804718,2.96256,50.4534,3.21316,14.2501,2.29731,27.4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9808,20.8425,20.6733,20.5841,22.678,22.18,20.1611,20.3952,21.137
2021-08-24 05:00:00,2021-08-24,0.0,05:00:00,2021-08-24 05:00:00,1.99646,40.5746,2.41749,63.4347,2.54207,13.2661,2.43705,24.9308,1.88521,43.5156,2.93621,358.533,2.40145,60.1677,2.53991,23.8073,2.24406,62.1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6124,20.7455,20.3194,20.0542,22.4469,20.6287,20.0174,20.3234,20.9848
2021-08-24 06:00:00,2021-08-24,0.0,06:00:00,2021-08-24 06:00:00,2.31838,38.7144,2.80686,46.9741,2.8379,14.3925,2.52856,20.9369,2.30467,37.2494,3.049,356.356,2.58831,49.1648,2.98694,27.2226,2.68002,37.6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2952,20.4906,20.1054,19.873,22.1984,20.4789,19.7706,20.011,20.9007
2021-08-24 07:00:00,2021-08-24,0.0,07:00:00,2021-08-24 07:00:00,1.96919,39.6235,2.4891,55.9892,2.68041,0.33905,2.26589,8.68219,2.16631,42.5185,3.10088,345.043,2.19009,53.97,2.71294,22.945,2.49127,49.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0441,20.1592,19.8408,19.5785,21.8651,20.1521,19.5979,19.7909,20.4208
2021-08-24 08:00:00,2021-08-24,0.0,08:00:00,2021-08-24 08:00:00,1.47948,72.0287,2.04601,79.8851,1.62888,42.8412,1.03555,66.6548,1.91536,67.7475,1.24061,25.643,1.72514,89.293,2.16494,56.7971,2.30449,68.9055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5995,20.6685,20.5049,20.4686,22.3828,20.6724,20.0769,20.3656,20.7527
2021-08-24 09:00:00,2021-08-24,0.0,09:00:00,2021-08-24 09:00:00,0.907155,129.343,0.806406,159.759,0.847066,107.071,0.99004,141.799,0.616732,117.606,0.512082,128.958,1.12988,169.028,0.923774,90.5702,0.446287,140.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8198,21.6064,20.8615,20.4922,22.9812,20.794,20.7861,21.1243,21.9836
2021-08-24 10:00:00,2021-08-24,0.0,10:00:00,2021-08-24 10:00:00,1.34063,145.104,1.36166,151.714,1.04883,133.438,1.18237,153.319,1.18073,139.914,0.560452,149.487,1.45311,160.612,1.15815,119.288,1.19669,144.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8928,22.4292,21.8718,21.9473,23.0194,22.0604,22.1874,22.2109,22.3986
2021-08-24 11:00:00,2021-08-24,0.0,11:00:00,2021-08-24 11:00:00,0.223754,108.706,0.170589,89.3021,0.168852,335.888,0.257418,254.836,0.524149,83.7896,0.316576,118.628,0.328093,252.421,0.466143,35.2111,0.279108,63.4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5159,26.1219,25.6361,25.5601,25.4194,25.351,25.8503,25.8109,25.8627
2021-08-24 12:00:00,2021-08-24,0.0,12:00:00,2021-08-24 12:00:00,0.748291,312.954,1.0166,309.057,0.696829,315.839,0.933841,272.526,0.521145,356.454,0.276912,163.804,1.31022,280.355,0.728131,321.439,1.02221,324.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5471,26.8135,26.4424,26.3047,26.7614,26.2471,26.5471,26.7246,26.8589
2021-08-24 13:00:00,2021-08-24,0.0,13:00:00,2021-08-24 13:00:00,1.04242,323.852,1.32708,316.204,0.621543,312.483,0.913919,283.259,1.04912,338.45,0.581556,158.227,1.36803,291.952,0.985207,302.766,1.48181,332.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1081,28.0083,27.8042,27.7328,28.3729,27.3237,27.9101,28.033,28.057
2021-08-24 14:00:00,2021-08-24,0.0,14:00:00,2021-08-24 14:00:00,0.5888,280.463,1.08446,311.182,1.58758,132.028,0.90289,191.534,0.811762,327.016,1.88333,147.718,1.10356,277.104,1.08615,137.236,1.15809,338.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9109,29.9764,28.537,29.1612,30.1029,27.7943,29.8686,29.3058,29.9901
2021-08-24 15:00:00,2021-08-24,0.0,15:00:00,2021-08-24 15:00:00,2.34474,147.439,0.755075,183.676,2.8157,132.933,2.15655,151.139,2.01048,142.949,2.23796,146.067,1.32681,170.434,3.04091,125.412,0.254989,195.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.241,30.9671,28.0148,29.4512,30.5965,27.9229,30.6261,29.1729,31.0122
2021-08-24 16:00:00,2021-08-24,0.0,16:00:00,2021-08-24 16:00:00,2.79663,148.235,1.09209,160.216,3.32724,138.769,2.4429,153.534,2.7482,149.366,2.55516,150.703,1.41321,165.747,3.70242,132.105,1.36669,161.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.671,31.6192,28.4216,29.9702,30.8705,28.6863,31.2281,29.1107,31.78
2021-08-24 17:00:00,2021-08-24,0.0,17:00:00,2021-08-24 17:00:00,3.70195,144.135,3.2761,150.007,4.37419,135.234,3.31498,147.944,3.76812,140.83,3.44044,142.459,3.07561,152.405,4.98456,128.636,3.2182,150.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2395,31.4119,28.2798,29.643,30.3991,28.7157,30.8223,28.7339,31.5474
2021-08-24 18:00:00,2021-08-24,0.0,18:00:00,2021-08-24 18:00:00,4.69255,129.277,4.29733,131.145,5.26058,125.254,4.47775,126.718,4.72871,130.035,4.30973,123.196,4.2944,128.719,5.93211,123.019,4.13418,134.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0767,30.7828,28.4695,29.2554,30.1608,28.7661,30.0712,28.719,31.0111
2021-08-24 19:00:00,2021-08-24,0.0,19:00:00,2021-08-24 19:00:00,5.7274,121.948,5.79757,124.969,5.58782,115.837,5.25039,120.659,5.67797,122.846,4.53243,112.386,5.55237,125.208,6.34809,116.276,5.5286,125.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1389,29.5373,27.6685,27.9806,29.4028,27.652,28.78,28.062,29.9221
2021-08-24 20:00:00,2021-08-24,0.0,20:00:00,2021-08-24 20:00:00,6.00308,124.239,6.06425,126.371,5.31852,117.729,4.79474,123.434,6.08063,124.005,3.82442,115.932,5.48565,126.482,6.43893,116.962,5.81168,127.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4916,27.841,25.7117,25.9706,27.7914,25.492,27.0434,25.9946,28.2732
2021-08-24 21:00:00,2021-08-24,0.0,21:00:00,2021-08-24 21:00:00,5.62536,120.145,5.3664,120.269,4.65287,112.942,3.81887,119.221,5.53763,120.122,2.56926,109.937,4.76228,120.78,5.98604,111.526,5.04579,121.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0838,26.2061,23.9929,24.0755,26.3082,22.5104,25.2626,24.7207,26.5905
2021-08-24 22:00:00,2021-08-24,0.0,22:00:00,2021-08-24 22:00:00,4.8585,94.5164,4.65091,85.8399,4.26099,95.382,3.50918,91.2168,3.32,93.421,2.81387,87.0199,5.16002,85.1365,4.2335,96.7144,2.41076,89.6357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9576,26.4013,24.4801,24.2282,27.0223,22.6972,25.8921,24.6118,26.3307
2021-08-24 23:00:00,2021-08-24,0.0,23:00:00,2021-08-24 23:00:00,1.10397,131.848,1.27107,191.277,2.11859,90.2835,1.43344,144.022,0.70467,117.374,1.21839,99.0067,1.572,191.018,1.31525,98.7476,0.148826,144.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7893,24.6042,22.683,22.1837,25.9874,22.5932,22.7373,23.3739,25.7316
2021-08-25 00:00:00,2021-08-25,0.0,00:00:00,2021-08-25 00:00:00,0.336534,325.251,0.390848,121.347,1.69648,295.092,0.360597,153.226,1.08701,292.277,1.50308,274.256,1.16877,113.633,1.92926,292.853,0.661367,280.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8714,23.9388,23.8058,23.7839,23.9585,23.7185,23.8511,23.8928,24.0259
2021-08-25 01:00:00,2021-08-25,0.0,01:00:00,2021-08-25 01:00:00,2.71031,356.466,2.57598,6.04968,2.80163,348.518,3.1844,10.4678,3.60922,353.881,3.07251,350.744,3.0812,25.141,3.20837,355.001,2.86724,355.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9044,23.0279,21.6382,22.0499,24.949,22.1655,22.417,22.2732,24.0551
2021-08-25 02:00:00,2021-08-25,0.0,02:00:00,2021-08-25 02:00:00,2.77057,36.2385,2.26431,41.9822,2.83306,21.3788,2.87957,25.3607,2.44034,29.8998,3.29314,11.0652,2.71973,42.637,2.83862,27.0557,1.94707,32.0402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0286,21.3917,20.3531,20.0927,23.4435,21.2,20.2969,20.6797,22.2957
2021-08-25 03:00:00,2021-08-25,0.0,03:00:00,2021-08-25 03:00:00,2.90875,67.6207,2.79865,70.3802,2.88694,53.9716,3.01687,61.2504,2.24048,63.2975,2.91289,47.4247,3.21996,71.4138,2.65691,55.3776,2.10398,66.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2729,21.1133,20.4252,20.0243,22.9966,20.2378,20.8781,20.4845,21.3307
2021-08-25 04:00:00,2021-08-25,0.0,04:00:00,2021-08-25 04:00:00,2.97032,74.9992,3.33221,71.9274,3.09567,73.6279,3.15593,68.3101,2.38052,71.9052,2.88923,61.4782,3.25456,73.3918,2.96233,74.7203,2.86079,67.3557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5813,21.7973,20.6083,20.245,23.1496,20.1536,20.9449,20.8155,21.557
2021-08-25 05:00:00,2021-08-25,0.0,05:00:00,2021-08-25 05:00:00,3.07499,66.1556,3.38836,66.1249,3.03356,64.7745,3.20998,55.1491,2.53078,67.8359,2.90455,48.0651,3.28251,65.9263,2.97335,69.0684,2.9056,63.8435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3367,21.6334,20.2016,20.1276,22.8262,19.8395,20.7827,20.4391,21.2027
2021-08-25 06:00:00,2021-08-25,0.0,06:00:00,2021-08-25 06:00:00,1.27443,82.5204,2.52174,75.5707,0.409293,54.2423,1.23689,61.0967,1.29151,72.778,0.909114,6.02304,2.24399,77.2188,0.535382,66.9788,2.53129,69.0869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8102,20.4888,21.2144,20.2136,22.5364,20.6681,19.8099,21.2586,20.5674
2021-08-25 07:00:00,2021-08-25,0.0,07:00:00,2021-08-25 07:00:00,1.05118,165.939,0.788034,144.411,0.939296,184.061,0.638469,139.275,1.29161,181.153,0.39566,225.331,1.04044,111.537,1.19407,172.137,1.09111,179.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3871,21.1798,20.1426,20.2656,22.0925,20.3772,20.3377,20.0937,21.0284
2021-08-25 08:00:00,2021-08-25,0.0,08:00:00,2021-08-25 08:00:00,1.19541,160.906,0.891351,170.302,1.11832,174.821,0.984225,159.666,1.31157,171.965,0.565478,197.226,1.06993,157.228,1.25354,172.139,1.12264,175.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0745,20.7972,19.7797,19.6984,21.8896,19.9363,20.058,19.8474,20.7312
2021-08-25 09:00:00,2021-08-25,0.0,09:00:00,2021-08-25 09:00:00,0.650986,155.997,0.15458,114.315,0.816941,190.098,0.657392,156.528,0.584826,171.874,0.454982,209.998,0.468885,168.897,1.20493,232.418,0.702604,219.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1517,20.9445,19.9311,19.9257,22.1957,20.0798,20.2845,20.0747,21.3018
2021-08-25 10:00:00,2021-08-25,0.0,10:00:00,2021-08-25 10:00:00,0.336534,325.251,0.390848,121.347,1.69648,295.092,0.360597,153.226,1.08701,292.277,1.50308,274.256,1.16877,113.633,1.92926,292.853,0.661367,280.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6015,22.0218,21.0017,21.6052,22.6877,21.0001,21.3578,21.5444,22.2389
2021-08-25 11:00:00,2021-08-25,0.0,11:00:00,2021-08-25 11:00:00,0.248817,237.298,0.420836,224.623,0.775547,278.313,0.403497,208.592,0.242286,341.632,0.600056,266.066,0.657746,221.92,0.885829,283.12,0.0647965,46.6225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.22,24.7455,24.3423,24.4852,24.4625,24.6483,24.6887,24.7626,24.6364
2021-08-25 12:00:00,2021-08-25,0.0,12:00:00,2021-08-25 12:00:00,0.367006,207.174,0.487649,244.59,0.566932,153.637,0.846929,133.747,0.376105,169.366,0.953581,127.887,0.466392,228.921,0.615235,192.016,0.431682,127.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6644,26.9673,26.4559,26.4574,26.7392,26.1074,26.8642,26.7245,26.983
2021-08-25 13:00:00,2021-08-25,0.0,13:00:00,2021-08-25 13:00:00,0.790812,257.419,0.930424,281.727,0.604838,214.812,0.33244,182.649,0.650865,213.133,0.843705,134.77,1.18599,266.891,1.06444,223.095,0.4897,293.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7252,28.7965,28.2881,28.439,28.7035,28.3418,28.6747,28.2089,28.8333
2021-08-25 14:00:00,2021-08-25,0.0,14:00:00,2021-08-25 14:00:00,1.27513,213.105,1.4134,285.291,1.82131,173.857,1.54957,171.716,1.72802,213.727,1.96638,158.894,1.37615,260.562,1.8035,199.348,1.21092,264.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2407,30.2456,29.1901,29.4384,30.1145,28.0057,30.0872,29.261,30.3945
2021-08-25 15:00:00,2021-08-25,0.0,15:00:00,2021-08-25 15:00:00,2.63301,152.446,1.43389,164.698,2.8254,137.954,2.28969,155.156,2.4118,153.762,2.14923,152.161,1.65064,166.367,3.06962,131.792,1.24881,166.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8011,30.8619,27.5708,28.9601,30.2393,27.3026,30.3827,28.7995,31.0281
2021-08-25 16:00:00,2021-08-25,0.0,16:00:00,2021-08-25 16:00:00,2.85877,152.566,1.84705,166.611,3.33573,136.862,2.47536,159.539,2.84704,148.909,2.4161,151.482,1.54396,174.873,3.86653,128.876,1.93264,162.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.287,31.6619,27.8224,29.6076,30.6234,27.8917,31.1911,28.7072,31.824
2021-08-25 17:00:00,2021-08-25,0.0,17:00:00,2021-08-25 17:00:00,3.35916,141.636,2.82593,150.041,4.14024,129.961,2.95018,145.738,3.4594,136.046,3.19271,136.124,2.68019,152.048,4.84004,122.707,2.78134,149.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9964,32.0669,29.104,30.2798,31.2243,29.4174,31.4517,29.5797,32.2498
2021-08-25 18:00:00,2021-08-25,0.0,18:00:00,2021-08-25 18:00:00,2.95304,134.957,2.43142,139.414,3.68229,125.837,2.64927,138.353,3.04485,130.458,2.77458,129.635,2.36532,143.469,4.4436,120.088,2.29664,132.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5992,32.429,29.8784,30.6686,31.8628,30.0745,31.7238,30.2451,32.6724
2021-08-25 19:00:00,2021-08-25,0.0,19:00:00,2021-08-25 19:00:00,2.88747,126.81,2.51889,128.19,3.36677,119.487,2.66763,129.467,2.84614,122.604,2.51394,120.698,2.48128,130.381,4.05226,114.779,2.39329,122.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6525,32.2713,30.1113,30.5607,31.9401,30.1457,31.4728,30.4224,32.599
2021-08-25 20:00:00,2021-08-25,0.0,20:00:00,2021-08-25 20:00:00,2.74706,119.108,2.47715,116.798,1.97577,108.888,1.71776,119.677,2.58209,112.923,1.30792,109.416,1.96018,115.202,2.73387,105.09,2.18878,112.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4337,31.4903,29.1519,29.5113,31.6722,29.4921,30.3697,29.6326,31.9312
2021-08-25 21:00:00,2021-08-25,0.0,21:00:00,2021-08-25 21:00:00,2.77798,100.786,3.40739,89.1695,2.87388,96.95,2.55263,91.7431,2.69502,101.513,1.96627,93.5062,3.4244,84.2979,3.30028,97.0778,3.40417,93.5479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6488,29.1398,25.63,25.2243,30.9019,25.4425,26.8459,26.3448,30.1147
2021-08-25 22:00:00,2021-08-25,0.0,22:00:00,2021-08-25 22:00:00,4.89923,53.6962,3.69985,57.9618,5.10878,44.5552,4.80861,49.3662,3.61872,51.4551,5.30635,38.174,4.38883,58.2272,3.9217,47.3857,2.82112,52.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7423,28.4001,27.7172,27.5968,29.8464,28.0447,27.7784,26.4412,29.0045
2021-08-25 23:00:00,2021-08-25,0.0,23:00:00,2021-08-25 23:00:00,7.04964,56.558,6.53479,59.3106,7.14703,49.288,7.03327,52.7797,6.16198,54.1349,7.1266,41.7859,6.70429,60.4347,6.55686,51.3766,5.94938,56.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4787,26.7,26.6077,26.1675,27.5774,26.6101,26.0142,26.539,27.0629
2021-08-26 00:00:00,2021-08-26,0.0,00:00:00,2021-08-26 00:00:00,2.46872,38.202,2.72247,47.5831,2.90888,17.4685,2.45201,27.5325,2.60029,44.0349,2.76572,9.85437,2.32688,49.8739,3.27506,28.9496,1.82858,43.2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9224,24.9744,24.871,24.8099,25.0345,24.7584,24.8622,24.9834,25.086
2021-08-26 01:00:00,2021-08-26,0.0,01:00:00,2021-08-26 01:00:00,3.42413,29.2195,2.67677,39.8896,3.5,11.715,3.86405,26.7219,3.18593,23.7576,4.85747,7.92981,3.6396,42.173,3.41413,14.9088,2.60925,28.5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2042,23.409,22.8964,22.872,25.3702,23.5439,23.1532,22.8745,24.3349
2021-08-26 02:00:00,2021-08-26,0.0,02:00:00,2021-08-26 02:00:00,3.95882,62.492,4.40084,69.0665,3.44321,43.4969,4.29053,51.714,2.97238,59.2029,3.77947,33.1474,5.10262,69.9598,3.15451,45.2997,2.84042,66.2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0116,22.9253,22.2228,23.944,24.2241,23.6806,23.0895,21.715,22.6942
2021-08-26 03:00:00,2021-08-26,0.0,03:00:00,2021-08-26 03:00:00,2.02138,55.2391,2.21295,61.4663,3.27918,29.376,4.22444,53.2459,1.07516,346.456,4.61343,30.0864,4.13217,66.992,2.58005,13.2973,0.63244,346.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1772,21.8606,22.1251,24.1604,23.5712,25.2117,23.7388,21.3072,22.774
2021-08-26 04:00:00,2021-08-26,0.0,04:00:00,2021-08-26 04:00:00,0.846729,117.092,0.582268,282.841,1.67535,96.0602,1.97754,66.1797,0.584707,27.5152,1.03229,96.9827,1.30932,53.6202,1.48947,71.4706,0.673189,357.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.434,21.9646,20.7934,20.2926,23.5264,20.8137,20.7288,21.1504,22.4819
2021-08-26 05:00:00,2021-08-26,0.0,05:00:00,2021-08-26 05:00:00,2.42792,53.8492,3.0528,63.1166,2.45412,33.3328,2.91591,45.946,2.26343,51.6487,2.78053,20.5806,3.12588,64.7002,2.30753,42.2143,2.72054,57.3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4748,21.5625,21.0252,20.7267,23.2332,21.0024,20.9342,21.0839,21.67
