,Data,precipitacao_observada,Horario,Datetime,EngMato_ws10,EngMato_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_EngMato,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_EngMato,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-21 22:00:00,2021-09-21,0.0,22:00:00,2021-09-21 22:00:00,6.63129,245.892,5.82807,243.451,5.25153,243.768,6.82156,246.544,7.36537,244.271,5.26662,245.48,5.74853,242.765,5.58116,244.484,5.64179,242.695,0.494915,0.446517,0.119408,0.475228,0.475845,0.238108,0.6563,0.10835,0.132877,21.6763,24.1169,23.9037,21.3013,22.3476,23.5865,24.0378,23.8648,24.0919
2021-09-21 23:00:00,2021-09-21,0.0,23:00:00,2021-09-21 23:00:00,6.73464,240.226,5.79159,236.014,5.47236,237.064,6.66202,241.186,7.52436,241.507,6.57498,237.243,5.76423,236.631,5.30211,237.147,5.89579,236.0,0.502875,0.446527,0.117525,0.489746,0.478111,0.229046,0.667643,0.109406,0.132882,21.5027,23.8508,23.5756,20.9966,22.004,23.2662,23.7438,23.5653,23.8601
2021-09-22 00:00:00,2021-09-22,0.0,00:00:00,2021-09-22 00:00:00,6.8681,231.488,5.93861,232.231,6.09071,232.26,6.96725,232.748,7.60014,232.267,7.09696,232.919,6.50928,232.589,6.04851,230.943,5.45147,232.929,0.262131,0.447065,0.124884,0.207014,0.31222,0.189048,0.67055,0.111334,0.132744,21.3535,23.0475,22.865,20.9029,22.0145,22.5872,22.9577,22.8372,23.0313
2021-09-22 01:00:00,2021-09-22,2.0,01:00:00,2021-09-22 01:00:00,5.6045,229.743,5.38738,233.85,5.23667,234.32,5.71546,230.785,6.23018,229.77,5.98373,233.974,5.49362,234.8,4.96295,234.072,5.14675,233.961,0.0156106,0.00067395,0.0125269,0.0180467,0.0142508,0.0171185,0.0177981,0.0031781,1.80602e-05,20.6919,22.4109,22.192,20.2472,21.3189,21.7421,22.3032,22.1859,22.4305
2021-09-22 02:00:00,2021-09-22,1.0,02:00:00,2021-09-22 02:00:00,5.33908,226.778,4.99258,228.81,5.06378,228.966,5.53907,227.026,5.91252,227.328,5.80321,230.058,5.073,230.767,4.96527,226.87,4.76775,227.597,2.49743e-05,0.000610203,0.00793669,7.88271e-05,7.27177e-06,0.00756688,0.0060066,0.00200479,1.33514e-05,20.4355,22.2392,22.0304,19.9944,21.0477,21.7534,22.1582,22.0284,22.1826
2021-09-22 03:00:00,2021-09-22,0.0,03:00:00,2021-09-22 03:00:00,6.60413,216.763,5.81604,214.728,5.94369,224.186,6.8416,216.306,7.20491,218.694,6.45131,225.011,6.16538,224.281,5.71821,218.122,5.30603,209.682,0.0,4.79817e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.25468e-05,20.3745,21.7896,21.7067,19.9291,20.9829,21.4779,21.6942,21.6213,21.9091
2021-09-22 04:00:00,2021-09-22,0.0,04:00:00,2021-09-22 04:00:00,7.09016,211.734,5.56262,214.036,5.1185,214.215,7.39545,211.257,7.51821,214.267,5.52877,215.301,5.61158,218.426,5.21639,210.183,5.21154,210.846,0.0,7.95722e-05,0.0,0.0,0.0,0.0,0.0,1.67638e-06,0.00230218,20.1362,21.5149,21.3926,19.6545,20.7751,21.1218,21.4327,21.3533,21.5375
2021-09-22 05:00:00,2021-09-22,0.0,05:00:00,2021-09-22 05:00:00,6.05068,212.719,5.412,211.82,4.98756,212.614,6.70493,211.634,6.18752,215.814,5.44375,214.453,5.44294,214.194,5.32566,210.125,5.19045,210.56,0.0,7.95722e-05,0.0,0.0,0.0,0.0,0.0,1.67638e-06,0.00230218,19.5457,21.1765,21.0567,19.2491,20.063,20.7435,21.102,21.0201,21.1833
2021-09-22 06:00:00,2021-09-22,0.0,06:00:00,2021-09-22 06:00:00,5.58501,211.639,4.7328,220.527,5.2054,209.639,5.91688,210.504,5.7428,215.42,5.65378,206.423,4.20203,217.279,5.8654,210.13,5.08172,218.869,0.0,0.00152418,0.0180383,0.0,0.0,0.00597423,0.000477493,0.0132084,0.00279918,19.6331,20.8969,20.6862,19.1374,20.2166,20.3987,20.8283,20.5723,20.9144
2021-09-22 07:00:00,2021-09-22,0.0,07:00:00,2021-09-22 07:00:00,5.62845,209.605,5.54653,206.293,4.76483,210.313,5.85237,209.619,5.78959,212.085,4.6009,209.62,5.69027,209.105,5.21338,207.472,5.2152,204.63,0.00164175,0.00943837,0.0193892,0.00153035,0.000166357,0.00756016,0.0207646,0.013409,0.000707701,19.5174,20.7225,20.5755,19.0047,20.1339,19.705,20.6347,20.5404,20.722
2021-09-22 08:00:00,2021-09-22,1.0,08:00:00,2021-09-22 08:00:00,4.99107,211.102,4.06235,214.396,3.66008,208.751,5.26844,210.345,4.93164,214.59,2.93795,210.065,4.02369,215.899,4.15343,209.449,3.65555,215.717,0.00164175,0.0150478,0.0271235,0.00153035,0.000166357,0.0164992,0.0375507,0.0162268,0.012558,19.4885,20.5511,20.4081,19.0013,19.9744,19.0759,20.4189,20.3989,20.5557
2021-09-22 09:00:00,2021-09-22,0.0,09:00:00,2021-09-22 09:00:00,5.01803,205.799,3.55004,226.556,2.99681,220.411,5.30403,208.431,4.78613,206.409,3.59399,210.467,3.43568,230.16,3.35883,226.968,3.70273,213.918,0.00164276,0.131086,0.0440019,0.00153035,0.000236809,0.0286577,0.0712107,0.138828,0.166588,19.0207,20.1935,20.4419,18.5429,19.2726,20.1532,20.2918,20.2141,20.2122
2021-09-22 10:00:00,2021-09-22,0.0,10:00:00,2021-09-22 10:00:00,5.53717,203.432,3.82777,215.053,3.69179,219.485,5.71809,203.126,5.402,206.204,3.89045,213.052,3.61802,215.179,4.16042,222.409,4.1584,216.707,1.01328e-06,0.294352,0.334006,6.85453e-07,7.04527e-05,0.24246,0.260377,0.429863,0.389963,20.1109,20.3506,20.3254,19.5933,20.4063,20.0533,20.2441,20.2077,20.3647
2021-09-22 11:00:00,2021-09-22,0.0,11:00:00,2021-09-22 11:00:00,5.99839,191.515,4.61421,190.523,4.84924,193.8,6.37783,191.658,5.78343,193.674,5.5827,195.042,4.79351,191.433,5.05351,194.191,4.59836,192.373,0.214301,0.302107,0.326393,0.0616072,0.247876,0.233521,0.243785,0.432369,0.491214,20.1286,21.5763,21.4857,20.0685,20.3423,21.2343,21.4396,21.4939,21.5703
2021-09-22 12:00:00,2021-09-22,0.0,12:00:00,2021-09-22 12:00:00,6.48718,182.516,5.76433,188.614,6.00165,188.583,6.5404,182.615,6.70673,184.517,6.7138,187.967,5.63254,189.03,6.1649,186.307,5.73816,185.992,0.2143,0.184619,0.291476,0.0616072,0.247805,0.215388,0.209648,0.296561,0.337289,20.3493,21.6945,21.5098,19.9023,20.9399,21.3852,21.7137,21.3247,21.442
2021-09-22 13:00:00,2021-09-22,0.0,13:00:00,2021-09-22 13:00:00,6.37899,184.758,5.28137,184.942,5.49,187.932,6.51062,185.716,6.52295,187.233,6.16133,187.357,5.17105,184.757,5.77139,186.908,5.29606,184.345,0.2143,0.0133643,0.000120521,0.0616065,0.247805,0.0,0.000194073,0.00532359,0.113715,20.6572,22.3922,22.24,20.1614,21.2376,21.9545,22.3062,22.2128,22.3788
2021-09-22 14:00:00,2021-09-22,0.0,14:00:00,2021-09-22 14:00:00,5.66103,192.527,5.4173,187.826,5.49503,190.16,5.85822,193.649,5.79814,195.936,6.26532,190.277,5.39511,188.83,5.72546,188.96,5.42168,187.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000614643,20.5947,22.5434,22.3321,20.0779,21.1415,21.9995,22.4723,22.2991,22.5281
2021-09-22 15:00:00,2021-09-22,1.0,15:00:00,2021-09-22 15:00:00,5.71943,185.7,5.14628,185.002,5.10091,185.789,5.85062,186.806,5.8297,188.471,5.84047,186.699,5.1621,186.328,5.30468,183.277,5.01313,182.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6669,22.7106,22.4472,20.1816,21.2118,22.0882,22.6558,22.435,22.7115
2021-09-22 16:00:00,2021-09-22,0.0,16:00:00,2021-09-22 16:00:00,5.44951,174.181,6.44377,179.366,5.31871,181.0,5.62187,173.212,5.57982,176.479,6.40688,183.672,6.48262,186.222,5.54799,175.135,6.14964,169.838,0.0023129,0.00527829,0.0596122,6.67572e-06,0.0352728,0.070075,0.0120169,0.0014587,0.000100136,19.5469,21.9481,21.865,19.7776,19.9592,21.5563,21.9263,21.9756,22.0894
2021-09-22 17:00:00,2021-09-22,0.0,17:00:00,2021-09-22 17:00:00,5.01854,172.646,5.13621,182.214,6.03354,180.861,5.02772,175.047,5.30342,171.319,6.45069,179.034,4.80387,178.454,6.43596,174.534,5.40626,174.938,0.0023151,0.00587142,0.0603896,6.67572e-06,0.0450629,0.0714636,0.0179442,0.00794709,0.00651634,20.1888,22.0975,21.8277,19.3733,20.7023,21.6442,22.1584,21.7523,22.0119
2021-09-22 18:00:00,2021-09-22,0.0,18:00:00,2021-09-22 18:00:00,5.69257,169.057,4.88337,176.735,5.02804,175.742,5.61864,170.688,5.64566,170.546,5.74801,175.626,4.905,175.009,5.41032,172.084,4.93795,172.317,0.0023151,0.00587142,0.0603896,6.67572e-06,0.0450629,0.0714636,0.0179442,0.00794709,0.00651634,20.1309,21.9477,21.6907,19.6787,20.7663,21.4135,21.8895,21.6357,21.9005
2021-09-22 19:00:00,2021-09-22,0.0,19:00:00,2021-09-22 19:00:00,5.31001,168.146,4.97327,172.992,5.03471,172.611,5.40917,168.1,5.38799,170.362,5.8076,169.25,5.15282,167.683,5.49028,171.864,5.17277,170.882,2.20537e-06,0.000593126,0.000777423,0.0,0.00979006,0.00138855,0.00592864,0.0100389,0.00652802,19.4287,21.5111,21.2974,18.9622,20.1169,20.993,21.4072,21.1937,21.3937
2021-09-22 20:00:00,2021-09-22,0.0,20:00:00,2021-09-22 20:00:00,5.95095,166.358,4.73905,166.661,4.79197,167.887,5.88368,168.917,6.1555,164.993,5.39582,166.016,5.1032,163.051,5.13614,166.028,4.88911,170.065,0.00474691,0.0,0.0,0.00200331,0.0404946,0.0,1.37091e-06,0.00355083,0.000442207,18.7972,20.9121,20.7978,18.3647,19.5029,20.2728,20.7363,20.6773,20.8836
2021-09-22 21:00:00,2021-09-22,0.0,21:00:00,2021-09-22 21:00:00,4.6475,166.212,4.24653,168.28,3.80332,167.682,4.64084,166.366,4.33651,167.753,4.16033,165.389,4.42634,168.826,3.71812,168.211,4.30782,167.577,0.00474691,0.0,0.0,0.00200331,0.0404946,0.000127196,1.37091e-06,0.00355083,0.000685453,18.1973,20.3157,20.1971,17.5331,18.6429,19.5518,20.1642,19.9904,20.2645
2021-09-22 22:00:00,2021-09-22,0.0,22:00:00,2021-09-22 22:00:00,3.78909,164.615,3.67412,167.799,3.49813,171.663,3.64785,165.051,3.37212,166.112,3.25222,169.855,3.61534,167.683,3.69011,168.887,3.90717,167.436,0.00474691,0.0,0.0,0.00200331,0.0404946,0.000127196,0.0,2.98023e-07,0.000573635,17.7731,20.0295,19.8917,16.7419,18.007,19.1399,19.8788,19.6866,19.9742
2021-09-22 23:00:00,2021-09-22,0.0,23:00:00,2021-09-22 23:00:00,3.51226,163.538,3.47035,169.068,3.46828,169.899,3.24772,164.226,3.15405,164.157,3.19522,169.737,3.40202,170.101,3.48463,168.321,3.60297,167.821,0.0,0.0,0.0,0.0,0.0,0.000127196,0.0,0.0,0.000243247,17.4206,19.787,19.6604,15.8165,17.463,18.6461,19.6017,19.3421,19.7117
2021-09-23 00:00:00,2021-09-23,0.0,00:00:00,2021-09-23 00:00:00,2.22947,38.0891,1.51364,90.8148,1.64044,91.07,1.97241,23.3647,2.0441,43.3929,2.03953,89.3317,1.88888,89.8396,1.43867,95.6809,1.35143,99.7314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9278,19.8513,19.9078,19.9241,19.9297,19.8829,19.8229,19.9297,19.8765
2021-09-23 01:00:00,2021-09-23,0.0,01:00:00,2021-09-23 01:00:00,2.70839,183.655,1.92318,183.455,1.92865,178.664,2.83423,185.908,2.78887,183.566,1.98118,177.525,1.84846,179.008,1.96737,181.366,2.14869,180.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3805,19.4334,19.1584,13.9074,16.4079,16.8433,19.3635,18.9916,19.3769
2021-09-23 02:00:00,2021-09-23,0.0,02:00:00,2021-09-23 02:00:00,2.94954,167.073,1.33219,155.282,1.29576,145.761,3.01468,170.404,2.98179,169.189,1.7835,148.378,1.64274,155.524,1.79949,166.427,1.67844,162.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2169,19.0087,18.7307,13.8184,16.1223,16.2383,18.6478,18.5615,18.9148
2021-09-23 03:00:00,2021-09-23,0.0,03:00:00,2021-09-23 03:00:00,2.7397,173.546,1.68096,22.4413,0.903803,143.508,2.75344,173.35,2.83672,174.716,1.33194,152.637,1.40044,27.0781,1.72007,161.095,1.68496,10.9106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8316,17.5652,18.9217,13.5453,15.7892,16.1001,17.5746,18.8639,17.5509
2021-09-23 04:00:00,2021-09-23,0.0,04:00:00,2021-09-23 04:00:00,3.13013,119.628,2.00163,53.6148,2.09445,73.4753,2.52499,122.67,3.27826,118.074,1.95036,62.8157,2.25822,52.9804,1.71562,62.9219,1.69503,38.2497,0.0036523,0.0,0.0,0.0131628,8.4523e-05,0.0,0.0,0.0,0.0,17.3553,17.5,17.063,16.7553,15.4825,14.2821,17.1466,17.4821,17.2532
2021-09-23 05:00:00,2021-09-23,0.0,05:00:00,2021-09-23 05:00:00,1.86121,42.1325,1.33896,75.4249,1.64352,72.7115,1.03426,33.7109,2.4121,22.7284,1.71582,69.5072,1.51386,69.7599,1.56329,78.2849,1.32456,82.1331,0.0139365,5.07991e-09,0.000100826,0.0791196,0.000155384,0.00329244,2.29505e-07,3.29813e-08,4.06709e-11,15.958,16.8289,16.5006,15.7296,14.0168,15.9518,16.4513,16.7964,17.0143
2021-09-23 06:00:00,2021-09-23,0.0,06:00:00,2021-09-23 06:00:00,2.3394,30.0732,1.5591,59.9167,1.49188,61.716,2.04304,12.0669,2.07036,34.3173,1.90462,67.4279,1.98666,60.5181,1.26714,65.2436,1.37542,69.6847,0.0139598,0.00951608,0.00757025,0.0791196,0.000288721,0.00889705,0.00663375,0.0167734,0.0215379,12.7865,16.573,16.2849,11.7111,15.3877,15.9022,16.1714,16.3967,16.7477
2021-09-23 07:00:00,2021-09-23,0.0,07:00:00,2021-09-23 07:00:00,2.78253,28.8202,1.23012,70.1617,1.69311,79.796,2.75474,14.6169,3.01967,26.7487,1.63156,85.103,1.64811,68.6747,1.65514,75.6345,1.16446,67.6105,0.0103076,0.00981421,0.00757029,0.0659575,0.000204202,0.00889785,0.00836583,0.0167734,0.0215381,12.7024,16.072,15.8044,11.5028,13.2594,15.2411,15.6581,16.0964,16.2445
2021-09-23 08:00:00,2021-09-23,0.0,08:00:00,2021-09-23 08:00:00,2.77689,22.7681,1.61404,53.8211,1.90762,52.2949,2.98647,8.67883,2.85884,22.0333,2.24375,54.4546,1.74977,47.3365,1.58977,54.0913,1.5369,64.6642,2.33147e-05,0.0406921,0.0270985,7.59959e-07,0.000133341,0.0347341,0.0331466,0.0329822,0.0375702,12.3201,15.7766,15.6966,11.4271,12.8272,15.1206,15.5212,15.9648,15.8863
2021-09-23 09:00:00,2021-09-23,0.0,09:00:00,2021-09-23 09:00:00,2.89836,24.3877,1.75903,24.0736,1.68567,37.0332,3.0968,3.41342,3.21632,27.8623,2.12519,41.3944,1.79589,23.1049,1.33089,24.8715,1.71935,32.9627,1.54413e-06,0.0311761,0.0196291,0.000112906,1.17632e-06,0.0291295,0.0265131,0.0162088,0.0160323,12.468,16.1203,15.6284,11.5143,13.0325,15.0603,15.8911,15.8346,16.1835
2021-09-23 10:00:00,2021-09-23,0.0,10:00:00,2021-09-23 10:00:00,2.22947,38.0891,1.51364,90.8148,1.64044,91.07,1.97241,23.3647,2.0441,43.3929,2.03953,89.3317,1.88888,89.8396,1.43867,95.6809,1.35143,99.7314,0.0165162,0.0308779,0.0198007,0.0387626,0.00410889,0.0291287,0.024781,0.0163455,0.0160321,15.3857,16.4824,15.9072,15.0632,15.7935,15.4701,16.0153,16.1101,16.6815
2021-09-23 11:00:00,2021-09-23,0.0,11:00:00,2021-09-23 11:00:00,2.48902,13.542,1.70708,100.728,1.53984,86.7152,2.44723,358.124,2.99512,22.7892,1.30068,68.5405,1.66984,91.8758,1.82655,98.6749,1.63494,106.216,0.0181427,0.0134899,0.0167717,0.0410093,0.00668542,0.0166321,0.0640514,0.0183255,0.00121025,15.8907,16.4702,16.2472,15.593,16.3638,15.8358,16.1319,16.4427,16.6944
2021-09-23 12:00:00,2021-09-23,0.0,12:00:00,2021-09-23 12:00:00,1.81068,92.2533,0.906402,60.5628,1.17491,47.3149,1.89971,88.8499,2.06333,94.7036,1.49932,34.0289,0.974207,51.774,1.16542,62.3267,0.969978,69.0453,0.0181412,0.0152248,0.0315585,0.0408971,0.00668425,0.0216934,0.0654673,0.0403831,0.00305105,18.5876,18.7616,18.5824,18.0907,19.1799,18.4695,18.6974,18.5466,18.7401
2021-09-23 13:00:00,2021-09-23,0.0,13:00:00,2021-09-23 13:00:00,3.35797,139.769,1.36944,85.1853,2.18207,81.9505,3.49628,141.081,3.4658,135.363,2.24818,78.5513,1.44907,103.323,2.04297,83.0533,1.61614,78.3757,0.00162651,0.0155894,0.0313868,0.00224884,0.00257653,0.0216933,0.0674551,0.0402465,0.00305226,18.824,19.8612,19.8181,18.4894,19.2834,19.5696,19.6689,19.8399,19.9917
2021-09-23 14:00:00,2021-09-23,0.0,14:00:00,2021-09-23 14:00:00,3.96876,136.168,2.59648,112.116,3.38681,95.4371,4.12056,132.806,3.90659,137.044,3.75644,96.0435,2.63112,122.324,3.15794,95.2717,2.67835,109.156,1.05835e-05,0.00210752,0.0351998,3.94136e-06,5.526e-06,0.0184174,0.00583326,0.0473781,0.00184826,19.5038,19.8805,19.7309,18.8393,19.8562,19.3757,19.5729,19.7304,20.0045
2021-09-23 15:00:00,2021-09-23,0.0,15:00:00,2021-09-23 15:00:00,4.72654,132.991,2.78915,119.155,3.00765,117.514,4.91924,131.278,4.86453,132.517,3.50616,120.398,2.77281,127.484,3.05425,120.464,3.00383,112.652,1.10045e-05,0.000552233,0.0205447,3.94136e-06,7.04918e-06,0.0149302,0.0050534,0.0253207,7.69645e-06,19.9435,20.889,20.894,19.4695,20.4336,20.4586,20.7283,20.6077,21.0031
2021-09-23 16:00:00,2021-09-23,0.0,16:00:00,2021-09-23 16:00:00,5.0645,139.888,4.26936,122.539,4.28398,121.28,5.10207,136.124,5.27843,140.55,5.37931,123.273,4.62328,120.448,3.92433,123.841,3.9631,123.132,1.10045e-05,0.000187714,0.0205447,1.75089e-06,7.04918e-06,0.0149302,0.00306555,0.0253207,6.48946e-06,19.7997,22.0233,21.849,19.483,20.2629,21.4017,21.7988,21.8838,22.091
2021-09-23 17:00:00,2021-09-23,0.0,17:00:00,2021-09-23 17:00:00,5.12614,136.201,4.0697,125.828,4.28491,123.115,5.21226,134.484,5.27561,136.302,5.25457,127.469,4.32391,127.389,4.10449,121.375,4.0813,122.618,4.20958e-07,0.000179648,0.000131711,0.0,1.52318e-06,0.00157405,0.000636034,1.86265e-07,2.42144e-07,19.6367,21.7063,21.5907,19.2718,20.1333,21.1699,21.5604,21.6126,21.7306
2021-09-23 18:00:00,2021-09-23,0.0,18:00:00,2021-09-23 18:00:00,5.56269,129.173,4.88248,132.758,4.98044,127.539,5.69783,127.778,5.64585,128.523,6.18005,131.71,5.0786,133.774,4.72388,127.196,4.79901,130.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7387,21.6258,21.4364,19.3508,20.2729,21.0164,21.4691,21.4798,21.6636
2021-09-23 19:00:00,2021-09-23,0.0,19:00:00,2021-09-23 19:00:00,5.9046,123.541,5.38286,132.627,5.53909,127.673,5.89513,121.285,6.18204,123.18,6.79654,130.47,5.63146,132.406,5.2646,128.458,5.3056,131.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1466,20.9497,20.7235,18.749,19.7129,20.289,20.7878,20.7644,20.9808
2021-09-23 20:00:00,2021-09-23,0.0,20:00:00,2021-09-23 20:00:00,6.05698,114.878,6.25417,127.817,6.37391,124.526,6.06025,112.688,6.34283,115.181,7.62016,126.215,6.53335,127.419,6.01559,124.735,6.11853,127.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5781,20.1114,19.8878,18.1066,19.2126,19.3709,19.9624,19.9492,20.1354
2021-09-23 21:00:00,2021-09-23,0.0,21:00:00,2021-09-23 21:00:00,5.29533,107.306,5.45849,118.052,5.48803,119.141,5.29227,106.538,5.07328,104.492,6.08946,119.975,5.37273,117.963,5.40353,118.804,5.52127,118.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5769,19.2573,19.0756,16.9503,18.0576,18.2608,19.0143,19.1962,19.3321
2021-09-23 22:00:00,2021-09-23,0.0,22:00:00,2021-09-23 22:00:00,4.86238,101.292,5.23048,114.117,5.65372,111.447,4.73708,100.394,4.77732,97.8929,6.23991,112.561,5.26912,114.346,5.44541,110.662,5.18739,114.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2578,18.7153,18.5212,16.55,17.6976,17.7993,18.4579,18.6521,18.8188
2021-09-23 23:00:00,2021-09-23,0.0,23:00:00,2021-09-23 23:00:00,3.91481,95.3347,4.0824,106.658,4.41972,108.067,3.34885,93.305,3.83261,90.9146,4.67173,111.321,4.04686,108.367,4.55175,105.124,4.41292,104.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8151,18.4488,18.2028,15.4446,17.1683,17.4454,18.193,18.4805,18.7011
2021-09-24 00:00:00,2021-09-24,0.0,00:00:00,2021-09-24 00:00:00,4.88571,67.2941,4.17871,64.2304,4.48635,64.9434,4.68494,63.1323,5.24435,62.5338,5.686,67.2201,4.77716,64.7734,3.93313,63.0139,3.83262,65.9064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.573,17.6189,17.8063,18.5569,18.5913,17.7542,17.5607,17.8589,17.6774
2021-09-24 01:00:00,2021-09-24,0.0,01:00:00,2021-09-24 01:00:00,3.81813,71.6327,3.07397,56.5999,3.55764,53.696,3.16245,64.2981,4.06194,71.3419,3.28854,53.7832,3.23362,55.1031,3.43294,54.5279,3.07812,57.6129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7277,17.0513,16.8327,14.122,15.9965,15.4868,16.6329,17.143,17.27
2021-09-24 02:00:00,2021-09-24,0.0,02:00:00,2021-09-24 02:00:00,3.41895,44.7404,1.93691,71.9573,2.29195,59.0735,3.50994,43.2612,3.80183,38.2483,1.98633,60.5275,2.21277,69.8936,2.07539,61.0402,1.79431,72.0402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.302,16.2428,15.769,13.8607,14.5279,14.1481,15.8171,16.0751,16.4714
2021-09-24 03:00:00,2021-09-24,0.0,03:00:00,2021-09-24 03:00:00,3.7891,65.9453,1.86112,108.286,1.73816,105.557,3.77857,60.3439,3.34665,57.6353,2.03577,105.537,2.0805,107.199,1.4918,109.491,1.88054,113.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1456,15.5973,15.2644,14.4005,14.6514,13.6618,15.1753,15.5072,15.8019
2021-09-24 04:00:00,2021-09-24,0.0,04:00:00,2021-09-24 04:00:00,3.37786,78.8271,1.75152,89.0917,2.02382,89.0353,3.07059,71.8665,3.22452,73.8233,2.83915,89.0639,2.08636,90.793,1.25965,77.5035,1.75618,86.3004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2084,16.2263,16.2153,13.378,14.8384,14.2913,15.9561,16.2526,16.3596
2021-09-24 05:00:00,2021-09-24,0.0,05:00:00,2021-09-24 05:00:00,2.85921,90.8562,1.35296,101.706,1.36757,111.241,2.94499,84.5164,2.94514,86.673,2.44006,93.0272,1.28869,89.8755,0.839807,88.8964,1.67431,102.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4299,16.0493,15.9729,12.9451,14.5135,13.8766,15.6877,16.1728,16.231
2021-09-24 06:00:00,2021-09-24,0.0,06:00:00,2021-09-24 06:00:00,2.85271,89.1075,0.635939,104.097,0.83625,113.272,2.85736,81.4411,2.97083,86.3704,1.58652,113.384,0.225278,144.843,0.803742,52.657,1.0499,94.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4369,16.2993,16.3443,12.8782,14.4904,14.0833,16.0713,16.4505,16.3861
2021-09-24 07:00:00,2021-09-24,0.0,07:00:00,2021-09-24 07:00:00,2.79594,84.5601,2.50081,64.5575,0.420621,324.518,2.77606,77.1274,2.69664,77.4248,0.815199,272.508,2.27173,60.8956,1.25101,34.4034,2.31704,66.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0601,16.5705,16.3724,12.8018,14.217,14.1556,16.3118,16.4936,16.6321
2021-09-24 08:00:00,2021-09-24,0.0,08:00:00,2021-09-24 08:00:00,2.81804,76.7071,1.67747,94.9491,0.520581,222.439,2.87816,70.5385,2.75159,68.9475,0.970011,190.966,1.80177,90.4963,0.206715,264.32,1.38901,94.4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0357,16.4324,16.3755,12.9876,14.1472,14.0086,16.1188,16.4191,16.515
2021-09-24 09:00:00,2021-09-24,0.0,09:00:00,2021-09-24 09:00:00,2.83956,82.1041,2.87027,68.0545,0.758168,19.5816,2.88604,74.0243,2.80904,76.5318,0.558487,197.761,2.78315,72.935,1.61824,44.6694,2.92398,66.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0445,16.4153,16.261,13.0267,14.1988,14.0262,16.0762,16.3734,16.5691
2021-09-24 10:00:00,2021-09-24,0.0,10:00:00,2021-09-24 10:00:00,4.88571,67.2941,4.17871,64.2304,4.48635,64.9434,4.68494,63.1323,5.24435,62.5338,5.686,67.2201,4.77716,64.7734,3.93313,63.0139,3.83262,65.9064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7219,18.0959,17.987,17.2451,18.1819,17.7953,18.0281,17.8814,18.0123
2021-09-24 11:00:00,2021-09-24,0.0,11:00:00,2021-09-24 11:00:00,5.52077,65.9989,5.47122,68.3138,5.99135,65.3734,5.52108,63.9114,6.07631,65.0372,7.2127,66.4375,5.9332,68.8132,5.40959,63.5629,5.00198,68.0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9079,20.317,20.2106,19.4583,20.4574,20.1292,20.2247,20.1672,20.2936
