,Data,precipitacao_observada,Horario,Datetime,BFatima_ws10,BFatima_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_BFatima,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_BFatima,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-06 15:00:00,2021-08-06,0.0,15:00:00,2021-08-06 15:00:00,4.418,71.7672,4.19739,76.2798,3.74744,71.0285,4.69887,71.4552,3.95037,71.4041,3.95742,72.1078,4.36011,76.4128,1.85643,60.1808,3.05664,68.8449,0.120043,0.000190922,1.21669,0.212559,0.176576,1.43196,0.00182323,1.33842,0.0016014,23.0984,22.938,23.2441,23.0877,23.2528,23.1538,23.1952,21.2589,22.9537
2021-08-06 16:00:00,2021-08-06,0.0,16:00:00,2021-08-06 16:00:00,4.80508,106.598,4.87818,103.513,5.04501,107.17,5.02663,104.529,4.61199,108.747,5.08498,104.371,5.07347,105.744,5.47987,113.022,4.88223,103.547,0.120043,0.000190922,1.21669,0.212559,0.176576,1.43196,0.00182323,1.33842,0.0016014,23.0605,23.0939,23.0817,22.8078,23.3286,22.8091,22.9883,21.5771,23.389
2021-08-06 17:00:00,2021-08-06,0.0,17:00:00,2021-08-06 17:00:00,5.09614,106.842,5.20219,106.828,5.2619,108.816,5.18774,105.828,5.01984,110.047,5.4153,107.015,5.25533,106.938,5.44012,113.077,5.01315,107.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1287,23.1645,23.1934,22.9704,23.3297,22.9394,23.1362,21.6458,23.4251
2021-08-06 18:00:00,2021-08-06,0.0,18:00:00,2021-08-06 18:00:00,5.84253,112.075,5.80665,110.782,6.16395,112.298,5.91273,111.663,5.77895,113.795,6.32915,111.682,5.89968,111.06,6.6612,114.324,5.59602,111.112,0.0,0.0,0.0,0.0,0.0,0.0,1.16415e-09,0.0,0.0,22.7774,22.8838,22.7563,22.5927,23.0045,22.4666,22.8029,21.5018,23.1965
2021-08-06 19:00:00,2021-08-06,0.0,19:00:00,2021-08-06 19:00:00,6.19018,109.028,6.28278,108.913,6.49047,109.103,6.30799,108.328,6.08094,110.834,6.65165,108.405,6.41317,108.923,7.30902,110.665,6.02583,109.588,0.0,0.0,0.0,0.0,0.0,0.0,1.16415e-09,0.0,0.0,21.9389,22.0062,21.9188,21.7415,22.174,21.623,21.8979,21.0665,22.3348
2021-08-06 20:00:00,2021-08-06,0.0,20:00:00,2021-08-06 20:00:00,5.92702,106.038,5.98797,105.814,6.08967,106.708,6.1869,105.629,5.69388,107.599,6.38043,106.209,6.17081,106.021,6.95501,108.287,5.69714,106.252,0.0,0.0,0.0,0.0,0.0,0.0,1.16415e-09,0.0,0.0,20.9141,20.961,20.868,20.7322,21.1366,20.5887,20.8571,20.468,21.2708
2021-08-06 21:00:00,2021-08-06,0.0,21:00:00,2021-08-06 21:00:00,5.63702,100.499,5.64802,99.8115,5.72872,102.441,5.94428,100.131,5.09164,101.893,5.82591,101.442,5.83408,100.797,6.61295,105.062,5.06042,99.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.218,20.2032,20.0745,20.0403,20.4402,19.8044,20.0533,19.9924,20.5232
2021-08-06 22:00:00,2021-08-06,0.0,22:00:00,2021-08-06 22:00:00,5.32547,84.3594,4.72929,85.968,5.26923,84.816,5.35183,85.0737,4.92957,83.3436,5.38728,84.1149,4.86967,87.9204,5.96078,86.1982,4.3462,83.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5954,19.4606,19.7946,19.3769,19.8547,19.5059,19.3187,19.9504,19.7904
2021-08-06 23:00:00,2021-08-06,0.0,23:00:00,2021-08-06 23:00:00,4.69041,82.3628,4.86659,85.2205,4.48132,80.2119,4.80744,82.3638,4.38029,82.4181,4.74637,78.9407,4.86279,85.7809,5.10266,82.7342,4.53603,83.8141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8465,18.8942,19.0661,18.616,19.1002,18.7773,18.8059,19.3154,19.1816
2021-08-07 00:00:00,2021-08-07,0.0,00:00:00,2021-08-07 00:00:00,2.91386,68.9603,1.8974,80.1864,3.29472,61.485,3.52503,78.0366,1.53682,57.4753,3.99632,70.6652,2.93487,82.9395,2.6385,42.8826,1.36205,75.8472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5158,19.4826,19.5471,19.4855,19.5446,19.5201,19.449,19.5728,19.5146
2021-08-07 01:00:00,2021-08-07,0.0,01:00:00,2021-08-07 01:00:00,3.35234,73.7546,3.04273,76.6703,3.69376,74.3591,4.25575,77.9496,2.50883,69.9737,4.4166,77.0467,3.76968,80.3524,3.3999,71.3043,2.74664,74.3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6011,18.5896,18.9518,18.3931,18.8658,18.6692,18.4807,19.2833,18.9184
2021-08-07 02:00:00,2021-08-07,0.0,02:00:00,2021-08-07 02:00:00,2.85557,55.7596,2.44363,57.3672,3.29858,56.7984,3.65568,62.9047,2.19999,46.5882,4.00054,62.2315,3.18261,65.5385,3.36944,49.8836,2.11126,50.9627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7075,17.7308,17.8865,17.3855,18.0519,17.5247,17.5706,18.3371,18.0522
2021-08-07 03:00:00,2021-08-07,0.0,03:00:00,2021-08-07 03:00:00,3.02679,73.1738,2.68533,74.8078,2.7467,68.1478,4.34171,75.3417,1.62433,68.5121,3.96351,70.4235,4.31147,79.4204,2.24234,66.5957,0.69863,84.6917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9422,17.0782,17.123,16.7407,17.2011,16.8896,16.9505,17.4693,17.3582
2021-08-07 04:00:00,2021-08-07,0.0,04:00:00,2021-08-07 04:00:00,3.56312,74.2689,3.42533,72.656,3.44836,76.1719,4.54719,77.58,1.26462,66.558,4.09317,76.2776,4.72434,78.6102,3.52249,73.3931,0.584681,65.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2665,17.4954,17.3821,17.044,17.2998,17.1098,17.2827,17.9534,17.6419
2021-08-07 05:00:00,2021-08-07,0.0,05:00:00,2021-08-07 05:00:00,1.14771,291.289,0.563533,323.542,0.685597,328.293,1.06312,54.2452,1.24473,289.74,1.18084,47.3404,1.82853,73.7802,0.734599,316.932,1.3995,303.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7688,16.8817,16.9132,16.5649,17.1244,16.6538,16.9269,17.8016,17.2607
2021-08-07 06:00:00,2021-08-07,0.0,06:00:00,2021-08-07 06:00:00,1.24697,67.1659,1.08776,69.353,1.61834,70.27,2.57711,71.8195,0.538454,52.7281,1.83924,78.8528,2.46153,68.576,2.47252,62.5614,0.526813,60.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4233,16.5248,16.5417,16.4866,16.6955,16.337,16.7606,17.3494,16.8047
2021-08-07 07:00:00,2021-08-07,0.0,07:00:00,2021-08-07 07:00:00,3.14938,61.1122,2.69713,58.8438,3.40496,62.0087,4.65397,68.0501,1.44026,41.1743,4.37742,66.7448,4.57888,67.5134,3.19667,50.0341,1.15788,33.7532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8243,16.9214,16.9048,16.7618,16.5717,16.7414,17.0808,17.6711,16.6684
2021-08-07 08:00:00,2021-08-07,0.0,08:00:00,2021-08-07 08:00:00,2.45461,53.0154,1.89027,51.1484,3.02543,52.2937,4.0451,65.5054,1.31984,22.8128,4.06657,63.4426,3.74106,64.0739,2.7055,30.0815,1.1644,26.7324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5199,16.4835,16.6682,16.5392,16.2906,16.4834,16.8593,17.5246,16.3854
2021-08-07 09:00:00,2021-08-07,0.0,09:00:00,2021-08-07 09:00:00,2.09079,51.9877,1.73177,45.6923,2.62915,51.6808,3.81057,65.3455,1.566,30.971,3.9904,63.4552,3.6025,62.9716,2.50083,30.3099,1.30542,26.4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4721,16.3285,16.7506,16.8879,16.1986,16.7309,17.574,17.6928,16.2307
2021-08-07 10:00:00,2021-08-07,0.0,10:00:00,2021-08-07 10:00:00,2.91386,68.9603,1.8974,80.1864,3.29472,61.485,3.52503,78.0366,1.53682,57.4753,3.99632,70.6652,2.93487,82.9395,2.6385,42.8826,1.36205,75.8472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4072,16.2393,16.6013,16.3133,16.0935,16.4342,16.574,17.3392,16.2214
2021-08-07 11:00:00,2021-08-07,0.0,11:00:00,2021-08-07 11:00:00,2.06145,58.5326,1.3536,64.2848,2.24174,51.543,2.49928,68.1029,1.04172,33.8897,2.82058,58.7966,1.86307,79.6105,1.38056,28.8625,0.594262,20.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6851,17.7527,17.7701,17.4041,17.7212,17.4215,17.6847,17.8789,17.729
2021-08-07 12:00:00,2021-08-07,0.0,12:00:00,2021-08-07 12:00:00,1.17512,45.3063,0.993475,35.9363,1.2829,41.3617,1.99318,57.1192,0.308188,1.4975,2.21933,52.5022,1.58005,55.9733,0.429458,292.158,0.634792,9.55609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4571,19.4794,19.5505,19.398,19.2965,19.3399,19.6397,18.8441,19.3847
2021-08-07 13:00:00,2021-08-07,0.0,13:00:00,2021-08-07 13:00:00,1.64135,57.0121,1.55067,64.4532,1.26395,50.7659,2.2249,61.249,0.532665,119.037,2.43782,56.2645,1.90691,65.4749,1.09741,242.992,1.2421,68.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2187,21.1958,21.2609,21.1443,20.9712,21.2037,21.265,19.3059,21.2853
2021-08-07 14:00:00,2021-08-07,0.0,14:00:00,2021-08-07 14:00:00,1.94319,55.2142,1.93293,57.1992,1.51251,55.1044,2.03585,56.1129,1.89697,67.6165,1.9516,56.0681,1.99641,57.1497,0.490694,318.84,1.88825,61.3133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8252,22.83,23.0345,22.7054,22.9603,22.7582,22.8148,21.4349,23.0211
2021-08-07 15:00:00,2021-08-07,0.0,15:00:00,2021-08-07 15:00:00,1.6396,54.121,2.26923,53.5605,0.590083,321.25,2.76539,58.0165,0.595454,238.328,2.92887,57.5376,2.34637,53.5623,3.23424,250.59,1.5859,48.3146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9251,23.9164,23.5561,23.8494,23.5839,23.9479,23.9359,21.1311,24.1502
2021-08-07 16:00:00,2021-08-07,0.0,16:00:00,2021-08-07 16:00:00,4.54916,72.3168,4.55035,74.7792,4.61057,67.4764,4.71912,70.7111,4.19209,74.4873,4.55983,64.6428,4.50127,74.8521,3.31346,68.5529,4.16487,75.3879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5006,24.5145,24.5667,24.2755,24.6809,24.0812,24.4373,22.3435,24.8052
2021-08-07 17:00:00,2021-08-07,0.0,17:00:00,2021-08-07 17:00:00,4.71093,68.5964,4.51066,68.6103,4.78957,70.5053,5.15279,71.1405,4.34788,66.2048,5.1266,71.1543,4.84076,71.3387,4.21282,69.9692,4.23995,65.0637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3611,24.2996,24.557,24.5499,24.4776,24.5319,24.3938,22.4984,24.4814
2021-08-07 18:00:00,2021-08-07,0.0,18:00:00,2021-08-07 18:00:00,6.13402,79.4597,6.07864,80.5618,5.82758,78.3113,6.24948,78.6056,5.97932,80.4171,5.8962,77.4603,6.17602,80.9109,5.93727,80.0154,5.83618,79.9797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2402,24.3148,24.3998,24.0593,24.4933,24.0847,24.2397,22.5999,24.6318
2021-08-07 19:00:00,2021-08-07,0.0,19:00:00,2021-08-07 19:00:00,6.35845,77.7107,6.29292,80.3761,5.96725,76.0896,6.45609,76.8212,6.1963,78.5497,6.03932,75.2132,6.39677,80.1855,6.21739,77.1501,6.05396,80.3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4731,23.5114,23.7,23.3003,23.7167,23.398,23.4379,22.3386,23.8022
2021-08-07 20:00:00,2021-08-07,0.0,20:00:00,2021-08-07 20:00:00,7.13688,80.1636,7.09771,82.2362,6.85849,78.2784,7.08527,79.3119,7.04181,80.6007,6.76055,77.3658,7.1105,82.238,7.83657,78.9919,6.85891,81.8652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,22.2786,22.4546,22.0425,22.4716,22.1518,22.1946,21.8135,22.5788
2021-08-07 21:00:00,2021-08-07,0.0,21:00:00,2021-08-07 21:00:00,7.14133,81.4296,7.17313,83.1264,7.14328,79.5626,6.85273,81.5005,7.11264,80.8457,6.89851,79.409,6.97502,83.8589,8.69627,79.559,6.95436,81.7903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.458,20.5279,20.6686,20.2539,20.7247,20.3528,20.4183,20.6022,20.8409
2021-08-07 22:00:00,2021-08-07,0.0,22:00:00,2021-08-07 22:00:00,7.00659,77.4746,6.95018,79.2111,7.04921,73.8471,6.6785,77.0844,7.03773,77.0217,6.41618,72.9546,6.78638,79.3759,9.03397,74.1429,6.80994,78.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6429,19.7646,19.7747,19.4263,19.9072,19.4388,19.6682,19.9249,20.0483
2021-08-07 23:00:00,2021-08-07,0.0,23:00:00,2021-08-07 23:00:00,6.7815,76.2191,6.81898,77.5254,6.79825,73.4972,6.51787,76.0917,6.77165,75.3725,6.29188,73.3399,6.6802,77.6445,8.71355,73.0845,6.67565,76.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1445,19.2466,19.2803,18.9409,19.4049,18.9639,19.1528,19.5621,19.5216
2021-08-08 00:00:00,2021-08-08,0.0,00:00:00,2021-08-08 00:00:00,1.46089,27.1457,1.2425,26.2563,1.31836,12.863,1.55039,44.113,1.29448,18.0921,1.34927,37.5032,0.995166,23.2838,2.09611,8.42456,1.26695,26.8459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7742,18.7424,18.8047,18.7207,18.8276,18.7532,18.6868,18.8562,18.7975
2021-08-08 01:00:00,2021-08-08,0.0,01:00:00,2021-08-08 01:00:00,3.38103,39.2651,2.90338,37.3696,4.08376,43.3596,3.55652,51.2687,3.32958,35.1611,4.30507,53.0161,2.96655,47.3774,4.84713,36.1157,3.02225,36.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3663,18.3109,18.6104,18.119,18.6239,18.2499,18.2316,19.0071,18.5357
2021-08-08 02:00:00,2021-08-08,0.0,02:00:00,2021-08-08 02:00:00,1.70791,56.7241,0.988458,53.3438,1.54795,46.7874,2.75741,66.1349,1.13114,48.526,2.78929,57.6147,1.21622,86.764,1.322,43.4808,1.21697,46.9168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1699,17.3163,17.3297,16.7909,17.5248,16.9266,17.048,17.801,17.572
2021-08-08 03:00:00,2021-08-08,0.0,03:00:00,2021-08-08 03:00:00,1.36447,42.8623,0.634311,299.513,1.23071,32.9388,3.8909,63.406,0.38632,310.989,4.20562,59.898,1.93669,59.1171,0.942471,343.76,0.906604,272.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0623,16.9859,17.151,17.2276,17.0931,17.3333,17.281,17.4514,17.1907
2021-08-08 04:00:00,2021-08-08,0.0,04:00:00,2021-08-08 04:00:00,0.844259,275.807,0.0937265,219.844,1.14794,253.32,0.870348,94.0743,0.795742,285.561,0.517881,32.3585,1.41172,93.9156,1.70085,267.433,0.528059,304.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8775,17.1044,17.0512,16.7447,17.1134,16.8332,16.9983,18.1258,17.195
2021-08-08 05:00:00,2021-08-08,0.0,05:00:00,2021-08-08 05:00:00,0.830433,287.566,0.206631,123.748,0.296703,321.088,1.51287,66.3201,1.15396,272.027,1.86327,52.6012,1.86763,79.5314,0.389901,294.21,0.664699,280.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7691,16.9375,17.1003,16.6005,16.9697,16.7888,16.9552,18.1398,17.0032
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,1.49778,291.803,0.449648,280.363,1.18945,298.692,1.1709,42.8511,1.60958,290.743,1.51767,32.9105,1.21233,76.2563,1.18954,292.388,0.870944,325.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5844,16.8363,16.7769,16.5364,16.8524,16.5503,16.7315,18.2392,16.8973
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,1.7443,68.263,1.5132,74.9426,1.54111,60.1013,4.14369,71.6916,0.549422,318.827,4.17327,65.9416,3.38911,73.6481,0.474624,316.122,0.120093,91.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5193,16.5716,16.6258,17.2226,16.7527,17.2432,17.2957,18.0256,17.0296
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,0.904081,344.118,0.79788,343.037,1.0555,315.711,0.11732,357.472,0.740986,328.802,0.641759,346.415,0.464241,242.092,1.24247,340.69,0.562098,296.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5949,16.6649,16.6438,16.6686,16.7111,16.476,16.7206,18.1836,16.6846
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,1.27806,23.404,1.03357,18.7346,1.42562,9.10382,1.81114,54.3231,1.14265,353.163,2.69859,49.7091,0.829791,52.1119,1.6718,333.37,1.14872,13.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1707,16.3008,16.2601,16.1573,16.3059,16.5678,16.3098,17.957,16.2903
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,1.46089,27.1457,1.2425,26.2563,1.31836,12.863,1.55039,44.113,1.29448,18.0921,1.34927,37.5032,0.995166,23.2838,2.09611,8.42456,1.26695,26.8459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9509,15.8126,16.0105,16.0504,15.9122,15.9951,16.0052,16.9385,15.9254
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,1.19692,35.8378,1.06704,14.6203,1.06365,34.4552,1.92431,57.5504,1.13454,18.0358,2.35784,52.4268,0.805316,50.959,0.690533,349.678,1.37958,21.4146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3906,18.2269,18.5334,18.4691,18.1737,18.3988,18.5522,18.3035,18.0719
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,0.926168,13.4782,1.44318,17.4103,0.549639,289.185,1.37261,41.4941,0.438628,329.329,1.33159,34.5889,1.44703,31.1107,1.31878,258.663,1.20581,12.7061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5509,20.496,19.966,20.5439,20.0783,20.4513,20.7912,18.6713,20.3411
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,2.25943,19.9726,2.16449,17.9419,1.40764,352.519,2.4554,18.5862,1.71779,26.2695,2.3847,19.8299,2.39634,16.6073,1.48955,292.347,2.10499,18.6002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2771,22.0854,22.2727,22.3731,22.2469,22.6334,22.3369,19.9591,22.0578
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,1.43347,16.7717,1.43015,0.292694,0.979842,294.386,1.92887,16.8801,1.03668,9.58691,1.53324,17.8599,1.69384,17.494,1.84074,268.693,1.48007,358.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9473,23.7865,23.4333,23.9614,23.877,24.1871,24.0348,20.8994,23.7316
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,2.19344,218.717,0.55736,251.958,2.86518,225.686,0.558221,27.9243,2.57814,215.61,1.17619,253.651,1.22562,33.905,2.40165,218.15,1.75148,235.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7365,25.3367,24.2342,25.3785,24.0831,25.1482,25.5987,21.4228,25.0743
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,3.29304,218.306,3.14731,216.193,3.33901,217.039,3.28531,228.431,3.47694,209.082,3.38978,225.692,3.10603,226.94,3.30956,211.687,3.24346,208.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7936,25.1585,24.8003,25.0286,24.419,25.0118,25.3323,21.879,25.0151
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,3.38061,201.568,3.44222,204.457,3.33325,197.707,3.3507,210.315,3.48984,197.252,3.25091,209.672,3.34486,210.355,3.12712,194.349,3.50737,199.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2491,25.4254,25.2521,25.3698,25.1067,25.3129,25.6258,22.2795,25.4054
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,3.1861,193.102,3.19919,196.956,3.03067,189.13,3.20944,199.637,3.29101,188.064,3.01334,192.127,3.20705,202.691,2.8912,183.647,3.27877,192.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9508,26.058,25.9662,26.0272,25.9177,26.0074,26.2102,22.7204,26.1201
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,2.73164,167.911,2.64676,187.09,2.83955,152.04,3.14876,148.778,2.75379,173.936,3.38034,132.856,2.68103,174.476,2.70259,160.145,2.63033,186.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1398,26.2109,26.1605,26.1039,26.0647,25.9881,26.3438,22.8545,26.2615
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,6.08321,79.7402,6.16829,85.5403,4.91135,83.9317,5.77467,78.4972,6.24536,81.1748,4.80847,84.2275,5.98646,84.7263,4.84539,83.069,6.16401,86.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0105,24.9865,25.2849,24.8239,25.2383,25.0031,24.8897,22.8085,25.2838
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,6.52928,76.4998,6.34521,79.7318,6.71841,73.0969,6.59169,76.3847,6.33135,76.3345,6.66696,72.4705,6.44362,80.1243,7.33016,73.1763,6.09082,79.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5348,22.6578,22.7054,22.2998,22.8164,22.3602,22.531,21.9188,22.9658
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,6.51951,75.0472,6.28739,76.9817,6.90644,70.8504,6.66794,75.1417,6.22512,73.7149,6.92001,70.6727,6.574,77.2708,7.8048,70.0903,5.89061,75.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.498,21.64,21.6658,21.2311,21.8188,21.2684,21.4824,21.3584,21.9614
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,6.29008,75.2534,5.93942,77.1719,6.84731,69.9247,6.51461,74.6113,6.00119,74.408,6.84046,69.5268,6.36872,75.9533,8.17261,69.423,5.48708,77.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8748,21.0297,21.0221,20.6165,21.1757,20.6469,20.8851,20.949,21.3203
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,2.7783,81.4086,2.21238,89.1065,2.82952,74.7339,2.99572,83.7622,2.12898,77.3065,3.08309,75.1751,2.73526,88.6578,3.47133,71.7516,1.93181,83.6811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6275,20.6097,20.6436,20.5564,20.6979,20.5727,20.5384,20.7139,20.6801
2021-08-09 01:00:00,2021-08-09,0.0,01:00:00,2021-08-09 01:00:00,3.21125,18.4666,3.1558,14.5689,3.25262,20.5221,2.74167,20.7831,3.51729,14.2552,3.11342,25.6111,2.76498,12.8682,4.2927,12.0081,3.48365,16.1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9215,19.7815,20.232,19.7737,19.9912,19.981,19.7776,20.3396,19.8668
2021-08-09 02:00:00,2021-08-09,0.0,02:00:00,2021-08-09 02:00:00,2.23291,41.8714,1.92856,42.8626,2.00773,38.0164,2.38638,54.4711,2.20268,35.01,2.41032,44.9654,1.59873,57.4528,2.75786,30.9124,2.10514,39.9789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0255,19.0311,19.2055,18.6997,19.2597,18.8663,18.914,19.5724,19.2661
2021-08-09 03:00:00,2021-08-09,0.0,03:00:00,2021-08-09 03:00:00,3.67212,74.0994,2.97833,86.6915,3.31185,67.3193,3.9318,78.8936,2.90191,73.9639,3.98614,69.7807,3.13838,93.4278,3.17666,66.6582,2.60125,82.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7306,18.5914,18.8121,18.428,18.865,18.5153,18.3895,19.2491,18.9081
2021-08-09 04:00:00,2021-08-09,0.0,04:00:00,2021-08-09 04:00:00,3.28466,83.731,2.61185,94.3559,3.34859,78.7903,3.89931,87.8771,2.04029,79.8768,3.81689,80.9466,3.36021,96.6935,3.46331,71.5417,1.77888,92.3996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8593,18.6425,19.0236,18.7555,18.7268,18.8878,18.6696,19.5754,18.6521
2021-08-09 05:00:00,2021-08-09,0.0,05:00:00,2021-08-09 05:00:00,2.88242,74.1391,1.74691,83.731,2.98897,67.6156,3.20729,80.7253,2.37495,68.1854,3.29231,74.0145,2.27243,88.4063,3.23297,63.2701,1.65912,76.8534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.757,18.2442,18.9028,18.6461,18.7384,18.7517,18.4149,19.6165,18.3483
2021-08-09 06:00:00,2021-08-09,0.0,06:00:00,2021-08-09 06:00:00,2.79995,73.9941,2.49087,82.929,2.34301,66.7297,3.139,76.8447,1.88734,79.6358,3.21498,69.9979,2.8779,82.9592,1.85998,78.3914,2.07309,84.2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6304,18.4721,18.5245,18.5189,18.2451,18.6635,18.574,19.2047,18.3915
