,Data,precipitacao_observada,Horario,Datetime,BoaVista_ws10,BoaVista_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_BoaVista,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_BoaVista,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-22 07:00:00,2021-08-22,0.0,07:00:00,2021-08-22 07:00:00,1.06397,137.937,1.36675,134.316,1.01591,126.547,1.4659,142.108,0.681224,130.085,1.43507,139.749,1.61163,132.716,0.673575,125.432,0.867323,130.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2153,19.2316,19.2191,19.0548,19.4875,18.9878,19.0317,19.4767,19.4864
2021-08-22 08:00:00,2021-08-22,0.0,08:00:00,2021-08-22 08:00:00,1.10093,147.291,1.33713,144.703,1.09061,135.705,1.43703,143.422,0.8938,148.379,1.34312,139.937,1.5935,137.584,0.95882,135.994,0.997501,152.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0189,19.0857,18.9919,18.8831,19.2675,18.8296,18.8976,19.1924,19.3203
2021-08-22 09:00:00,2021-08-22,0.0,09:00:00,2021-08-22 09:00:00,1.22425,85.5233,0.976024,60.7107,0.930057,72.8793,1.24604,84.4791,0.939808,80.027,1.17096,86.7638,0.81075,33.3221,0.691897,46.8634,1.21776,84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7264,18.8653,18.9003,18.6875,19.0262,18.7028,18.95,19.1072,18.9415
2021-08-22 10:00:00,2021-08-22,0.0,10:00:00,2021-08-22 10:00:00,0.599421,55.3478,0.353367,354.681,1.20104,63.0963,0.725883,62.6122,0.753945,42.3348,1.2312,70.1191,0.544941,324.35,1.1215,59.6028,0.634764,14.2914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8491,18.981,18.7525,18.795,18.9509,18.5576,18.9585,18.9791,18.9538
2021-08-22 11:00:00,2021-08-22,0.0,11:00:00,2021-08-22 11:00:00,1.01828,63.7264,0.615886,63.5384,1.20417,52.7497,1.09549,77.5943,0.969488,51.041,1.27628,68.2582,0.489435,74.3524,1.15488,41.3499,0.734572,55.9616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3653,20.4735,20.4749,20.3029,20.5394,20.2849,20.5409,20.6494,20.5249
2021-08-22 12:00:00,2021-08-22,0.0,12:00:00,2021-08-22 12:00:00,0.454117,119.027,0.215028,181.479,0.431557,105.861,0.692423,99.6229,0.155592,174.611,0.870016,87.4678,0.199257,193.945,0.316844,179.139,0.14174,179.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9509,22.9008,22.9923,23.1148,22.8528,23.0308,23.052,22.8218,22.7939
2021-08-22 13:00:00,2021-08-22,0.0,13:00:00,2021-08-22 13:00:00,1.01575,180.891,0.893091,193.881,1.02827,191.954,0.917778,158.71,1.19966,188.718,0.820314,160.439,0.892692,177.323,1.14992,190.407,1.02367,204.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1233,25.2876,24.933,25.333,25.0524,25.182,25.4032,24.4575,25.1753
2021-08-22 14:00:00,2021-08-22,0.0,14:00:00,2021-08-22 14:00:00,2.15301,191.921,1.86369,185.515,1.91742,205.906,1.68126,182.353,2.30895,189.791,1.69555,199.32,1.59149,168.811,1.81098,207.161,2.19141,189.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0447,27.6421,26.5268,27.4843,26.7518,27.0764,27.8424,25.9575,27.3473
2021-08-22 15:00:00,2021-08-22,0.0,15:00:00,2021-08-22 15:00:00,2.7888,214.711,2.60184,215.954,2.75927,211.049,2.28833,218.605,2.94727,204.431,1.98928,200.049,2.31825,217.555,2.98744,204.32,2.78064,206.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2027,28.7287,27.893,28.7007,27.9467,28.3869,29.1063,27.4107,28.4673
2021-08-22 16:00:00,2021-08-22,0.0,16:00:00,2021-08-22 16:00:00,2.76267,188.354,2.69908,190.144,2.76234,183.723,2.62394,181.534,2.88048,178.727,2.67634,176.536,2.57234,185.114,2.93766,172.399,2.70544,183.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3667,28.83,28.0968,28.6123,28.3834,28.242,28.9338,27.8674,28.8532
2021-08-22 17:00:00,2021-08-22,0.0,17:00:00,2021-08-22 17:00:00,3.22038,148.193,3.18055,149.631,3.35082,147.085,3.42566,151.834,3.27243,154.038,3.50936,148.803,3.33721,155.301,3.67644,151.104,3.03073,153.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.119,29.493,28.8593,28.962,29.2891,28.6079,29.3051,28.7465,29.6998
2021-08-22 18:00:00,2021-08-22,0.0,18:00:00,2021-08-22 18:00:00,3.69359,144.121,3.71966,144.822,3.74912,143.896,3.86632,145.652,3.7769,148.924,3.92352,143.7,3.79946,147.043,4.16382,147.858,3.58533,147.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0285,29.4173,28.7693,28.9131,29.1508,28.5738,29.2556,28.5582,29.6038
2021-08-22 19:00:00,2021-08-22,0.0,19:00:00,2021-08-22 19:00:00,3.71809,133.055,3.69339,135.979,3.78174,129.448,3.72201,134.196,3.59214,134.549,3.99967,131.385,3.6408,134.512,3.75914,133.474,3.56684,136.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0085,29.3981,28.8003,28.9597,29.2524,28.549,29.289,28.8203,29.5874
2021-08-22 20:00:00,2021-08-22,0.0,20:00:00,2021-08-22 20:00:00,4.32376,105.27,4.53025,110.66,4.12564,103.123,4.45751,104.59,3.9928,106.875,4.25961,103.283,4.64446,109.104,3.92893,106.562,4.14651,111.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3771,28.4915,28.325,28.1895,28.7395,28.1454,28.258,28.5007,28.8275
2021-08-22 21:00:00,2021-08-22,0.0,21:00:00,2021-08-22 21:00:00,4.68927,92.1031,4.78069,93.6006,5.26674,86.5206,4.80362,92.0952,4.68517,91.3195,5.29503,86.652,5.18298,92.414,5.10533,86.3271,4.34003,93.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1169,27.4527,27.332,26.9151,27.4817,27.051,27.2479,27.5944,27.6945
2021-08-22 22:00:00,2021-08-22,0.0,22:00:00,2021-08-22 22:00:00,5.54774,73.997,5.85166,71.8407,5.99899,73.4966,5.93478,73.7217,5.16672,73.2169,6.18124,73.7125,6.38143,72.323,5.71743,72.3677,5.3261,70.4482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4218,25.7555,25.1617,25.2172,25.7863,24.8471,25.5363,25.5346,25.9792
2021-08-22 23:00:00,2021-08-22,0.0,23:00:00,2021-08-22 23:00:00,5.75151,78.1013,5.98821,75.0728,5.90074,76.6595,5.99874,77.0446,5.41574,77.6432,6.0368,76.7413,6.43019,74.7698,5.78521,75.4141,5.41281,74.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7897,25.3694,24.361,24.5434,25.1213,24.1358,25.1385,24.7686,25.5273
2021-08-23 00:00:00,2021-08-23,0.0,00:00:00,2021-08-23 00:00:00,2.23287,99.7892,1.85663,99.8738,2.15961,92.0446,2.23999,99.8614,2.20613,101.382,2.23599,94.9268,1.81424,98.1493,2.03734,91.5906,2.01874,105.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9107,22.9376,22.8815,22.8446,22.9753,22.8157,22.8712,22.9459,23.0023
2021-08-23 01:00:00,2021-08-23,0.0,01:00:00,2021-08-23 01:00:00,3.11952,17.8856,2.83207,19.2142,3.46295,19.5268,2.56071,15.0606,3.25389,19.1855,2.92923,23.7079,2.8231,16.5598,3.55129,15.9598,2.99754,21.5913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6063,22.7447,22.6974,22.5901,22.7072,22.5693,22.6296,22.7778,22.7391
2021-08-23 02:00:00,2021-08-23,0.0,02:00:00,2021-08-23 02:00:00,1.93426,68.3532,1.49617,79.8516,2.46055,56.7153,2.20476,80.3672,1.82763,61.4458,2.89595,65.4633,1.73974,89.4563,1.97339,51.2448,1.59914,69.5808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7458,21.888,21.7042,21.5185,21.995,21.3801,21.5991,21.9695,22.0509
2021-08-23 03:00:00,2021-08-23,0.0,03:00:00,2021-08-23 03:00:00,1.8127,61.0894,1.3807,47.553,2.39053,56.7063,2.22161,72.5031,1.50041,45.8486,2.70066,65.0254,2.03781,65.3204,1.7436,46.9059,1.07672,17.9747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6925,21.966,21.8688,21.7861,21.6709,21.8181,22.1925,21.7668,21.6595
2021-08-23 04:00:00,2021-08-23,0.0,04:00:00,2021-08-23 04:00:00,0.240567,60.1232,0.41028,25.6732,0.468075,86.9974,0.585633,141.532,0.589766,20.2871,0.97906,86.5136,0.606588,168.169,0.559013,29.3761,0.802933,7.54431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8985,20.9985,20.9218,21.0063,20.8021,20.959,21.027,20.8127,20.9276
2021-08-23 05:00:00,2021-08-23,0.0,05:00:00,2021-08-23 05:00:00,1.71043,61.8596,1.00207,41.5913,2.13219,67.2411,1.73895,61.9402,1.78341,68.6863,2.14593,67.9387,0.988439,45.7714,2.08094,71.0068,1.1293,56.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1589,21.5479,21.0944,21.2606,21.2019,20.9937,21.7766,21.1754,21.4156
2021-08-23 06:00:00,2021-08-23,0.0,06:00:00,2021-08-23 06:00:00,2.30146,88.8706,1.09347,105.018,2.28148,81.1917,2.33018,90.8188,2.23838,86.9963,2.2595,86.3307,1.63285,89.132,2.28009,78.9072,0.586089,122.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8004,21.3516,20.7976,20.7437,20.9832,20.6029,21.2613,20.9823,21.496
2021-08-23 07:00:00,2021-08-23,0.0,07:00:00,2021-08-23 07:00:00,2.2172,106.993,2.24369,110.799,2.03845,95.306,2.25951,102.291,2.16461,107.695,2.18657,95.93,2.2116,98.9187,1.91908,93.6961,2.29007,115.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3936,20.7164,20.6028,20.3516,20.7007,20.3724,20.8443,20.8547,20.7688
2021-08-23 08:00:00,2021-08-23,0.0,08:00:00,2021-08-23 08:00:00,2.2765,107.595,2.21987,110.536,2.06854,96.2973,2.37766,104.209,2.06911,109.842,2.28219,97.6738,2.19273,103.992,1.79139,96.3634,2.23911,114.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4583,20.7399,20.6087,20.3901,20.7805,20.3704,20.846,20.8887,20.7932
2021-08-23 09:00:00,2021-08-23,0.0,09:00:00,2021-08-23 09:00:00,2.27159,111.148,2.17293,118.136,2.09535,102.799,2.36434,106.906,2.0487,113.798,2.23362,102.36,2.05989,105.833,1.92077,104.658,2.11706,124.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2811,20.618,20.4092,20.1962,20.5966,20.1964,20.7773,20.6443,20.701
2021-08-23 10:00:00,2021-08-23,0.0,10:00:00,2021-08-23 10:00:00,2.23287,99.7892,1.85663,99.8738,2.15961,92.0446,2.23999,99.8614,2.20613,101.382,2.23599,94.9268,1.81424,98.1493,2.03734,91.5906,2.01874,105.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.725,21.1495,20.8248,20.6867,20.9238,20.6851,21.2523,20.9704,21.1068
2021-08-23 11:00:00,2021-08-23,0.0,11:00:00,2021-08-23 11:00:00,1.12513,140.005,1.52874,145.497,0.724004,118.704,1.50059,122.265,1.00138,148.816,1.13283,107.739,1.59297,129.523,0.638007,130.21,1.35968,153.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3849,23.4312,23.5266,23.1217,23.7935,23.2831,23.4377,23.7791,23.7717
2021-08-23 12:00:00,2021-08-23,0.0,12:00:00,2021-08-23 12:00:00,0.913918,202.887,1.30277,184.193,0.499671,240.715,0.917425,183.606,0.787798,251.49,0.605672,199.365,1.24483,175.288,0.997298,290.909,0.936543,206.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3505,25.6146,25.2752,25.4749,25.5473,25.3,25.6692,25.5781,25.6443
2021-08-23 13:00:00,2021-08-23,0.0,13:00:00,2021-08-23 13:00:00,0.9252,285.516,0.835749,274.882,0.872902,296.852,0.707088,263.467,1.2216,303.805,0.704273,274.005,0.689073,247.575,1.31353,310.004,1.06366,288.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6326,27.7704,27.6599,27.6852,27.6786,27.5131,27.797,27.7661,27.7213
2021-08-23 14:00:00,2021-08-23,0.0,14:00:00,2021-08-23 14:00:00,1.5532,324.611,1.4368,322.783,1.84439,333.163,1.26917,317.091,1.88104,331.232,1.52405,327.3,1.24021,310.877,2.07476,334.524,1.64527,328.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6454,29.8395,29.7133,29.6774,29.7132,29.5914,29.7951,29.842,29.8462
2021-08-23 15:00:00,2021-08-23,0.0,15:00:00,2021-08-23 15:00:00,2.18188,345.371,2.16779,346.508,2.305,347.488,2.06945,337.294,2.17642,359.07,2.06477,337.712,2.02511,331.597,2.27559,356.716,2.12474,5.66827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.374,31.5151,31.3112,31.3882,31.504,31.2356,31.4878,31.5197,31.6147
2021-08-23 16:00:00,2021-08-23,0.0,16:00:00,2021-08-23 16:00:00,2.32533,336.682,2.35605,332.711,2.31724,340.81,2.27784,323.382,2.37691,346.692,2.26196,326.548,2.33988,318.144,2.41733,344.919,2.30284,349.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1868,32.3191,32.1738,32.2021,32.4119,32.0533,32.3133,32.3945,32.4926
2021-08-23 17:00:00,2021-08-23,0.0,17:00:00,2021-08-23 17:00:00,2.05832,341.439,1.97974,336.704,2.07736,346.685,2.05647,326.155,1.84648,4.86957,1.85646,329.842,2.08659,326.604,1.97849,3.85138,1.77275,7.26996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6487,32.7873,32.6203,32.6553,32.8586,32.4925,32.8086,32.8587,32.9567
2021-08-23 18:00:00,2021-08-23,0.0,18:00:00,2021-08-23 18:00:00,2.94706,128.397,2.5829,119.917,3.22896,128.091,3.00306,123.183,2.78106,129.418,3.33038,130.836,3.10966,114.859,3.21231,128.033,1.22054,108.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7376,32.2941,31.6299,31.6903,32.1836,31.3853,31.7483,31.7723,32.9648
2021-08-23 19:00:00,2021-08-23,0.0,19:00:00,2021-08-23 19:00:00,3.50736,104.94,3.68761,107.596,3.41961,109.611,3.64142,105.866,3.39231,104.645,3.48209,110.361,3.83576,110.245,3.46413,111.234,3.56863,104.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.263,31.4607,31.1927,31.02,31.6763,30.8914,31.1133,31.4742,31.8094
2021-08-23 20:00:00,2021-08-23,0.0,20:00:00,2021-08-23 20:00:00,4.8181,98.4108,5.09454,105.424,4.42776,96.9848,4.78805,98.9645,4.72739,97.859,4.43096,98.4295,5.03509,105.35,4.35592,97.4692,5.01474,104.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9969,30.0743,30.1792,29.7401,30.4081,29.9318,29.8071,30.459,30.3978
2021-08-23 21:00:00,2021-08-23,0.0,21:00:00,2021-08-23 21:00:00,4.98475,96.2132,4.76421,101.477,4.69107,90.3303,4.80939,95.9301,4.9854,95.6932,4.66744,90.1799,4.78259,100.238,4.5493,90.7412,4.6387,101.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3549,28.5789,28.7674,27.9619,28.8594,28.4178,28.3042,29.0835,28.9411
2021-08-23 22:00:00,2021-08-23,0.0,22:00:00,2021-08-23 22:00:00,5.31629,91.263,5.08533,93.2206,5.33013,85.28,5.18343,90.3474,5.34836,90.9883,5.13652,84.3764,5.2283,91.3247,5.36342,85.6303,4.84576,93.3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9958,28.3435,28.1505,27.7758,28.3657,27.8394,28.1738,28.4921,28.5556
2021-08-23 23:00:00,2021-08-23,0.0,23:00:00,2021-08-23 23:00:00,4.80284,75.3304,5.01945,71.6949,5.25643,73.7353,5.1286,74.6114,4.48725,75.4296,5.36067,74.5353,5.51062,70.6855,5.05975,72.4698,4.47876,71.8663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.872,27.3116,26.6787,26.6668,27.2194,26.3237,27.1317,27.0507,27.4575
2021-08-24 00:00:00,2021-08-24,0.0,00:00:00,2021-08-24 00:00:00,1.64385,161.198,2.05005,152.483,1.29357,164.702,1.97454,150.044,1.44788,162.991,1.62498,162.158,2.23828,142.555,1.17261,158.531,1.75456,160.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2926,24.3344,24.2477,24.1992,24.3848,24.1549,24.2406,24.3396,24.4271
2021-08-24 01:00:00,2021-08-24,0.0,01:00:00,2021-08-24 01:00:00,3.0559,17.9445,2.58676,20.4265,3.52259,17.5571,2.52243,13.8341,3.18801,19.0808,3.11418,19.9941,2.44607,14.7301,3.51171,13.7859,2.80014,23.3309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0208,24.1423,24.1407,24.0021,24.1237,24.0182,24.0237,24.2197,24.1407
2021-08-24 02:00:00,2021-08-24,0.0,02:00:00,2021-08-24 02:00:00,2.38506,44.4975,1.95099,47.0091,2.77438,40.6646,2.12527,53.1427,2.44526,41.2957,2.87273,49.3917,1.67972,51.4043,2.53406,35.116,2.19197,44.9659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1435,23.2895,23.1498,23.0271,23.3521,22.8839,23.2006,23.3748,23.4102
2021-08-24 03:00:00,2021-08-24,0.0,03:00:00,2021-08-24 03:00:00,1.2942,27.618,1.19882,27.7166,1.53488,33.1888,1.43018,37.7671,1.29055,27.6655,1.7906,43.9864,1.37528,29.1987,1.38161,24.9308,1.18394,29.5307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7594,22.9212,22.7308,22.9094,22.7429,22.7759,23.2132,22.7613,22.7796
2021-08-24 04:00:00,2021-08-24,0.0,04:00:00,2021-08-24 04:00:00,1.79929,41.0336,1.70982,35.5709,1.89101,44.9016,1.8074,61.4988,1.85807,18.7216,2.15525,57.9979,1.69779,54.7983,1.89365,17.7527,1.76735,22.6337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3987,22.6252,22.3534,22.2396,22.5457,22.2634,22.5813,22.5478,22.5348
2021-08-24 05:00:00,2021-08-24,0.0,05:00:00,2021-08-24 05:00:00,1.36901,63.814,1.09908,44.606,1.83055,66.6141,1.79783,70.7356,1.2473,37.7484,1.96538,75.979,1.65573,51.5697,1.45701,51.7087,1.37049,29.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2419,22.5628,22.0378,22.1691,22.3316,21.8723,22.6286,22.2325,22.3029
2021-08-24 06:00:00,2021-08-24,0.0,06:00:00,2021-08-24 06:00:00,1.30665,23.5301,1.35118,20.1439,1.85767,40.5426,1.23405,33.7754,1.46825,21.0723,1.87357,51.5624,1.188,14.4398,1.71994,30.4841,1.72065,26.4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3639,22.5092,22.1648,22.5053,22.2802,21.9947,22.768,22.2251,22.2742
2021-08-24 07:00:00,2021-08-24,0.0,07:00:00,2021-08-24 07:00:00,2.09178,94.5203,1.00095,124.413,2.08121,80.3388,2.20549,92.6657,1.72711,96.5952,2.12901,83.9566,1.17758,105.363,1.86693,76.3501,0.688169,128.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5547,22.3269,21.4071,21.3676,21.9019,21.0886,22.321,21.7441,22.5081
2021-08-24 08:00:00,2021-08-24,0.0,08:00:00,2021-08-24 08:00:00,2.13863,115.844,2.30651,120.872,1.83955,101.367,2.19822,112.945,1.9912,112.587,1.96684,104.129,2.283,113.62,1.75001,94.9315,2.25549,121.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.153,21.3114,21.4455,21.011,21.477,21.2145,21.3264,21.6255,21.445
2021-08-24 09:00:00,2021-08-24,0.0,09:00:00,2021-08-24 09:00:00,2.00066,133.323,2.2921,138.413,1.76072,121.097,2.23389,129.693,1.6862,132.896,1.99086,124.435,2.38844,132.079,1.51074,115.713,1.9778,141.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4903,21.508,21.6749,21.2279,21.8899,21.3734,21.3683,21.9877,21.7876
2021-08-24 10:00:00,2021-08-24,0.0,10:00:00,2021-08-24 10:00:00,1.64385,161.198,2.05005,152.483,1.29357,164.702,1.97454,150.044,1.44788,162.991,1.62498,162.158,2.23828,142.555,1.17261,158.531,1.75456,160.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3834,22.3088,22.5445,22.1398,22.6413,22.3501,22.0729,22.7101,22.5943
2021-08-24 11:00:00,2021-08-24,0.0,11:00:00,2021-08-24 11:00:00,0.916693,139.406,1.29034,137.583,0.565213,132.842,1.20659,132.983,0.717445,147.849,0.552708,142.537,1.47634,131.742,0.534894,124.864,0.957636,148.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9122,24.9555,24.995,24.8054,25.1251,24.9206,24.8088,25.0934,25.172
2021-08-24 12:00:00,2021-08-24,0.0,12:00:00,2021-08-24 12:00:00,0.655979,230.095,0.596223,225.86,0.613989,243.085,0.822199,232.095,0.578825,237.151,0.895358,237.444,0.730751,225.864,0.545765,242.864,0.556435,229.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2012,26.3705,26.159,26.2617,26.3687,26.1346,26.3563,26.2529,26.4572
2021-08-24 13:00:00,2021-08-24,0.0,13:00:00,2021-08-24 13:00:00,0.941743,228.563,0.988698,232.344,0.899486,233.511,0.91097,225.898,1.03152,237.361,1.01849,231.988,0.943199,227.91,0.803753,237.823,1.11012,237.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8596,28.0819,27.7415,27.9783,27.9127,27.7744,28.1259,27.7065,28.0615
2021-08-24 14:00:00,2021-08-24,0.0,14:00:00,2021-08-24 14:00:00,0.708781,226.414,0.681614,246.109,0.991018,223.427,0.510011,232.134,0.933259,220.301,0.699674,235.931,0.654431,239.666,1.0588,209.416,0.764491,249.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8728,30.1158,29.7313,29.9883,29.8886,29.8551,30.1494,29.3887,30.0995
2021-08-24 15:00:00,2021-08-24,0.0,15:00:00,2021-08-24 15:00:00,1.17285,231.938,1.1283,265.198,1.56336,221.179,0.759518,233.695,1.34044,227.508,1.34899,223.37,0.886566,264.416,1.49594,217.357,1.24439,268.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4603,31.7275,31.1864,31.5722,31.5432,31.2934,31.7471,30.888,31.7278
2021-08-24 16:00:00,2021-08-24,0.0,16:00:00,2021-08-24 16:00:00,1.93325,234.875,1.46063,271.722,2.09097,229.466,1.66145,246.809,1.94523,230.912,1.87228,236.636,1.38133,273.568,2.02936,226.294,1.57713,269.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.291,32.8055,31.867,32.5083,32.3027,32.1537,32.8561,31.5012,32.7628
2021-08-24 17:00:00,2021-08-24,0.0,17:00:00,2021-08-24 17:00:00,2.20724,198.812,2.26096,217.665,2.42513,183.854,2.16117,191.072,2.58519,191.718,2.37947,172.258,2.14596,219.087,2.90103,178.963,2.33761,210.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3642,32.8376,32.0259,32.5142,32.2739,32.0559,33.0178,31.7491,32.7317
2021-08-24 18:00:00,2021-08-24,0.0,18:00:00,2021-08-24 18:00:00,3.58593,137.651,3.49871,138.9,3.60522,134.554,3.72679,136.819,3.46567,147.733,3.8265,133.491,3.62604,136.427,3.69866,144.685,3.33677,149.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2979,31.7463,31.0746,31.0995,31.5842,30.7238,31.4794,31.1202,32.0098
2021-08-24 19:00:00,2021-08-24,0.0,19:00:00,2021-08-24 19:00:00,4.52997,131.957,4.42136,134.8,4.62167,128.082,4.5221,133.025,4.32661,132.255,4.78974,130.858,4.43569,133.08,4.50439,129.853,4.23725,135.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2588,30.7491,29.9738,30.1697,30.5923,29.6684,30.5756,30.1325,31.0084
2021-08-24 20:00:00,2021-08-24,0.0,20:00:00,2021-08-24 20:00:00,4.47685,128.833,4.22439,129.777,4.79494,125.707,4.49182,128.743,4.32837,129.319,4.98673,128.762,4.28413,126.153,4.64397,126.745,4.07303,131.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2914,29.7664,28.9181,29.1682,29.5307,28.6123,29.4671,28.9949,29.9903
2021-08-24 21:00:00,2021-08-24,0.0,21:00:00,2021-08-24 21:00:00,3.67629,101.785,4.14221,104.286,3.25403,106.733,4.17271,101.955,2.89728,105.878,3.83352,105.322,4.67478,102.014,2.89041,115.805,3.42719,104.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6074,27.7733,27.1584,27.3471,27.8467,27.1824,27.447,27.1175,28.1442
2021-08-24 22:00:00,2021-08-24,0.0,22:00:00,2021-08-24 22:00:00,3.96927,89.7648,3.13945,87.98,4.56398,82.2637,5.02951,91.8236,1.71826,63.9308,5.29083,84.9085,5.00313,91.0449,1.45522,43.3913,1.11849,55.5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.713,27.1755,26.9562,26.513,27.0917,26.6841,26.9722,27.0285,27.3708
2021-08-24 23:00:00,2021-08-24,0.0,23:00:00,2021-08-24 23:00:00,1.79835,82.9478,0.504218,121.502,2.9245,70.6573,3.01376,80.2594,1.92999,81.3107,3.97198,75.5211,2.40818,72.7216,2.28569,74.9605,0.841602,87.7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5269,25.7807,25.45,25.3744,25.8791,25.1478,25.5512,25.7967,26.0341
