,Data,precipitacao_observada,Horario,Datetime,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Barreto,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Barreto,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-09-19 07:00:00,2021-09-19,0.0,07:00:00,2021-09-19 07:00:00,1.16555,185.66,1.17609,194.492,1.18344,181.146,1.1365,186.012,1.18184,182.625,1.05323,185.035,1.15917,195.151,1.28317,180.834,1.19722,187.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8607,20.9271,20.8207,20.503,21.0567,20.5064,20.6711,20.9805,21.0483
2021-09-19 08:00:00,2021-09-19,0.0,08:00:00,2021-09-19 08:00:00,1.57947,177.712,1.60923,175.055,1.60191,183.943,1.49154,180.138,1.81419,192.032,1.32783,184.882,1.69326,180.032,1.87678,194.71,1.81014,190.019,0.0,0.0,2.56443e-15,0.0,2.91423e-12,0.0,0.0,4.75665e-10,0.0,20.9746,21.0577,20.897,20.4099,21.2037,20.5341,20.4717,21.0372,21.284
2021-09-19 09:00:00,2021-09-19,0.0,09:00:00,2021-09-19 09:00:00,1.54736,197.078,1.61285,198.818,1.48115,198.879,1.40211,195.854,1.65926,192.165,1.2523,191.55,1.56458,199.113,1.68438,190.453,1.73931,194.593,3.262e-06,1.89135e-08,0.000809503,0.000400097,1.85486e-08,0.00189299,2.19429e-06,4.659e-08,2.96197e-10,20.9618,21.0804,20.8511,20.6094,21.0943,20.6496,20.7349,20.9092,21.1659
2021-09-19 10:00:00,2021-09-19,0.0,10:00:00,2021-09-19 10:00:00,0.807433,190.25,0.77327,200.617,0.799225,203.236,0.584974,166.418,1.14741,205.741,0.523051,198.105,0.74632,157.581,1.19228,207.344,1.13697,203.558,0.00897918,0.00359194,0.0118687,0.00051068,0.000180706,0.0024165,4.64217e-05,0.000218559,4.57806e-05,20.9716,21.0663,20.8955,20.5988,21.1044,20.6613,20.7575,20.9221,21.1261
2021-09-19 11:00:00,2021-09-19,0.0,11:00:00,2021-09-19 11:00:00,0.523889,229.84,0.427622,204.158,0.516158,241.82,0.450578,223.314,1.15495,237.028,0.394207,247.674,0.17255,169.061,1.21403,240.529,1.05619,227.699,0.0274759,0.0192758,0.0223921,0.00089243,0.00111512,0.00388625,7.31799e-05,0.000797508,0.00106757,21.1677,21.2755,21.123,20.8999,21.3094,20.9052,21.0821,21.1733,21.3845
2021-09-19 12:00:00,2021-09-19,0.0,12:00:00,2021-09-19 12:00:00,0.540186,227.05,0.376296,237.786,0.511131,247.709,0.390615,264.263,0.563049,212.339,0.427177,234.634,0.438255,327.438,0.464815,242.164,0.310732,220.181,0.0282249,0.0193113,0.025265,0.000510863,0.00115743,0.00209986,0.000519665,0.000947237,0.00106972,21.8084,21.8488,21.7353,21.5273,21.9609,21.597,21.5996,21.8022,22.0303
2021-09-19 13:00:00,2021-09-19,0.0,13:00:00,2021-09-19 13:00:00,0.17174,224.402,0.347265,269.944,0.356021,155.904,0.347037,292.737,0.11392,214.651,0.304041,233.013,0.326223,274.804,0.355209,170.296,0.417883,307.02,0.019249,0.0157194,0.0142058,0.000400333,0.000976747,0.00157636,0.000564632,0.000728724,0.00102394,22.6337,22.6383,22.7146,22.3345,22.8353,22.5176,22.3395,22.8771,22.7699
2021-09-19 14:00:00,2021-09-19,0.0,14:00:00,2021-09-19 14:00:00,1.61095,168.121,1.08942,187.425,1.7741,157.641,1.77971,162.07,1.45602,160.241,1.97107,157.188,1.16857,188.365,1.49317,154.616,0.65517,194.158,0.000752211,3.55355e-05,0.00368234,1.85821e-05,4.23287e-05,0.000106607,0.000537873,0.000149775,2.15485e-06,24.923,24.9346,24.7682,24.7991,24.9361,24.6642,24.8418,24.7468,24.8905
2021-09-19 15:00:00,2021-09-19,0.0,15:00:00,2021-09-19 15:00:00,3.09844,159.129,2.95871,162.618,3.23343,157.42,3.12458,167.684,2.94332,164.511,3.27071,165.308,2.87493,172.029,3.24249,164.102,2.9588,165.23,0.0,3.91155e-08,0.0,5.30854e-08,0.0,0.0,8.91938e-05,0.0,0.0,26.6131,26.8553,26.3455,26.3229,26.7789,26.1487,26.6452,26.3974,26.994
2021-09-19 16:00:00,2021-09-19,0.0,16:00:00,2021-09-19 16:00:00,3.73783,146.992,3.55477,147.499,3.91998,145.994,3.81198,141.732,3.65899,150.294,3.90667,142.157,3.63498,139.885,3.7946,150.2,3.6261,150.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5551,27.8482,27.2866,27.2507,27.7306,27.0906,27.5487,27.4035,27.9917
2021-09-19 17:00:00,2021-09-19,0.0,17:00:00,2021-09-19 17:00:00,4.42028,141.79,4.3306,141.741,4.48184,141.258,4.58679,137.337,4.44218,142.506,4.55184,137.088,4.52465,137.047,4.45793,140.286,4.4272,144.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3865,27.7321,27.0667,26.9603,27.5713,26.7931,27.2927,27.2004,27.8969
2021-09-19 18:00:00,2021-09-19,0.0,18:00:00,2021-09-19 18:00:00,4.62476,137.292,4.47753,137.81,4.67836,137.108,4.96691,133.078,4.55285,140.374,4.85348,132.168,4.86929,134.147,4.70017,138.629,4.41553,142.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9333,27.1898,26.6889,26.4404,27.1491,26.3526,26.7098,26.799,27.4363
2021-09-19 19:00:00,2021-09-19,0.0,19:00:00,2021-09-19 19:00:00,5.29923,126.947,5.13938,129.881,5.14767,124.823,5.78268,126.02,4.90111,127.744,5.46582,122.47,5.75747,129.421,4.91033,127.248,4.7954,130.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9042,26.0822,25.812,25.3325,26.2709,25.3519,25.5406,26.0555,26.4304
2021-09-19 20:00:00,2021-09-19,0.0,20:00:00,2021-09-19 20:00:00,6.00538,120.724,5.8556,123.677,5.63848,116.441,6.25215,119.364,5.53675,121.149,5.77825,114.729,6.37043,122.862,5.38374,117.675,5.1854,124.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.556,24.7549,24.5059,24.0177,24.9198,24.0468,24.2316,24.8018,25.0934
2021-09-19 21:00:00,2021-09-19,0.0,21:00:00,2021-09-19 21:00:00,5.95844,116.682,5.80943,119.183,5.7473,112.055,6.23679,115.337,5.62991,117.583,5.96263,110.556,6.27854,118.659,5.4289,113.008,5.36154,121.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9973,23.3133,22.845,22.5158,23.3,22.4526,22.8511,23.1354,23.6044
2021-09-19 22:00:00,2021-09-19,0.0,22:00:00,2021-09-19 22:00:00,4.75161,115.829,4.12345,116.444,4.91808,113.361,5.77067,111.626,3.7853,120.143,5.69734,110.205,5.49508,112.416,3.98653,115.102,3.11827,125.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7673,23.142,22.4803,22.3433,22.977,22.0302,22.6789,22.751,23.3234
2021-09-19 23:00:00,2021-09-19,0.0,23:00:00,2021-09-19 23:00:00,3.01694,112.155,2.48388,113.616,3.58732,110.317,4.59589,107.563,2.35063,120.376,4.95756,108.02,4.18821,107.479,2.53979,111.21,2.00653,128.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3687,22.674,22.1224,21.9305,22.574,21.768,22.2501,22.3179,22.8784
2021-09-20 00:00:00,2021-09-20,0.0,00:00:00,2021-09-20 00:00:00,3.88259,70.1981,3.66353,68.095,3.35798,73.6764,4.62213,73.5619,2.98888,68.1465,4.25176,77.0621,4.26257,73.0177,2.54559,69.4077,2.94709,65.7242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3123,23.3788,23.2417,23.3011,23.3215,23.2288,23.3695,23.253,23.386
2021-09-20 01:00:00,2021-09-20,0.0,01:00:00,2021-09-20 01:00:00,2.06561,96.0871,2.1267,93.5594,2.02374,101.818,2.72273,94.3975,1.67201,96.735,2.56679,98.1662,2.75884,93.7913,1.65765,104.145,1.7769,95.8166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4428,23.4752,23.3575,23.0212,23.6679,23.0688,23.0955,23.4728,23.6958
2021-09-20 02:00:00,2021-09-20,0.0,02:00:00,2021-09-20 02:00:00,2.30818,94.7719,2.36264,92.1533,1.50872,102.599,2.98086,92.1036,1.7302,97.0858,2.21817,95.9148,2.96968,92.9024,1.14162,108.771,1.84427,92.5721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9545,22.9804,22.7237,22.5802,23.1549,22.5371,22.6365,22.8315,23.1855
2021-09-20 03:00:00,2021-09-20,0.0,03:00:00,2021-09-20 03:00:00,3.29168,88.7307,3.3622,85.8526,2.28107,98.0522,3.78413,87.8877,2.77351,89.2548,2.44058,96.6509,3.84335,86.7053,2.1473,97.6889,2.84364,85.6046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.846,22.8669,22.5178,22.477,23.0102,22.2417,22.5218,22.6538,23.0288
2021-09-20 04:00:00,2021-09-20,0.0,04:00:00,2021-09-20 04:00:00,2.30454,90.611,2.3178,83.4199,2.23879,97.8507,2.87749,89.4749,1.32807,98.9874,2.55663,94.4383,2.81111,85.4319,1.72042,102.086,2.14247,84.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5873,22.5898,22.2849,22.1539,22.7101,22.0361,22.32,22.42,22.9496
2021-09-20 05:00:00,2021-09-20,0.0,05:00:00,2021-09-20 05:00:00,2.68379,98.8589,2.51435,89.0399,2.55489,107.048,3.5457,94.8515,1.76547,104.099,2.87885,103.135,3.37875,89.934,2.16703,109.102,1.9873,87.6551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5923,22.6871,22.2914,22.2245,22.781,22.02,22.383,22.4272,22.86
2021-09-20 06:00:00,2021-09-20,0.0,06:00:00,2021-09-20 06:00:00,2.19802,98.4153,2.03287,90.3046,2.63395,101.133,3.17122,98.5881,1.41872,104.571,3.32026,101.404,3.06822,93.0996,1.91665,101.362,1.12657,99.1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.946,22.0724,21.75,21.5558,22.1743,21.4172,21.766,21.8876,22.2928
2021-09-20 07:00:00,2021-09-20,0.0,07:00:00,2021-09-20 07:00:00,3.20803,86.4232,3.17248,81.2254,2.89533,91.1879,4.04653,88.09,2.32494,84.2672,3.69756,91.1249,4.00558,85.5936,1.83188,90.0068,2.18307,79.0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7727,21.82,21.6068,21.3995,21.9882,21.3392,21.5059,21.696,22.0125
2021-09-20 08:00:00,2021-09-20,0.0,08:00:00,2021-09-20 08:00:00,2.54612,85.4308,2.18565,79.8732,1.3002,95.4292,3.83189,85.7564,1.12698,93.0591,2.91552,90.2184,3.48521,84.489,0.318961,169.813,0.734847,89.5261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5046,21.502,21.2848,21.1795,21.6099,21.1253,21.2382,21.3238,21.5701
2021-09-20 09:00:00,2021-09-20,0.0,09:00:00,2021-09-20 09:00:00,0.663133,111.516,0.823784,100.842,0.800041,102.613,2.76704,85.704,0.736978,189.231,2.57274,91.2257,2.91199,84.2895,0.54458,177.17,0.75613,187.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0492,21.1512,20.9363,21.0071,21.2461,20.9542,21.1131,21.0263,21.3054
2021-09-20 10:00:00,2021-09-20,0.0,10:00:00,2021-09-20 10:00:00,3.88259,70.1981,3.66353,68.095,3.35798,73.6764,4.62213,73.5619,2.98888,68.1465,4.25176,77.0621,4.26257,73.0177,2.54559,69.4077,2.94709,65.7242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.943,21.8511,21.7838,21.5513,21.991,21.6044,21.6202,21.8575,21.953
2021-09-20 11:00:00,2021-09-20,0.0,11:00:00,2021-09-20 11:00:00,3.78484,70.8952,3.94047,69.0451,3.50111,74.5665,4.51252,72.9056,3.04088,70.0205,4.24527,75.7312,4.37674,71.4775,2.81049,72.0876,3.40648,68.2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2993,23.4279,23.1652,22.9753,23.3879,22.9634,23.1365,23.2025,23.5043
2021-09-20 12:00:00,2021-09-20,0.0,12:00:00,2021-09-20 12:00:00,3.29752,59.6563,3.26935,61.1106,3.31833,62.2659,3.47828,61.3541,3.14052,58.9901,3.44067,64.5094,3.45571,61.0072,3.17115,59.9343,3.16385,61.7701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6777,25.7126,25.6452,25.3664,25.8188,25.424,25.4342,25.7243,25.8305
2021-09-20 13:00:00,2021-09-20,0.0,13:00:00,2021-09-20 13:00:00,2.42547,69.3829,2.47699,71.4386,2.47026,73.1404,2.75296,72.8296,2.32657,69.1667,2.64536,74.0148,2.71395,73.0699,2.27055,67.2674,2.15916,71.2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1552,27.1755,27.0957,26.8349,27.2629,26.8745,26.9437,27.1541,27.3051
2021-09-20 14:00:00,2021-09-20,0.0,14:00:00,2021-09-20 14:00:00,2.40881,67.387,2.67575,72.3983,2.44404,70.5828,2.78101,70.5278,2.42923,68.6213,2.72525,72.2416,2.82299,70.5252,2.31405,68.8123,2.39871,71.4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6219,28.6666,28.5672,28.2686,28.7437,28.2921,28.3336,28.6051,28.7701
2021-09-20 15:00:00,2021-09-20,0.0,15:00:00,2021-09-20 15:00:00,3.29684,71.0272,3.38049,76.3427,3.46067,76.6033,3.42745,74.3948,3.21765,70.1027,3.51778,76.4408,3.5254,76.3036,3.21511,71.4211,3.2273,75.2342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7785,29.7688,29.7055,29.4043,29.9398,29.404,29.4498,29.8702,30.0245
2021-09-20 16:00:00,2021-09-20,0.0,16:00:00,2021-09-20 16:00:00,3.769,70.2749,3.36112,73.2763,3.32187,68.7463,4.04422,70.0754,3.65493,69.8343,3.50298,72.4785,3.58854,75.4738,3.39219,64.6553,2.31572,59.7039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6241,30.8515,30.7028,30.2072,30.8385,30.4011,30.4273,30.7922,30.8151
2021-09-20 17:00:00,2021-09-20,0.0,17:00:00,2021-09-20 17:00:00,4.49645,76.556,4.17778,76.1868,4.19251,75.3963,4.73148,77.4615,4.22282,74.6742,4.28922,74.6787,4.50677,78.6242,4.04033,73.4141,4.08857,76.2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0334,31.1957,31.0255,30.6026,31.2842,30.7511,30.8259,31.2182,31.4527
2021-09-20 18:00:00,2021-09-20,0.0,18:00:00,2021-09-20 18:00:00,5.19013,78.4812,5.37653,79.691,5.3346,77.823,5.49047,79.0024,4.9769,77.8704,5.45881,78.4353,5.60857,79.2836,5.20944,76.2999,5.21093,79.7501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.789,30.8335,30.7089,30.3658,31.069,30.3928,30.4429,30.8832,31.0988
2021-09-20 19:00:00,2021-09-20,0.0,19:00:00,2021-09-20 19:00:00,5.91957,80.1894,5.90515,83.193,5.59885,79.3854,6.24097,80.7192,5.69182,79.733,5.87641,79.9887,6.22842,83.1114,5.38558,78.1997,5.67014,83.3253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0426,30.1068,30.0973,29.6106,30.3141,29.7766,29.6974,30.2638,30.3802
2021-09-20 20:00:00,2021-09-20,0.0,20:00:00,2021-09-20 20:00:00,5.81605,80.8405,5.72151,81.8987,5.56304,82.1319,6.28181,81.4565,5.43817,80.595,5.99171,82.426,6.06382,82.6703,5.21911,80.7514,5.44413,81.9128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7475,28.8761,28.8,28.2622,29.0689,28.4437,28.422,28.9995,29.1921
2021-09-20 21:00:00,2021-09-20,0.0,21:00:00,2021-09-20 21:00:00,6.11552,81.3934,5.98206,80.3851,5.81382,84.5495,6.63037,82.7897,5.47971,80.3095,6.37118,84.3301,6.36108,82.985,5.18291,83.0258,5.56602,79.2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4818,26.5874,26.5638,25.9616,26.8441,26.1648,26.1008,26.8114,26.9434
2021-09-20 22:00:00,2021-09-20,0.0,22:00:00,2021-09-20 22:00:00,6.6852,78.7452,6.36096,77.6981,6.18053,81.9745,7.2776,80.3175,5.72657,77.297,6.90663,81.1436,6.8216,81.4472,5.24792,81.0585,5.7998,75.2624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1444,25.1666,25.1865,24.6287,25.4856,24.7929,24.7008,25.4229,25.4985
2021-09-20 23:00:00,2021-09-20,0.0,23:00:00,2021-09-20 23:00:00,6.58232,78.8311,6.60297,78.1314,6.04715,82.3263,7.35513,80.2036,5.50094,77.1356,6.86458,80.1831,6.90694,82.1952,5.06004,82.976,6.12248,75.3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6093,24.6341,24.6496,24.0723,24.955,24.2481,24.1782,24.8871,24.9277
2021-09-21 00:00:00,2021-09-21,0.0,00:00:00,2021-09-21 00:00:00,0.663623,271.753,0.687441,243.852,0.598573,296.527,0.764091,260.068,0.574735,284.526,0.561978,293.183,0.955072,226.947,0.623474,302.158,0.53256,271.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3817,23.4557,23.3043,23.3094,23.4535,23.2335,23.3821,23.3748,23.5287
2021-09-21 01:00:00,2021-09-21,0.0,01:00:00,2021-09-21 01:00:00,1.75446,59.3944,2.09988,58.9223,1.31494,58.836,2.55093,63.3919,1.57648,60.8495,2.00223,65.7883,2.73873,62.7301,1.31743,58.2141,1.79755,60.2823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9423,24.0634,23.9642,23.4746,24.2266,23.6737,23.685,24.1388,24.2772
2021-09-21 02:00:00,2021-09-21,0.0,02:00:00,2021-09-21 02:00:00,2.17118,79.1962,2.5989,77.4468,2.00025,80.6595,3.28369,77.6691,1.92068,80.5941,2.92089,80.2021,3.50457,78.2927,1.82657,78.1238,2.15223,80.3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7894,22.9677,22.8308,22.2563,23.1832,22.4816,22.4988,23.0934,23.277
2021-09-21 03:00:00,2021-09-21,0.0,03:00:00,2021-09-21 03:00:00,1.98329,53.3533,2.74286,57.8078,0.684104,357.156,3.25112,65.3185,1.87658,44.6949,1.44079,56.3979,3.4528,63.6827,1.27297,30.1577,2.46832,53.9671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3751,22.4867,22.3552,22.1562,22.5812,21.9568,22.1875,22.4761,22.6348
2021-09-21 04:00:00,2021-09-21,0.0,04:00:00,2021-09-21 04:00:00,1.02065,89.1159,1.76524,75.1174,1.19747,108.979,2.73384,70.2068,0.391744,88.6346,2.3041,81.5005,2.93618,75.1673,0.414258,119.763,0.957678,69.7079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7143,22.8552,22.4,23.1043,22.7014,22.571,23.0105,22.5898,22.697
2021-09-21 05:00:00,2021-09-21,0.0,05:00:00,2021-09-21 05:00:00,0.310968,276.785,1.06459,265.093,1.38488,94.5628,0.394513,96.6702,0.887459,214.405,1.618,84.5541,0.698841,165.709,1.14297,123.414,1.14776,240.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4462,22.9541,22.8705,23.4598,22.8122,22.8199,23.3815,22.6272,22.5547
2021-09-21 06:00:00,2021-09-21,0.0,06:00:00,2021-09-21 06:00:00,0.381584,268.17,0.566727,229.127,0.353286,305.7,0.0954475,236.027,0.60327,248.988,0.422207,343.97,0.606835,202.486,0.407682,250.514,0.624147,241.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1297,21.952,22.4114,22.3213,22.1557,22.2261,22.0364,22.4813,21.9955
2021-09-21 07:00:00,2021-09-21,0.0,07:00:00,2021-09-21 07:00:00,0.247244,284.77,0.345061,217.941,0.523649,324.3,0.49853,275.897,0.261923,336.739,0.548816,308.471,0.682166,228.149,0.702903,335.513,0.0343032,239.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5993,22.4936,22.4622,22.5784,22.4417,22.4985,22.5535,22.4207,22.3687
2021-09-21 08:00:00,2021-09-21,0.0,08:00:00,2021-09-21 08:00:00,1.2771,154.01,1.51728,165.956,1.0464,144.722,1.30506,162.416,1.07371,152.731,0.937944,150.906,1.73909,173.15,0.846379,148.502,1.2093,163.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9864,22.9624,23.0078,22.8015,23.1409,22.9435,22.7773,23.1535,23.0984
2021-09-21 09:00:00,2021-09-21,0.0,09:00:00,2021-09-21 09:00:00,0.578391,247.389,0.896935,214.549,0.520097,298.285,0.727925,243.655,0.703111,269.021,0.486054,300.559,1.20344,213.853,0.845697,293.741,0.720426,237.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5345,23.4015,23.5001,23.3159,23.5217,23.4238,23.1786,23.3997,23.4629
2021-09-21 10:00:00,2021-09-21,0.0,10:00:00,2021-09-21 10:00:00,0.663623,271.753,0.687441,243.852,0.598573,296.527,0.764091,260.068,0.574735,284.526,0.561978,293.183,0.955072,226.947,0.623474,302.158,0.53256,271.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2879,24.2792,24.2267,24.2309,24.2314,24.2286,24.2579,24.165,24.2203
2021-09-21 11:00:00,2021-09-21,0.0,11:00:00,2021-09-21 11:00:00,0.610171,220.503,0.836107,210.43,0.298631,245.287,0.767379,216.337,0.535811,236.839,0.408076,234.833,1.18099,208.28,0.357414,281.726,0.653993,223.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2209,26.2241,26.2563,26.2374,26.1465,26.2391,26.3169,26.2517,26.2301
2021-09-21 12:00:00,2021-09-21,0.0,12:00:00,2021-09-21 12:00:00,0.851021,254.976,0.782098,237.934,0.857719,281.302,1.02011,254.632,0.751321,249.52,1.01411,278.79,1.03785,236.321,0.722914,276.668,0.660203,245.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0405,29.0035,29.1421,28.9131,29.0356,29.0077,28.9383,29.078,29.0069
2021-09-21 13:00:00,2021-09-21,0.0,13:00:00,2021-09-21 13:00:00,1.26469,246.67,1.207,249.362,1.17902,251.568,1.51913,255.065,1.19041,233.946,1.39077,259.061,1.49322,249.811,1.16954,239.363,1.07106,249.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1388,32.1974,32.1162,31.9463,32.1431,32.0091,32.0176,32.0142,32.1905
2021-09-21 14:00:00,2021-09-21,0.0,14:00:00,2021-09-21 14:00:00,1.76305,265.079,1.42229,277.503,1.93819,252.099,1.97243,268.22,1.74233,254.937,2.20575,263.528,1.66493,268.708,1.89099,235.569,1.36808,285.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6932,34.2448,34.7169,34.5291,34.5977,34.7263,34.3969,34.3399,33.8936
2021-09-21 15:00:00,2021-09-21,0.0,15:00:00,2021-09-21 15:00:00,3.26157,217.809,3.10216,222.753,3.39002,214.232,3.35167,230.761,3.46057,204.939,3.25135,227.85,3.22883,231.76,3.8047,200.249,3.18958,212.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2841,36.6286,36.001,36.1859,36.0242,36.1447,36.4691,35.4685,36.5409
2021-09-21 16:00:00,2021-09-21,0.0,16:00:00,2021-09-21 16:00:00,6.76772,196.699,6.61002,195.904,6.68403,197.519,6.82202,200.132,6.50405,192.466,6.77782,202.619,6.70888,198.407,6.39968,191.644,6.49337,192.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1997,34.6925,33.7031,34.1098,34.0556,33.8271,34.5315,33.382,34.6741
2021-09-21 17:00:00,2021-09-21,0.0,17:00:00,2021-09-21 17:00:00,8.11196,199.403,8.50133,200.509,7.35443,198.682,8.80097,201.826,7.56514,199.22,7.96085,202.203,9.13999,202.501,6.7942,198.597,8.15171,199.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.701,33.1254,32.2787,32.1365,33.0557,31.8108,32.5866,32.5931,33.452
2021-09-21 18:00:00,2021-09-21,0.0,18:00:00,2021-09-21 18:00:00,7.13675,219.327,8.20161,217.54,6.62101,219.299,7.98827,218.488,7.02228,220.142,7.4791,219.706,8.77087,217.716,6.53184,220.976,8.21551,215.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6713,28.0523,27.295,27.278,27.8104,26.9667,27.7071,27.39,28.2002
2021-09-21 19:00:00,2021-09-21,0.0,19:00:00,2021-09-21 19:00:00,7.11455,220.708,7.75645,221.028,7.25848,217.265,7.56368,221.932,7.11343,219.415,7.73913,220.634,8.00528,222.426,7.2588,215.444,7.70864,218.591,9.34968e-09,5.71381e-08,1.2336e-05,4.9317e-08,1.51771e-07,1.03945e-05,5.09455e-08,4.98698e-05,2.47138e-08,24.9817,25.3185,24.7111,24.561,25.235,24.3905,24.8987,24.8625,25.5791
2021-09-21 20:00:00,2021-09-21,0.0,20:00:00,2021-09-21 20:00:00,8.53051,222.103,9.19801,218.367,8.07138,225.738,8.54315,223.117,8.58124,221.039,7.83272,228.138,9.12004,219.567,8.51038,223.729,9.31079,216.818,2.94303e-07,1.32794e-07,8.7493e-05,3.17227e-07,7.22868e-07,4.76373e-05,7.81579e-08,0.000227165,1.08959e-07,24.3962,24.6057,24.2044,23.9727,24.6001,23.9214,24.2068,24.3317,24.8084
2021-09-21 21:00:00,2021-09-21,0.0,21:00:00,2021-09-21 21:00:00,7.24038,230.648,7.43914,227.751,7.04753,233.667,7.51291,231.929,6.98852,229.153,6.73769,234.347,7.99734,229.383,7.40425,231.71,6.86028,226.836,0.000183224,1.72232e-06,0.00356218,0.000200895,6.42639e-05,0.0022473,5.11374e-07,0.00181804,0.000133027,23.9929,24.1572,23.9094,23.5906,24.2116,23.6172,23.7603,24.0291,24.338
2021-09-21 22:00:00,2021-09-21,1.0,22:00:00,2021-09-21 22:00:00,6.77145,235.546,6.53169,234.601,6.9853,236.343,6.99556,235.809,6.68063,235.096,6.81908,237.715,7.13638,234.4,7.32773,235.165,6.04774,235.315,0.00218033,0.000803978,0.0122447,0.00139434,0.00927148,0.0089491,0.00011763,0.0182193,0.00857365,23.8686,24.0746,23.6657,23.4279,24.0974,23.3612,23.6716,23.8134,24.2427
