,Data,precipitacao_observada,Horario,Datetime,RiodoOuro_ws10,RiodoOuro_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_RiodoOuro,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_RiodoOuro,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-06 15:00:00,2021-08-06,0.0,15:00:00,2021-08-06 15:00:00,4.43493,77.8571,4.54568,72.3239,4.41008,82.8735,4.89132,78.0719,4.29555,76.9454,4.37346,84.9807,4.41367,72.4324,4.53544,81.6758,4.77404,71.736,1.40933,0.371797,1.6283,1.55318,1.27954,1.68909,0.438982,1.5908,0.289688,22.5494,22.6976,22.3638,22.457,22.4163,22.4734,22.7288,22.1863,22.6703
2021-08-06 16:00:00,2021-08-06,0.0,16:00:00,2021-08-06 16:00:00,5.5452,106.529,5.56178,109.165,5.10219,104.444,5.11899,105.523,5.8309,108.04,4.5259,102.914,4.94611,110.836,5.62698,107.488,5.76214,108.821,0.519728,0.255563,0.641979,0.311347,0.858485,0.616526,0.13434,0.918898,0.287964,21.3157,21.0123,21.0884,20.8487,21.3536,20.9358,21.1167,20.9882,21.272
2021-08-06 17:00:00,2021-08-06,0.0,17:00:00,2021-08-06 17:00:00,6.40681,119.526,5.50925,121.001,5.93548,114.852,7.02824,120.892,6.17538,118.794,6.4187,116.545,5.11422,120.374,5.85883,114.821,5.81862,122.352,0.077473,0.0291997,0.178791,0.156873,0.0421342,0.301487,0.0506633,0.0966886,0.0135444,22.0095,22.5088,21.5262,21.8864,21.751,21.6474,22.6587,21.4161,22.3747
2021-08-06 18:00:00,2021-08-06,0.0,18:00:00,2021-08-06 18:00:00,6.85619,117.449,6.43051,120.469,6.53151,114.785,7.61415,118.25,6.64185,117.083,7.0574,115.709,6.29405,120.526,6.49167,114.9,6.52204,120.24,0.077473,0.0291997,0.178791,0.156873,0.0421342,0.301487,0.0506633,0.0966886,0.0135444,21.6713,21.7887,21.2143,21.5388,21.3459,21.3597,22.032,21.0212,21.7151
2021-08-06 19:00:00,2021-08-06,0.0,19:00:00,2021-08-06 19:00:00,6.56903,117.956,6.1236,120.08,6.3492,114.956,7.21097,117.865,6.43215,117.782,6.84166,115.645,6.03319,118.822,6.36551,114.704,6.27391,120.428,0.0339807,0.00154847,0.13523,0.0395538,0.0154881,0.119289,0.00208199,0.0867555,0.000515521,20.8423,20.888,20.2915,20.6775,20.4014,20.5005,21.2328,20.0743,20.7902
2021-08-06 20:00:00,2021-08-06,0.0,20:00:00,2021-08-06 20:00:00,5.48989,115.764,4.75939,117.364,5.31829,113.788,5.78414,115.336,5.21577,116.277,5.7539,114.113,5.2172,114.961,5.20893,114.237,4.75626,119.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0643,19.8829,19.2938,19.5929,19.3888,19.5178,20.445,19.0189,19.7768
2021-08-06 21:00:00,2021-08-06,0.0,21:00:00,2021-08-06 21:00:00,4.51392,111.646,3.76194,110.384,3.63857,111.455,4.05613,110.914,3.44973,115.099,4.01361,111.408,4.84533,109.406,3.53012,113.294,3.66698,114.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0443,18.2289,17.4156,17.1174,17.3273,17.6734,19.4118,17.0243,18.0438
2021-08-06 22:00:00,2021-08-06,0.0,22:00:00,2021-08-06 22:00:00,3.73651,107.068,2.78625,101.304,2.8404,108.476,3.1767,106.029,2.8869,111.649,2.98031,108.665,3.98033,100.341,2.97827,109.66,2.8118,106.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3917,16.7868,16.1028,15.8641,15.9794,16.3591,18.6047,15.7485,16.7527
2021-08-06 23:00:00,2021-08-06,0.0,23:00:00,2021-08-06 23:00:00,3.03848,106.379,2.50534,100.273,2.77421,105.543,2.90977,106.125,2.65047,110.853,2.86265,106.288,3.43564,101.987,2.91233,106.482,2.33182,105.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8223,15.6429,15.1966,15.1178,14.6851,15.6348,18.0996,14.575,15.3977
2021-08-07 00:00:00,2021-08-07,0.0,00:00:00,2021-08-07 00:00:00,4.46808,60.5102,3.07671,67.3611,4.24652,54.9207,4.60695,60.3109,3.20013,61.2565,4.86881,55.1853,4.20648,68.6016,3.45851,54.9122,2.9121,67.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1567,19.0851,19.2265,19.1216,19.1886,19.1953,19.0461,19.2548,19.1207
2021-08-07 01:00:00,2021-08-07,0.0,01:00:00,2021-08-07 01:00:00,4.86622,82.7532,4.44557,81.9709,3.02347,82.3953,4.68807,81.749,3.91051,85.116,3.71878,81.6879,5.25576,82.6607,2.93368,84.4579,3.79832,82.3669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2665,17.8004,16.0101,16.5986,17.12,16.6644,18.4783,15.1362,17.4436
2021-08-07 02:00:00,2021-08-07,0.0,02:00:00,2021-08-07 02:00:00,3.12533,52.4984,2.21765,57.9925,2.54021,48.8439,3.28607,56.9637,2.36723,54.7721,3.51967,57.8935,3.32832,58.3478,2.51356,46.2196,2.25291,62.2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2365,14.3483,14.3559,14.57,13.703,15.5449,16.0466,13.4396,14.3498
2021-08-07 03:00:00,2021-08-07,0.0,03:00:00,2021-08-07 03:00:00,4.12748,76.5604,2.72356,75.9718,2.84754,75.9814,4.11299,78.1217,2.87304,76.6321,3.54459,77.9387,4.30659,78.7048,2.88384,74.0616,2.44062,78.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8513,14.9304,14.8289,15.161,14.5426,15.4825,16.7936,13.8198,14.0703
2021-08-07 04:00:00,2021-08-07,0.0,04:00:00,2021-08-07 04:00:00,4.3337,78.5414,3.03516,80.4308,3.22805,77.3852,3.93668,80.7491,3.29409,79.0543,3.62901,79.6219,3.89842,83.4001,2.95901,77.2744,2.7783,79.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7474,15.2574,15.218,14.8767,15.2373,15.4124,16.7392,13.9241,14.7016
2021-08-07 05:00:00,2021-08-07,0.0,05:00:00,2021-08-07 05:00:00,3.89332,71.5356,2.82114,75.1693,3.01919,70.5244,3.54928,73.3345,2.96711,72.5092,3.48108,72.5105,3.04147,77.0741,2.962,70.7845,2.77613,74.3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6856,14.5503,14.7708,14.3155,14.2166,15.1961,16.6095,13.4836,14.2287
2021-08-07 06:00:00,2021-08-07,0.0,06:00:00,2021-08-07 06:00:00,2.48076,52.9954,0.608532,13.7304,2.46189,52.2545,3.41358,56.7605,1.45824,66.5897,3.09292,57.422,2.40966,54.3762,1.82028,58.8972,1.17621,277.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8304,13.4827,12.9108,13.5888,12.6941,14.085,15.8694,12.2173,13.1573
2021-08-07 07:00:00,2021-08-07,0.0,07:00:00,2021-08-07 07:00:00,1.4284,31.5751,0.626784,43.8372,1.70105,4.46924,2.3005,47.4881,0.962923,37.1722,0.904173,1.32709,1.67211,44.3002,1.88347,38.0714,0.759457,269.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1893,12.9249,12.3864,12.3089,12.3722,12.5391,15.3679,11.9861,12.8526
2021-08-07 08:00:00,2021-08-07,0.0,08:00:00,2021-08-07 08:00:00,4.40857,55.9363,2.85398,56.9291,4.37291,54.7211,5.13028,60.0896,2.61672,50.0464,5.43452,57.5249,4.37501,64.2464,3.16353,50.6714,0.67471,25.8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9604,12.9671,15.3019,14.7172,12.1026,15.7657,15.8737,13.2693,12.502
2021-08-07 09:00:00,2021-08-07,0.0,09:00:00,2021-08-07 09:00:00,4.26213,56.7935,2.95336,64.7887,4.23268,50.5616,4.34339,57.3837,3.154,58.4735,4.93887,52.7584,3.68976,65.4413,3.43237,49.6522,2.92228,66.4745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9905,13.0897,15.2212,14.0758,13.3982,15.4879,15.7794,14.0891,12.82
2021-08-07 10:00:00,2021-08-07,0.0,10:00:00,2021-08-07 10:00:00,4.46808,60.5102,3.07671,67.3611,4.24652,54.9207,4.60695,60.3109,3.20013,61.2565,4.86881,55.1853,4.20648,68.6016,3.45851,54.9122,2.9121,67.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2985,13.9304,15.4543,14.4899,13.9812,15.5807,16.1196,14.3976,13.2495
2021-08-07 11:00:00,2021-08-07,0.0,11:00:00,2021-08-07 11:00:00,3.29149,43.7771,2.67455,47.0147,3.70993,41.4298,4.35664,45.4597,2.67284,43.9303,4.46673,44.5977,3.2482,48.6413,2.96787,39.0005,2.36951,48.6329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1565,17.0331,17.3249,17.4098,16.8294,17.706,17.2373,16.8892,16.8491
2021-08-07 12:00:00,2021-08-07,0.0,12:00:00,2021-08-07 12:00:00,3.84448,45.4895,3.43031,49.3428,4.21687,43.9495,4.83382,44.2565,3.45626,48.3946,4.84513,44.7071,3.85025,46.9189,3.7874,44.4466,3.21492,51.9114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.238,19.3423,19.3157,19.4763,19.132,19.5962,19.3619,19.0239,19.3033
2021-08-07 13:00:00,2021-08-07,0.0,13:00:00,2021-08-07 13:00:00,2.52654,36.8592,2.26576,41.5103,2.83643,35.2805,3.17992,34.9381,2.43985,43.2328,3.37867,38.2472,2.49598,36.5479,2.67127,37.6288,2.30115,46.8436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9782,21.0934,21.077,21.3219,20.816,21.4662,21.2112,20.696,20.9947
2021-08-07 14:00:00,2021-08-07,0.0,14:00:00,2021-08-07 14:00:00,4.72695,61.298,4.6411,63.9381,4.6532,57.9533,5.30327,58.6491,4.52108,62.9869,4.79601,57.1031,4.84697,62.0745,4.55425,58.7326,4.6034,64.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6801,22.7986,22.5898,22.7133,22.5523,22.7611,22.8107,22.3442,22.7919
2021-08-07 15:00:00,2021-08-07,0.0,15:00:00,2021-08-07 15:00:00,4.80731,61.9047,4.69934,67.0072,4.50692,59.9513,5.24699,59.3356,4.6479,64.7942,4.69922,62.2052,4.86712,63.518,4.46671,59.3406,4.59653,67.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.518,23.6038,23.4413,23.5142,23.3401,23.602,23.6533,23.1627,23.5963
2021-08-07 16:00:00,2021-08-07,0.0,16:00:00,2021-08-07 16:00:00,5.01817,66.4503,4.98522,67.5757,4.86746,69.6075,5.53391,66.8272,4.8764,66.1761,5.10254,70.8727,5.19781,66.2123,4.61094,66.1481,5.07305,69.2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6255,23.4202,23.6269,23.7099,23.0912,23.6271,23.9151,22.7133,23.7286
2021-08-07 17:00:00,2021-08-07,0.0,17:00:00,2021-08-07 17:00:00,5.66903,66.9764,5.75623,67.6136,5.41909,70.0144,6.3224,67.2748,5.35129,66.3062,5.80964,69.8975,5.88128,66.4815,5.42125,68.9059,5.57273,68.6799,0.0,1.51407e-13,0.0,0.0,3.06925e-14,0.0,0.0,0.0,4.79348e-15,23.3912,23.5462,22.8156,23.8329,22.7095,23.1052,23.9598,22.9765,22.9413
2021-08-07 18:00:00,2021-08-07,0.0,18:00:00,2021-08-07 18:00:00,6.11818,77.7346,6.10596,76.8588,5.79825,76.9855,6.69644,77.1971,5.93152,77.9016,6.0302,77.0419,6.15715,76.156,5.7348,77.1746,6.12536,76.9211,0.0,1.51407e-13,0.0,0.0,3.06925e-14,0.0,0.0,0.0,4.79348e-15,23.0707,23.1191,22.6735,22.9963,22.7296,22.8823,23.2838,22.4251,23.1079
2021-08-07 19:00:00,2021-08-07,0.0,19:00:00,2021-08-07 19:00:00,6.51978,75.9316,6.55325,75.3442,6.19471,75.8332,7.19688,75.6644,6.29039,76.2088,6.55506,75.8925,6.66853,74.7064,6.05145,75.8132,6.59091,75.8376,0.0,1.51407e-13,0.0,0.0,3.06925e-14,0.0,0.0,0.0,4.79348e-15,22.5069,22.3112,22.0962,22.3485,22.081,22.3112,22.6322,21.8618,22.2917
2021-08-07 20:00:00,2021-08-07,0.0,20:00:00,2021-08-07 20:00:00,5.51441,81.5714,5.48912,80.2989,4.40064,82.5695,5.55806,82.4989,5.01223,82.2156,4.80845,84.0434,5.73115,80.4425,4.08247,82.7693,5.4608,80.7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2469,20.8147,20.4879,20.7255,20.5109,20.7124,21.3725,20.1749,20.7903
2021-08-07 21:00:00,2021-08-07,0.0,21:00:00,2021-08-07 21:00:00,4.63826,87.1971,4.44625,82.5447,3.8269,90.7705,4.27397,88.5073,3.35317,89.5168,4.3111,92.2237,5.2994,82.7653,3.19364,92.3821,4.36939,84.4562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1891,18.5294,17.7592,17.4403,17.2748,18.0583,19.4342,16.5182,18.4665
2021-08-07 22:00:00,2021-08-07,0.0,22:00:00,2021-08-07 22:00:00,6.78117,70.6176,6.56978,70.4534,5.57176,74.5715,7.54727,70.9673,5.84566,71.988,6.4154,74.6038,7.31821,70.1069,4.63335,76.1662,6.67895,72.3189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8998,18.4624,17.9443,18.0402,18.1117,18.1132,19.0163,17.3341,18.4099
2021-08-07 23:00:00,2021-08-07,0.0,23:00:00,2021-08-07 23:00:00,6.5808,68.9758,6.26586,68.6946,5.64869,74.1188,7.40361,70.5542,5.6326,69.9883,6.48893,74.9299,7.02577,69.0093,4.70148,74.7937,6.32223,70.8169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4362,17.978,17.6049,17.5954,17.6747,17.7389,18.5049,17.0631,17.9103
2021-08-08 00:00:00,2021-08-08,0.0,00:00:00,2021-08-08 00:00:00,2.10305,352.537,1.49205,329.702,2.43157,357.497,2.70801,20.6553,1.67307,333.197,3.14723,21.0312,1.45177,1.16061,2.09432,351.322,1.60047,327.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3088,18.2475,18.3689,18.2863,18.3318,18.3505,18.221,18.3884,18.274
2021-08-08 01:00:00,2021-08-08,0.0,01:00:00,2021-08-08 01:00:00,4.35437,38.6602,3.21331,44.641,3.76473,33.462,4.72642,39.3071,3.07022,40.329,4.88501,36.2182,4.45722,45.0418,3.08974,33.8512,2.97652,44.6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2047,15.0777,15.312,14.8434,14.7568,15.612,15.9659,14.6225,15.0345
2021-08-08 02:00:00,2021-08-08,0.0,02:00:00,2021-08-08 02:00:00,4.05945,49.752,2.61563,62.0565,3.19264,39.1061,5.10408,50.4956,2.61059,51.2709,5.15534,43.7234,4.54182,61.6125,2.70429,37.129,2.37568,63.5627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4532,13.7778,14.1299,14.3996,12.5255,15.0938,15.4144,12.1418,13.1816
2021-08-08 03:00:00,2021-08-08,0.0,03:00:00,2021-08-08 03:00:00,5.18608,56.8339,4.46028,61.705,4.41688,53.4726,6.04758,59.3148,4.51485,60.0883,5.73382,57.305,5.29128,62.6494,4.05487,51.8684,4.70226,68.1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0909,15.9944,16.5135,16.3242,16.002,17.1204,16.9473,15.7628,15.9768
2021-08-08 04:00:00,2021-08-08,0.0,04:00:00,2021-08-08 04:00:00,5.52451,61.8763,5.20793,63.8317,4.61411,61.3522,6.42031,63.2247,4.67886,63.7684,5.79052,62.2921,5.94642,65.1217,3.82385,59.9116,5.22031,67.9027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3178,16.4215,16.8524,16.62,16.2991,17.2645,17.1586,15.8258,16.2707
2021-08-08 05:00:00,2021-08-08,0.0,05:00:00,2021-08-08 05:00:00,5.30836,62.7971,4.33788,66.0112,4.89317,60.9042,6.11389,64.1338,4.41503,63.9665,5.82877,62.3623,5.3355,67.2179,4.35467,58.6138,4.16996,70.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1225,16.0842,16.7542,16.2841,16.0364,17.0133,16.9742,16.0677,15.84
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,5.72187,64.0454,4.59615,67.29,5.66486,60.7168,6.43024,65.1019,4.89511,64.6378,6.3204,61.079,5.43163,69.3104,5.09428,59.0444,4.49454,70.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3045,16.3341,17.1787,16.5207,16.4268,17.269,17.1087,16.6315,16.1217
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,5.47781,62.9398,4.90934,66.3007,5.02521,59.8088,6.12687,63.8394,4.69378,63.0937,5.73583,60.5081,5.65175,67.5848,4.48689,58.2724,4.70872,68.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.463,16.5852,17.2041,16.6452,16.5389,17.3661,17.2899,16.5668,16.3074
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,4.41741,59.0341,3.53098,63.6857,3.8155,55.3743,4.83867,62.4438,3.85252,62.8061,4.70324,58.1519,4.46293,66.249,3.49162,54.2531,3.93334,70.9003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239,15.7352,16.4821,16.0167,15.9702,17.01,17.0678,15.6974,15.8961
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,3.83781,54.8668,2.83277,58.6927,3.51299,49.767,4.35383,58.2544,2.96283,52.3104,4.30994,52.3859,4.11162,63.7482,3.15562,45.2317,2.68259,59.1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0685,14.4553,16.043,15.5727,14.1639,16.7202,16.8998,14.7891,13.8341
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,2.10305,352.537,1.49205,329.702,2.43157,357.497,2.70801,20.6553,1.67307,333.197,3.14723,21.0312,1.45177,1.16061,2.09432,351.322,1.60047,327.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8915,13.6724,14.1369,13.8317,13.2524,15.1832,15.7644,13.2504,13.5831
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,3.19169,44.6992,3.10627,53.2358,3.25112,38.906,4.19219,44.4723,2.84372,45.2058,3.81921,40.5045,3.47246,53.3764,2.87918,37.2137,2.79383,51.7956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7482,18.7728,19.0485,19.1863,18.5474,19.5118,18.8312,18.5446,18.6249
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,3.2355,44.7479,3.15663,54.598,3.23043,37.759,3.85846,41.8022,3.0776,48.2162,3.51668,37.3267,3.26327,51.1036,3.08923,39.1808,3.09507,56.9056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0443,21.1742,21.2298,21.3916,20.994,21.5907,21.131,20.9094,21.1397
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,3.11515,40.1648,3.00627,43.6562,3.23375,36.7654,3.50349,38.1272,3.18696,38.3542,3.32049,35.4482,3.00244,44.0549,3.28031,35.3254,3.2198,39.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7771,22.9707,22.7793,22.9254,22.7556,22.9915,22.8857,22.5573,22.9895
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,2.83644,48.3424,2.76006,53.701,2.80276,46.9936,3.17392,45.6338,2.8399,51.0033,2.93907,45.3726,2.83428,48.7552,2.80085,46.0043,2.81214,54.5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2027,24.338,24.1593,24.2972,24.0645,24.3385,24.3631,23.8789,24.33
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,2.83226,53.6049,2.59807,59.8415,2.87817,48.3855,3.19389,48.0716,2.68985,57.7189,3.00475,43.1443,2.70777,54.6288,2.76683,50.7869,2.52655,59.4131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1492,25.2944,25.0479,25.1769,24.9825,25.2254,25.3358,24.7697,25.2993
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,2.87945,46.0641,2.64213,49.9517,2.7826,41.8876,3.33662,40.1177,2.54214,45.5847,2.88685,36.6649,2.87465,47.6448,2.57769,42.6354,2.43693,44.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2503,26.3402,26.0919,26.2235,26.028,26.2506,26.3998,25.8136,26.3018
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,2.67544,58.6958,2.58004,60.6351,2.75975,59.4575,2.80879,54.3784,2.54769,57.1659,2.719,49.847,2.61477,57.5276,2.62126,58.3277,2.49322,55.1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7566,26.8046,26.4952,26.6892,26.5035,26.631,26.8774,26.2478,26.8067
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,1.58306,94.8758,1.99183,56.5264,2.9505,133.065,1.6525,65.4254,1.80331,108.631,1.98849,128.177,1.94388,48.9793,3.37333,128.377,1.60031,55.7382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6888,26.8287,26.0134,26.7475,26.2761,26.4502,26.9816,25.6082,26.8474
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,3.16895,42.7014,2.73954,49.2739,3.00218,48.2537,2.99485,42.358,2.44398,29.6912,3.17734,49.7383,2.77869,46.6628,2.29707,67.1065,1.6931,35.5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8293,26.6789,26.3716,26.7191,26.2932,26.6402,27.0255,25.8145,26.3825
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,4.42597,87.9114,3.81824,83.0489,4.01776,91.7014,4.43243,91.3486,3.80971,86.7847,4.53328,93.2721,4.09823,85.3934,3.43321,91.5854,4.00457,82.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6988,23.1089,22.726,23.0558,22.7652,23.0012,23.6808,22.1102,23.119
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,6.25426,67.6517,5.93306,67.8573,3.78429,69.869,6.62839,68.4004,4.99312,70.2309,5.3434,71.6033,6.60834,68.2437,2.82662,71.8904,5.86825,70.3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2928,20.6267,19.6186,20.1481,20.1955,20.2041,21.33,17.3818,20.5907
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,7.43926,61.8341,6.85318,66.4329,7.22409,58.4567,8.37741,63.0474,6.63291,62.4094,8.22084,59.7081,7.50182,67.0811,6.58638,57.3551,6.89559,68.3503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4221,19.7696,19.9156,19.6806,19.6415,20.0965,20.3178,19.5881,19.7234
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,7.2474,61.2319,6.5575,65.9714,7.12781,57.53,8.15704,61.8526,6.57654,62.4949,7.95406,58.4507,7.255,65.9363,6.67606,57.0319,6.64405,68.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9595,19.3589,19.5502,19.2831,19.2557,19.7193,19.8607,19.2482,19.2973
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,2.21388,53.6336,2.21452,61.3242,2.72393,47.8553,3.39035,53.4948,2.18197,57.0462,3.14991,50.4099,2.54044,60.6338,2.44955,48.3182,1.37829,62.7299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9557,19.9229,19.9874,19.9135,19.9977,19.9488,19.877,20.0264,19.9679
2021-08-09 01:00:00,2021-08-09,0.0,01:00:00,2021-08-09 01:00:00,4.22898,26.7593,2.48133,38.1577,4.313,17.784,4.56385,27.1839,3.09965,30.4242,5.44393,18.6132,3.7806,39.6662,3.9552,19.5103,2.51092,40.4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8412,16.2652,17.0414,16.3183,16.4526,16.9306,17.5984,16.826,16.3467
2021-08-09 02:00:00,2021-08-09,0.0,02:00:00,2021-08-09 02:00:00,3.66432,42.4657,2.40901,58.2962,3.08624,29.7258,4.18272,43.0946,2.64529,43.9204,4.67982,32.5977,3.92459,58.4557,2.80641,28.0471,2.35787,59.3721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2692,15.0331,15.8743,15.917,14.5096,16.9866,17.257,14.3817,14.9291
2021-08-09 03:00:00,2021-08-09,0.0,03:00:00,2021-08-09 03:00:00,4.67468,58.3549,4.04333,65.6047,3.85739,52.964,5.19004,59.3931,3.82451,61.7685,4.84544,56.2604,4.63523,65.4694,3.38589,52.9222,4.02297,71.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5342,17.3754,17.7371,17.5468,17.2039,18.3773,18.3266,16.5595,17.2761
2021-08-09 04:00:00,2021-08-09,0.0,04:00:00,2021-08-09 04:00:00,4.2225,65.7545,3.42298,68.5522,3.57324,63.1472,4.80078,66.6362,2.91266,62.5054,4.61941,63.9316,4.41692,69.7861,3.23733,61.3582,2.16433,65.2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.998,17.3224,17.8248,17.6706,15.5216,18.5926,18.7606,15.9571,15.442
2021-08-09 05:00:00,2021-08-09,0.0,05:00:00,2021-08-09 05:00:00,0.998119,21.6809,0.712225,282.898,1.69815,27.6494,2.74415,47.1871,1.02979,40.0232,2.94159,46.084,1.17502,42.8221,1.85888,34.968,1.12696,256.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4346,15.5368,15.2113,15.348,15.1142,16.0619,17.3545,14.7684,15.3359
