,Data,precipitacao_observada,Horario,Datetime,TBeltrao_ws10,TBeltrao_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_TBeltrao,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_TBeltrao,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-06 15:00:00,2021-08-06,0.0,15:00:00,2021-08-06 15:00:00,4.27633,72.5145,4.97238,72.3366,4.54395,74.8772,4.44348,72.7108,3.95742,72.1078,5.12992,74.326,5.07504,72.7535,4.13074,74.9317,4.69887,71.4552,1.7107,0.377996,3.39479,1.98349,1.43196,3.84931,0.557766,2.80734,0.212559,22.8964,22.8538,22.6046,22.6746,23.1538,22.207,22.7279,23.0494,23.0877
2021-08-06 16:00:00,2021-08-06,0.0,16:00:00,2021-08-06 16:00:00,5.31831,103.049,5.23115,103.351,5.67593,103.205,5.48493,103.125,5.08498,104.371,6.40494,102.189,5.3622,104.848,5.19738,104.781,5.02663,104.529,1.7107,0.377996,3.39479,1.98349,1.43196,3.84931,0.557766,2.80734,0.212559,22.4419,22.4864,21.9206,21.9702,22.8091,21.6251,22.1924,22.4049,22.8078
2021-08-06 17:00:00,2021-08-06,0.0,17:00:00,2021-08-06 17:00:00,5.63196,106.042,5.38542,106.01,5.99709,106.108,5.76931,105.693,5.4153,107.015,6.67464,106.293,5.58473,107.132,5.56579,106.163,5.18774,105.828,0.0,0.0,0.0,0.0,0.0,5.91278e-05,0.0,0.0,0.0,22.6376,22.7188,22.2803,22.3932,22.9394,21.8947,22.5071,22.7495,22.9704
2021-08-06 18:00:00,2021-08-06,0.0,18:00:00,2021-08-06 18:00:00,6.49995,111.472,6.06296,111.811,6.75232,109.812,6.5595,111.616,6.32915,111.682,7.47953,110.445,6.20557,112.658,6.35022,109.617,5.91273,111.663,0.0,0.0,0.0,0.0,0.0,5.91278e-05,0.0,0.0,0.0,22.155,22.3323,21.7078,21.9257,22.4666,21.3525,22.1073,22.2305,22.5927
2021-08-06 19:00:00,2021-08-06,0.0,19:00:00,2021-08-06 19:00:00,6.8321,108.248,6.44871,108.51,7.16765,107.531,6.89571,108.685,6.65165,108.405,7.91523,108.263,6.5353,109.463,6.76899,107.143,6.30799,108.328,0.0,0.0,0.0,0.0,0.0,5.91278e-05,0.0,0.0,0.0,21.294,21.4578,20.7449,21.0566,21.623,20.3965,21.2153,21.2881,21.7415
2021-08-06 20:00:00,2021-08-06,0.0,20:00:00,2021-08-06 20:00:00,6.63032,106.47,6.43741,106.214,6.41052,106.818,6.63143,106.997,6.38043,106.209,6.83678,107.373,6.52222,107.265,6.06652,106.249,6.1869,105.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2724,20.4593,19.5436,20.0493,20.5887,19.1572,20.2256,20.093,20.7322
2021-08-06 21:00:00,2021-08-06,0.0,21:00:00,2021-08-06 21:00:00,5.65397,101.018,5.91926,100.53,5.39137,101.532,5.34407,101.179,5.82591,101.442,5.40341,101.256,5.55685,101.705,5.54201,101.744,5.94428,100.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5027,19.7664,18.3587,19.274,19.8044,17.6525,19.503,19.0338,20.0403
2021-08-06 22:00:00,2021-08-06,0.0,22:00:00,2021-08-06 22:00:00,5.24137,83.7375,5.13658,86.1353,4.9409,85.3466,4.92244,83.6968,5.38728,84.1149,5.01985,85.097,4.71459,86.4225,4.9712,85.7551,5.35183,85.0737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1604,19.0607,18.0358,18.905,19.5059,17.264,18.7745,18.6865,19.3769
2021-08-06 23:00:00,2021-08-06,0.0,23:00:00,2021-08-06 23:00:00,4.72638,78.1906,4.66532,82.5781,4.92165,79.3498,4.47883,77.6035,4.74637,78.9407,5.10984,79.4323,4.18857,81.1312,4.80537,79.8584,4.80744,82.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4319,18.3012,17.5383,18.1837,18.7773,16.8018,18.0113,18.1363,18.616
2021-08-07 00:00:00,2021-08-07,0.0,00:00:00,2021-08-07 00:00:00,3.81416,72.826,3.64621,79.9551,4.13072,70.3923,3.38661,72.4005,3.99632,70.6652,3.90299,67.6018,3.21772,78.1301,4.28692,69.4096,3.52503,78.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4919,19.4539,19.5285,19.4627,19.5201,19.5027,19.4213,19.5534,19.4855
2021-08-07 01:00:00,2021-08-07,0.0,01:00:00,2021-08-07 01:00:00,4.69002,78.2699,4.64557,80.5408,5.22454,81.3344,4.77417,78.5536,4.4166,77.0467,5.84839,80.7929,4.57699,79.7411,4.46331,80.3596,4.25575,77.9496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2903,18.1074,17.7861,18.0839,18.6692,17.2619,17.8483,18.1473,18.3931
2021-08-07 02:00:00,2021-08-07,0.0,02:00:00,2021-08-07 02:00:00,4.42642,64.5162,4.40071,67.5579,3.73916,63.9215,4.55259,63.2485,4.00054,62.2315,4.29234,62.2364,4.81495,67.1638,3.1032,62.364,3.65568,62.9047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.107,17.0053,16.2035,16.8018,17.5247,15.4898,16.7107,16.7845,17.3855
2021-08-07 03:00:00,2021-08-07,0.0,03:00:00,2021-08-07 03:00:00,4.50695,72.0733,4.90667,76.6967,4.23507,72.41,4.49079,69.2322,3.96351,70.4235,4.90377,71.0226,4.88568,72.4566,3.41962,71.277,4.34171,75.3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4999,16.3483,15.9253,16.2863,16.8896,15.4395,16.0971,16.2292,16.7407
2021-08-07 04:00:00,2021-08-07,0.0,04:00:00,2021-08-07 04:00:00,4.23546,75.5685,4.80048,76.6555,3.20971,76.8376,3.94721,73.316,4.09317,76.2776,3.39954,72.9597,4.49035,74.4165,2.90123,77.1078,4.54719,77.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.707,16.7115,15.2997,16.418,17.1098,14.5392,16.3848,15.8299,17.044
2021-08-07 05:00:00,2021-08-07,0.0,05:00:00,2021-08-07 05:00:00,2.48565,66.4594,3.05181,70.7506,2.53227,67.2377,2.71451,67.6873,1.18084,47.3404,2.88178,68.5434,3.44599,69.9439,1.88334,68.421,1.06312,54.2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4654,16.5408,13.8978,16.1949,16.6538,13.4375,16.2705,14.6873,16.5649
2021-08-07 06:00:00,2021-08-07,0.0,06:00:00,2021-08-07 06:00:00,2.1197,69.8473,3.08257,73.0915,1.6027,68.2419,1.83599,63.7712,1.83924,78.8528,1.97001,58.2276,2.91571,67.8457,1.06463,92.2156,2.57711,71.8195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0604,16.2386,13.2875,15.7823,16.337,12.756,15.956,14.4569,16.4866
2021-08-07 07:00:00,2021-08-07,0.0,07:00:00,2021-08-07 07:00:00,4.51301,67.0206,5.08449,68.5774,3.70151,67.3607,4.25847,65.7401,4.37742,66.7448,3.98835,64.4786,4.81125,66.6226,3.51629,66.9977,4.65397,68.0501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.322,16.432,15.0004,16.0004,16.7414,14.3248,16.0415,15.3933,16.7618
2021-08-07 08:00:00,2021-08-07,0.0,08:00:00,2021-08-07 08:00:00,4.00562,65.1756,4.47752,67.7014,3.50648,65.1669,3.2461,62.7609,4.06657,63.4426,3.33725,61.9131,3.99482,64.5201,3.56948,63.4261,4.0451,65.5054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9705,16.1804,14.5497,15.5292,16.4834,13.1089,15.7265,15.1766,16.5392
2021-08-07 09:00:00,2021-08-07,0.0,09:00:00,2021-08-07 09:00:00,4.30684,65.403,4.85801,67.4398,4.00063,65.2867,4.0952,65.8138,3.9904,63.4552,4.23729,63.5342,4.67238,66.5778,3.73256,63.4454,3.81057,65.3455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2321,16.8823,14.9262,15.788,16.7309,14.0339,16.2821,15.324,16.8879
2021-08-07 10:00:00,2021-08-07,0.0,10:00:00,2021-08-07 10:00:00,3.81416,72.826,3.64621,79.9551,4.13072,70.3923,3.38661,72.4005,3.99632,70.6652,3.90299,67.6018,3.21772,78.1301,4.28692,69.4096,3.52503,78.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8813,15.961,15.2188,15.4953,16.4342,14.087,15.4118,15.72,16.3133
2021-08-07 11:00:00,2021-08-07,0.0,11:00:00,2021-08-07 11:00:00,2.86288,63.4283,2.60329,72.8578,3.33824,61.0338,2.86112,66.0464,2.82058,58.7966,3.7472,59.5251,2.67042,73.1941,3.01437,55.3336,2.49928,68.1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9453,16.9572,17.0212,16.6512,17.4215,16.5792,16.5559,17.4868,17.4041
2021-08-07 12:00:00,2021-08-07,0.0,12:00:00,2021-08-07 12:00:00,2.56169,53.5942,2.44533,60.4294,2.69912,47.93,2.73518,52.4116,2.21933,52.5022,3.34235,45.6862,2.61438,59.7857,2.3066,45.7928,1.99318,57.1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9883,19.0777,19.0502,18.7981,19.3399,18.742,18.8089,19.4958,19.398
2021-08-07 13:00:00,2021-08-07,0.0,13:00:00,2021-08-07 13:00:00,2.68254,55.6854,2.64863,61.9966,2.83741,52.0631,2.89916,54.0768,2.43782,56.2645,3.35211,47.5675,2.8759,60.928,2.35319,44.2462,2.2249,61.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9539,20.9539,20.955,20.7456,21.2037,20.6024,20.7526,21.4139,21.1443
2021-08-07 14:00:00,2021-08-07,0.0,14:00:00,2021-08-07 14:00:00,2.25252,57.2189,2.15902,53.0285,2.74548,62.1325,3.20192,64.2132,1.9516,56.0681,4.13745,64.9976,2.632,59.0789,1.8621,51.5262,2.03585,56.1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6668,22.5657,22.7367,22.6515,22.7582,22.5045,22.5706,23.0062,22.7054
2021-08-07 15:00:00,2021-08-07,0.0,15:00:00,2021-08-07 15:00:00,3.76242,62.9389,3.49809,63.2101,3.87318,62.1171,3.97631,61.3121,2.92887,57.5376,4.3141,60.4511,4.05263,64.9993,2.75267,50.057,2.76539,58.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6591,23.6816,23.5533,23.495,23.9479,23.2404,23.5309,24.0187,23.8494
2021-08-07 16:00:00,2021-08-07,0.0,16:00:00,2021-08-07 16:00:00,4.56812,64.3241,4.71316,69.2974,4.66211,65.519,4.51986,65.7054,4.55983,64.6428,5.49532,65.9767,4.64468,69.2049,4.13422,63.7126,4.71912,70.7111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.667,23.9034,23.4426,23.5906,24.0812,23.617,23.4367,23.8462,24.2755
2021-08-07 17:00:00,2021-08-07,0.0,17:00:00,2021-08-07 17:00:00,5.27901,71.0045,5.35037,72.3261,5.33053,68.3348,5.52087,70.3769,5.1266,71.1543,6.14843,65.4757,5.56985,73.7671,5.08697,69.319,5.15279,71.1405,0.0,0.0,2.22191e-13,1.6312e-13,0.0,1.69839e-13,0.0,0.0,0.0,24.0154,24.2558,23.5908,23.9499,24.5319,23.6318,24.0229,24.4277,24.5499
2021-08-07 18:00:00,2021-08-07,0.0,18:00:00,2021-08-07 18:00:00,5.96799,77.1956,6.32498,78.6688,6.14356,78.0979,5.95124,76.9648,5.8962,77.4603,6.76631,77.534,6.31114,78.6802,5.85851,77.9948,6.24948,78.6056,0.0,0.0,2.22191e-13,1.6312e-13,0.0,1.69839e-13,0.0,0.0,0.0,23.6939,23.7444,23.4055,23.4847,24.0847,23.0291,23.5154,23.947,24.0593
2021-08-07 19:00:00,2021-08-07,0.0,19:00:00,2021-08-07 19:00:00,6.07487,74.703,6.49888,76.6421,6.07183,74.4534,6.03533,73.9764,6.03932,75.2132,6.61496,73.5665,6.46952,76.2147,5.89701,74.937,6.45609,76.8212,0.0,0.0,2.22191e-13,1.6312e-13,0.0,1.69839e-13,0.0,0.0,0.0,23.0278,23.0029,22.6156,22.8318,23.398,22.2703,22.7894,23.16,23.3003
2021-08-07 20:00:00,2021-08-07,0.0,20:00:00,2021-08-07 20:00:00,6.54998,76.4469,6.84945,78.7501,5.50222,75.5706,6.1497,75.5486,6.76055,77.3658,5.51353,74.7153,6.39411,77.7802,5.8157,76.2386,7.08527,79.3119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.784,21.7524,21.0277,21.5835,22.1518,20.5848,21.5453,21.6483,22.0425
2021-08-07 21:00:00,2021-08-07,0.0,21:00:00,2021-08-07 21:00:00,6.45505,79.2823,6.16267,81.7818,6.41514,78.9507,5.8259,79.6843,6.89851,79.409,6.47856,79.4506,5.11408,81.92,6.68746,78.5276,6.85273,81.5005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9628,19.9341,19.0413,19.7134,20.3528,18.4084,19.6525,19.7072,20.2539
2021-08-07 22:00:00,2021-08-07,0.0,22:00:00,2021-08-07 22:00:00,5.49713,71.5889,5.91026,76.2094,5.36226,70.1986,4.43752,70.1603,6.41618,72.9546,5.30531,70.8749,4.78649,73.9964,6.03231,70.2628,6.6785,77.0844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0245,19.0962,18.0701,18.7332,19.4388,17.3283,18.8011,18.8263,19.4263
2021-08-07 23:00:00,2021-08-07,0.0,23:00:00,2021-08-07 23:00:00,5.43382,72.8192,5.82396,75.4614,5.18896,71.8893,4.43638,71.9952,6.29188,73.3399,5.04216,72.4974,4.87706,73.4346,5.85419,71.4514,6.51787,76.0917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5752,18.6378,17.6659,18.3172,18.9639,16.8535,18.3775,18.3995,18.9409
2021-08-08 00:00:00,2021-08-08,0.0,00:00:00,2021-08-08 00:00:00,2.25366,44.8489,1.74636,55.6295,2.53983,44.6877,1.94035,51.1894,1.34927,37.5032,2.9315,48.1791,1.78328,54.2361,1.29254,36.5752,1.55039,44.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7022,18.6675,18.736,18.6523,18.7532,18.6884,18.6154,18.7849,18.7207
2021-08-08 01:00:00,2021-08-08,0.0,01:00:00,2021-08-08 01:00:00,4.51567,60.1374,4.20574,61.8884,4.58841,59.9516,4.46783,60.8657,4.30507,53.0161,4.70979,57.5576,4.5361,63.2878,4.29326,55.3109,3.55652,51.2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8185,17.7882,16.7728,17.4906,18.2499,15.7907,17.4924,17.477,18.119
2021-08-08 02:00:00,2021-08-08,0.0,02:00:00,2021-08-08 02:00:00,3.82642,67.2846,3.78598,74.5218,3.7128,63.3733,3.95582,70.0236,2.78929,57.6147,4.2565,63.5234,4.11322,75.6017,2.16068,57.6165,2.75741,66.1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4632,16.3988,14.9069,16.0047,16.9266,14.3028,16.0406,14.9814,16.7909
2021-08-08 03:00:00,2021-08-08,0.0,03:00:00,2021-08-08 03:00:00,5.33465,63.5843,5.0247,69.6111,4.90013,57.8096,4.56334,57.3511,4.20562,59.898,4.25904,50.6017,4.40911,63.2076,3.12317,59.6782,3.8909,63.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9661,16.9764,15.9245,16.4352,17.3333,14.6746,16.508,15.879,17.2276
2021-08-08 04:00:00,2021-08-08,0.0,04:00:00,2021-08-08 04:00:00,2.93012,55.759,3.22108,69.1702,2.70115,52.1415,3.33843,57.5568,0.517881,32.3585,3.00671,48.4745,3.34596,65.2983,1.24378,56.5833,0.870348,94.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7551,16.8726,14.1179,16.4976,16.8332,13.5897,16.5626,15.0085,16.7447
2021-08-08 05:00:00,2021-08-08,0.0,05:00:00,2021-08-08 05:00:00,4.45726,62.614,3.95408,69.4478,4.26319,57.5248,4.14931,60.2808,1.86327,52.6012,3.96004,51.474,3.70607,66.9299,2.6129,50.5752,1.51287,66.3201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9118,16.9204,15.9797,16.5005,16.7888,14.812,16.5476,14.8698,16.6005
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,4.0527,58.6554,3.69509,66.2375,3.82878,52.4782,4.20054,58.1504,1.51767,32.9105,4.06361,50.6973,4.11348,64.6361,1.91558,44.2325,1.1709,42.8511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9994,17.0408,15.8309,16.6335,16.5503,14.9636,16.7774,14.6609,16.5364
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,4.55275,64.9557,4.40775,71.6188,3.30744,63.4059,3.89653,57.9793,4.17327,65.9416,3.24798,50.5733,3.77495,62.8481,2.74886,76.7951,4.14369,71.6916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9466,17.0175,15.5259,16.5569,17.2432,14.1008,16.6042,14.8033,17.2226
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,1.68804,57.4728,1.46343,69.1556,2.22275,57.6987,2.66314,61.8038,0.641759,346.415,2.77601,55.0089,2.80923,63.7448,1.29687,32.5934,0.11732,357.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3099,16.2571,13.6475,16.3211,16.476,13.3474,16.4867,14.4422,16.6686
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,3.85396,61.0475,2.87307,68.3723,3.80629,58.0113,3.37326,58.8712,2.69859,49.7091,3.49313,52.2394,2.90086,68.9072,2.87182,49.5938,1.81114,54.3231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6294,16.5099,15.6259,16.1482,16.5678,14.3519,16.2473,14.6693,16.1573
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,2.25366,44.8489,1.74636,55.6295,2.53983,44.6877,1.94035,51.1894,1.34927,37.5032,2.9315,48.1791,1.78328,54.2361,1.29254,36.5752,1.55039,44.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2695,16.194,14.1293,15.8818,15.9951,13.8297,15.9675,14.2687,16.0504
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,2.91761,61.0348,2.78149,65.2073,3.11826,57.6682,2.86209,62.2013,2.35784,52.4268,3.29874,53.3231,3.02996,64.8613,2.50254,52.6517,1.92431,57.5504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9183,18.1849,17.8615,17.5452,18.3988,17.3594,17.7384,18.3789,18.4691
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,1.69335,44.2065,1.50404,56.683,1.95654,35.939,1.68293,42.641,1.33159,34.5889,2.13027,34.598,1.58747,57.6892,1.35863,12.9478,1.37261,41.4941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.002,20.1649,20.1694,19.8253,20.4513,19.8861,19.8997,20.5099,20.5439
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,2.62472,32.6062,2.60153,28.5995,2.74968,37.755,2.94599,40.1678,2.3847,19.8299,3.36178,37.5479,2.87755,40.1137,2.00698,9.86948,2.4554,18.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.548,22.4568,22.6599,22.4399,22.6334,22.3418,22.4225,22.7802,22.3731
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,2.20401,28.1439,2.03205,23.1859,1.88161,17.0589,2.52713,29.1404,1.53324,17.8599,2.63895,31.1541,2.35401,32.0837,1.3385,297.615,1.92887,16.8801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9669,23.9706,24.0663,23.9421,24.1871,23.7946,23.9365,23.6052,23.9614
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,1.32272,37.2318,1.90996,44.8235,1.60894,38.0822,1.82998,60.4467,1.17619,253.651,2.36949,52.7371,1.97972,51.9792,1.3134,239.577,0.558221,27.9243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2913,25.2476,25.0974,25.146,25.1482,24.7509,25.178,25.0346,25.3785
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,3.11188,238.315,3.10475,236.381,2.63911,228.601,0.813629,326.613,3.38978,225.692,1.30858,26.7409,0.636353,320.222,3.40491,220.201,3.28531,228.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.435,25.4665,25.4653,25.9277,25.0118,25.7153,25.9534,25.0281,25.0286
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,3.26682,220.357,3.38977,221.615,3.16315,213.587,3.30973,225.922,3.25091,209.672,3.85198,221.11,3.24609,229.823,3.07938,205.271,3.3507,210.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3236,25.3757,25.1705,25.4838,25.3129,25.1443,25.5096,25.305,25.3698
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,3.24406,180.334,3.35905,201.177,2.97549,166.9,3.49232,164.388,3.01334,192.127,3.95968,151.523,2.96308,197.007,2.6843,182.172,3.20944,199.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9698,26.0614,25.5862,26.091,26.0074,25.3738,26.2495,25.9006,26.0272
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,4.30401,128.125,4.01719,140.492,4.01741,119.635,4.66982,128.324,3.38034,132.856,4.76781,121.912,4.34707,138.631,3.20342,125.159,3.14876,148.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5843,25.8743,25.0427,25.379,25.9881,24.6141,25.7636,25.7541,26.1039
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,4.70435,86.0924,5.25746,78.8006,5.50441,89.1305,4.42374,88.6204,4.80847,84.2275,5.56899,88.8325,4.54667,80.017,5.65086,89.2101,5.77467,78.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6285,24.5536,23.4965,24.3578,25.0031,23.0212,24.3546,24.1882,24.8239
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,6.2745,70.4824,6.28493,75.2516,5.51549,66.9393,5.51924,67.289,6.66696,72.4705,5.38469,63.966,5.40428,72.3582,5.9326,68.6945,6.59169,76.3847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9851,21.9848,20.9513,21.7226,22.3602,20.1909,21.7412,21.6831,22.2998
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,6.58745,68.1868,6.51812,72.923,5.87262,62.8617,5.94728,63.6537,6.92001,70.6727,5.21847,55.9115,6.02592,68.0054,6.76092,66.5855,6.66794,75.1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.853,20.8867,19.9005,20.5623,21.2684,19.0659,20.6124,20.6071,21.2311
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,6.54705,66.8167,6.51214,71.7372,6.15511,62.1876,5.8605,62.1422,6.84046,69.5268,5.75337,56.5089,6.05097,66.3688,6.8298,65.3527,6.51461,74.6113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2471,20.2693,19.4391,19.9679,20.6469,18.6853,19.9837,20.1426,20.6165
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,2.74087,74.6271,2.80348,80.8136,2.80583,71.7913,1.987,72.1126,3.08309,75.1751,2.85177,65.5549,2.09029,73.1142,2.82199,74.0315,2.99572,83.7622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5018,20.4852,20.5173,20.4318,20.5727,20.4479,20.4146,20.5877,20.5564
2021-08-09 01:00:00,2021-08-09,0.0,01:00:00,2021-08-09 01:00:00,2.73993,31.2153,2.25799,28.3909,2.86782,32.6359,3.06957,37.7762,3.11342,25.6111,3.27876,33.2223,2.926,39.1393,2.87817,28.9872,2.74167,20.7831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6023,19.4768,17.324,19.253,19.981,16.6948,19.0742,18.9612,19.7737
2021-08-09 02:00:00,2021-08-09,0.0,02:00:00,2021-08-09 02:00:00,2.87843,48.8817,2.74852,61.9004,2.61869,50.0061,2.93073,50.0202,2.41032,44.9654,3.02363,48.2214,2.79495,62.9077,2.10407,45.5328,2.38638,54.4711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4272,18.2978,15.6839,18.0993,18.8663,15.2209,17.9612,16.9139,18.6997
2021-08-09 03:00:00,2021-08-09,0.0,03:00:00,2021-08-09 03:00:00,3.81893,70.9268,3.75515,81.7923,3.67962,70.1999,3.24676,68.0566,3.98614,69.7807,3.08574,63.0912,3.29941,76.0172,3.95555,71.4169,3.9318,78.8936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.996,17.933,16.7643,17.6271,18.5153,14.9163,17.5835,17.4946,18.428
2021-08-09 04:00:00,2021-08-09,0.0,04:00:00,2021-08-09 04:00:00,3.1256,80.0352,3.63249,87.2018,3.02268,78.2936,1.72783,76.035,3.81689,80.9466,2.76502,73.8117,2.49194,80.4731,3.64914,79.4104,3.89931,87.8771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3958,18.3761,16.207,17.8032,18.8878,15.237,17.8972,18.2685,18.7555
2021-08-09 05:00:00,2021-08-09,0.0,05:00:00,2021-08-09 05:00:00,2.97058,74.3288,3.2359,81.5609,2.91892,75.4756,1.92538,69.434,3.29231,74.0145,2.6892,68.8589,2.44407,73.8033,3.09179,73.9963,3.20729,80.7253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3175,18.3201,15.8688,17.69,18.7517,15.1533,17.8309,17.6163,18.6461
2021-08-09 06:00:00,2021-08-09,0.0,06:00:00,2021-08-09 06:00:00,2.91405,71.4489,2.93339,75.8359,3.05123,72.4073,2.21267,69.371,3.21498,69.9979,3.09152,67.171,2.3687,70.0085,3.11767,70.5544,3.139,76.8447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1279,18.1432,16.0211,17.6214,18.6635,15.2161,17.6682,17.3976,18.5189
