,Data,precipitacao_obsevada,Horario,Barreto_ws10,Barreto_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_Barreto,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_Barreto,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
22168,2021-10-18,0.0,00:00:00,1.9972,95.6974,1.89996,87.9734,2.31042,99.3014,2.55651,96.6282,1.78704,95.7268,2.8537,100.251,2.34351,89.0321,2.04653,97.2244,1.75998,89.5573,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,20.996,20.9866,21.0028,21.0044,20.9865,21.0114,20.9949,20.9932,20.9773
22169,2021-10-18,0.0,01:00:00,1.8924,111.171,1.69667,108.895,1.9566,110.781,2.47194,110.397,1.38575,110.77,2.40736,109.262,2.35757,109.477,1.61835,109.818,0.927666,107.967,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,20.8947,21.0855,20.7234,20.5598,20.9722,20.4998,20.7201,20.8031,21.0175
22170,2021-10-18,0.0,02:00:00,1.98663,103.047,2.01777,96.2696,1.90721,109.696,2.52932,99.8555,1.74947,106.638,2.31589,104.824,2.55084,96.1336,1.82298,110.457,1.75033,99.38,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,20.881,20.9762,20.6,20.5244,21.0539,20.3645,20.6254,20.734,21.1502
22171,2021-10-18,0.0,03:00:00,1.40396,105.121,1.56023,99.7596,1.38748,106.979,2.0241,99.0955,1.22878,108.202,1.78894,103.748,2.13549,96.077,1.32662,104.875,1.34632,103.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7758,20.8781,20.5616,20.4132,20.9607,20.3177,20.5117,20.6964,21.0813
22172,2021-10-18,0.0,04:00:00,1.00149,130.734,0.879439,119.695,1.21729,128.82,1.57152,114.856,1.02847,131.367,1.55353,120.253,1.43516,106.241,1.29868,124.681,0.853374,123.864,5.85785e-09,7.94726e-08,7.71648e-12,6.9148e-12,2.32624e-07,0.0,1.92679e-10,1.96053e-08,1.12634e-07,20.8449,20.9893,20.6764,20.5457,20.9824,20.4631,20.6664,20.7883,21.1289
22173,2021-10-18,0.0,05:00:00,2.24937,117.9,2.03371,115.762,2.35336,115.447,2.58112,116.274,2.11718,117.321,2.53028,115.036,2.37365,113.628,2.27097,114.166,1.92923,117.485,4.03841e-08,3.3821e-07,7.82328e-12,5.57716e-11,1.04137e-06,0.0,2.71706e-08,5.11786e-08,5.88608e-05,20.8359,20.9943,20.7279,20.4695,21.0348,20.4418,20.6537,20.8711,21.1699
22174,2021-10-18,0.0,06:00:00,2.42383,110.219,2.15636,107.375,2.50218,109.427,2.91967,108.818,2.19742,109.546,2.87299,108.087,2.59923,106.481,2.29765,107.744,2.02642,108.089,4.03875e-08,3.55586e-07,7.82328e-12,5.57716e-11,1.05708e-06,0.0,3.02214e-08,5.26564e-08,5.89927e-05,20.749,20.8723,20.6042,20.3773,20.9402,20.3357,20.5261,20.7344,21.0564
22175,2021-10-18,0.0,07:00:00,2.1059,121.657,1.72999,118.043,2.33994,121.646,2.74845,118.159,1.81121,124.285,2.8327,118.422,2.27199,115.398,2.02675,123.05,1.58475,122.644,3.45296e-08,2.76114e-07,1.06793e-13,4.88568e-11,8.24457e-07,0.0,3.00287e-08,3.30511e-08,5.88801e-05,20.7324,20.8866,20.634,20.3732,20.9234,20.347,20.5516,20.7783,21.0461
22176,2021-10-18,0.0,08:00:00,2.61744,116.844,2.49861,115.463,2.5544,115.197,3.01143,115.535,2.36102,116.406,2.87891,114.139,2.8608,114.57,2.23995,114.075,2.33545,116.683,1.45069e-07,1.3304e-05,2.41441e-08,1.04483e-05,2.27266e-08,5.16158e-05,1.37787e-07,2.10639e-08,0.00100292,20.649,20.7865,20.5601,20.2737,20.8571,20.2734,20.4436,20.7062,20.973
22177,2021-10-18,0.0,09:00:00,2.64917,101.729,2.29904,97.1972,2.88013,102.058,3.10897,102.54,2.37727,100.608,3.23557,102.741,2.71694,98.5082,2.58722,99.918,2.10954,97.4935,1.45864e-07,1.32868e-05,2.62051e-08,1.05601e-05,1.20068e-06,5.42073e-05,6.12756e-06,1.69941e-06,0.00100307,20.7605,20.8742,20.6254,20.3879,20.9586,20.3616,20.5333,20.7408,21.0569
22178,2021-10-18,0.0,10:00:00,1.9972,95.6974,1.89996,87.9734,2.31042,99.3014,2.55651,96.6282,1.78704,95.7268,2.8537,100.251,2.34351,89.0321,2.04653,97.2244,1.75998,89.5573,1.42661e-06,1.584e-05,1.06925e-06,0.000141115,0.00341444,7.58259e-05,0.000257026,0.00448262,0.00119079,20.929,21.019,20.8006,20.5663,21.1101,20.5621,20.6816,20.8902,21.1968
22179,2021-10-18,0.0,11:00:00,2.46794,104.475,2.04521,100.962,2.75784,103.712,2.87814,104.171,2.24761,104.747,3.06873,104.245,2.44932,100.109,2.52275,102.702,1.85856,102.422,1.28262e-06,2.55637e-06,1.05176e-06,0.000196888,0.00341444,6.0144e-05,0.000303268,0.0044826,0.00018802,21.1768,21.291,21.0567,20.8033,21.3727,20.7938,20.9619,21.1667,21.4634
22180,2021-10-18,0.0,12:00:00,2.70779,107.076,2.24388,105.887,3.02568,105.927,3.11245,106.59,2.52795,107.419,3.37363,105.968,2.63174,105.124,2.80584,105.388,2.09923,107.352,1.28182e-06,2.5562e-06,1.0497e-06,0.000196776,0.00341324,5.75525e-05,0.000297276,0.00448092,0.000187739,21.443,21.555,21.3407,21.089,21.6163,21.0967,21.2447,21.4281,21.7113
22181,2021-10-18,0.0,13:00:00,2.51844,107.139,2.23708,104.252,2.80994,107.259,2.90692,105.657,2.40004,108.447,3.17067,107.219,2.5689,102.417,2.65919,106.475,2.13123,106.735,1.07207e-09,3.04681e-09,7.66499e-09,6.62215e-05,4.19095e-09,3.59589e-05,4.6377e-05,0.0,2.10712e-08,21.6127,21.7618,21.4817,21.264,21.7929,21.2361,21.4489,21.5788,21.9213
22182,2021-10-18,0.0,14:00:00,2.74892,104.526,2.50361,99.062,3.05415,104.085,3.00908,104.017,2.65569,104.165,3.27661,105.115,2.79847,98.9391,2.97579,102.604,2.37567,98.6462,0.0,4.72937e-11,1.00226e-09,0.0,0.0,2.49929e-08,0.0,0.0,3.49246e-10,22.2978,22.4527,22.1571,21.9651,22.4767,21.9307,22.1501,22.2556,22.6117
22183,2021-10-18,0.0,15:00:00,3.19284,111.7,2.96506,117.531,3.34489,110.175,3.50887,112.172,3.07851,111.465,3.78898,113.164,3.17463,114.709,3.06456,106.843,2.87233,119.043,7.2921e-05,2.72848e-10,0.000861241,0.000364436,1.19838e-06,0.00231306,2.21189e-09,7.13295e-05,3.49246e-10,22.8801,23.093,22.7884,22.554,23.0358,22.5163,22.8299,22.8788,23.226
22184,2021-10-18,0.0,16:00:00,5.0714,113.191,4.92747,115.693,5.01893,110.415,5.38001,113.557,4.81381,113.011,5.28174,110.67,5.29432,116.422,4.77261,110.19,4.65218,115.356,7.85525e-05,9.82727e-08,0.00117531,0.0012243,1.92062e-06,0.00803748,1.75212e-05,0.000112794,1.36206e-08,23.3342,23.5641,22.9451,22.6747,23.6945,22.6409,23.0846,23.1053,23.8353
22185,2021-10-18,0.0,17:00:00,6.29724,115.991,6.09596,117.821,6.27156,113.202,6.52384,116.108,6.04863,115.164,6.4497,113.614,6.42545,117.968,6.05491,112.596,5.84994,117.779,0.000119719,8.47627e-07,0.00126856,0.00203621,1.93645e-06,0.00888417,0.000303514,0.000112884,5.54137e-08,23.3143,23.5201,23.1823,22.9177,23.5198,22.9279,23.1728,23.3102,23.6551
22186,2021-10-18,0.4,18:00:00,6.28255,113.218,5.93361,112.854,6.52236,112.369,6.66922,113.325,5.94367,112.686,6.79029,112.637,6.36761,113.537,6.19331,111.604,5.6264,112.814,4.67975e-05,8.47402e-07,0.000407318,0.00167177,7.38073e-07,0.00657113,0.000303512,4.15542e-05,5.54137e-08,23.5396,23.7136,23.3699,23.1519,23.77,23.0967,23.3358,23.5042,23.9129
22187,2021-10-18,0.6,19:00:00,6.82873,113.841,6.51057,114.136,7.01612,112.169,7.1966,113.76,6.44616,113.853,7.26008,112.203,6.92232,114.595,6.65533,111.802,6.14262,114.733,4.1166e-05,7.49355e-07,9.32484e-05,0.00081191,1.58325e-08,0.000846689,0.000285993,8.98726e-08,4.17931e-08,22.9663,23.1791,22.7606,22.7708,23.1118,22.6182,23.0051,22.8467,23.2934
22188,2021-10-18,0.4,20:00:00,7.0047,112.827,6.62379,112.351,7.29592,111.906,7.43672,111.956,6.50525,113.493,7.54431,111.276,7.13661,112.158,6.88705,111.911,6.07631,113.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4025,22.6045,22.2067,22.1847,22.5439,22.1234,22.4024,22.2719,22.7351
22189,2021-10-18,1.6,21:00:00,6.91792,109.018,6.63209,107.911,7.05132,108.877,7.27438,109.275,6.19431,108.874,7.19923,108.471,7.04835,109.319,6.54942,108.686,5.84276,107.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.881,22.054,21.7156,21.5384,22.0921,21.4911,21.7231,21.8414,22.2548
22190,2021-10-18,1.4,22:00:00,5.89655,106.919,5.47243,103.764,6.34616,108.294,6.67113,106.653,4.62833,107.228,6.80592,107.498,6.3998,104.633,5.28825,108.193,4.13249,104.822,7.91364e-05,2.77548e-05,0.00137987,0.00142187,0.000549082,0.000744038,0.00105531,0.01288,7.43673e-06,21.8073,21.9794,21.6436,21.4447,22.0269,21.4085,21.6387,21.7712,22.1806
22191,2021-10-18,1.2,23:00:00,4.28006,173.146,4.46254,179.421,4.04755,167.674,4.7906,169.319,3.86114,173.019,4.41115,164.589,4.84835,173.623,3.84227,166.496,4.17996,180.454,11.1838,9.40897,11.6598,9.09496,12.9167,10.1707,7.20622,13.2144,11.9244,20.8309,20.8837,20.8075,20.6368,20.9314,20.6804,20.7885,20.858,20.9369
22192,2021-10-19,0.0,00:00:00,5.64974,128.029,5.56754,129.49,5.45405,125.813,6.07961,126.125,5.17576,129.512,5.8938,123.845,6.03299,127.026,4.96794,127.551,5.23953,131.847,24.3689,21.257,25.2766,24.147,23.8006,25.5259,20.7653,24.6843,21.7469,21.1455,21.2717,21.068,20.7948,21.3385,20.8228,20.9569,21.1776,21.4364
22193,2021-10-19,0.2,01:00:00,6.24351,127.5,6.49716,125.839,6.59779,129.982,6.42264,127.608,6.07699,127.599,6.66941,129.793,6.67992,126.328,6.47002,130.166,6.42062,125.767,24.8188,21.6433,25.6896,24.7418,24.131,26.1145,21.26,24.9705,22.0517,20.2752,20.3672,20.202,19.8443,20.5298,19.923,20.0034,20.3216,20.5812
22194,2021-10-19,0.0,02:00:00,7.19152,116.816,7.1914,117.695,7.03892,115.322,7.60881,115.461,6.70038,118.183,7.33194,113.79,7.70478,116.904,6.58739,116.643,6.64359,119.7,13.7502,12.3828,14.0974,15.7955,11.2931,16.024,14.2552,11.8166,10.2313,19.8233,19.9204,19.8061,19.4211,20.0735,19.5039,19.5518,19.9858,20.1393
22195,2021-10-19,0.0,03:00:00,6.40679,113.96,6.38576,114.398,6.24541,111.933,6.86616,112.303,5.98714,114.875,6.54011,110.335,6.98482,113.48,5.9166,112.806,5.81995,115.781,0.848507,0.814917,0.751854,1.08063,0.647291,0.970543,1.04175,0.583364,0.643133,19.7762,19.8877,19.7318,19.3658,20.0231,19.4177,19.5098,19.9168,20.1156
22196,2021-10-19,0.0,04:00:00,6.19215,109.911,6.21,109.697,5.84498,108.585,6.59936,107.811,5.6951,111.479,6.12992,106.628,6.66161,108.703,5.50583,109.8,5.59745,111.138,0.399744,0.430447,0.338173,0.486698,0.316799,0.382378,0.549749,0.284643,0.338898,19.8648,19.9867,19.773,19.4946,20.1237,19.5027,19.6374,19.9473,20.2524
22197,2021-10-19,0.0,05:00:00,5.93176,106.231,5.67161,105.208,5.77956,105.993,6.25163,105.569,5.37113,106.384,5.92202,104.751,6.05549,105.792,5.3957,106.448,5.10274,104.538,0.284603,0.282005,0.271858,0.339502,0.238588,0.302889,0.349392,0.236994,0.234875,19.937,20.0414,19.8369,19.5427,20.1701,19.5552,19.639,19.9944,20.2735
22198,2021-10-19,0.0,06:00:00,5.14609,99.7414,4.80513,96.9463,5.14052,99.6369,5.80506,99.0072,4.08375,99.5978,5.57233,97.5775,5.57002,98.1494,4.3369,100.479,3.57693,95.586,0.0411587,0.0506477,0.037056,0.0558605,0.0371113,0.0492458,0.0650101,0.0332127,0.0474567,20.0239,20.1007,19.8968,19.6281,20.2523,19.6332,19.726,20.0261,20.3283
22199,2021-10-19,0.0,07:00:00,3.87106,91.3284,3.46759,86.1259,4.03497,94.5086,4.96017,91.8273,2.39972,86.6463,4.86298,92.5397,4.57643,90.3022,2.88057,92.8395,1.98642,77.1663,0.0471764,0.0524368,0.0493355,0.0789833,0.0371513,0.0856934,0.0764084,0.0347767,0.0470028,20.2568,20.3059,20.1584,19.8673,20.4757,19.8981,19.9438,20.2696,20.4931
22200,2021-10-19,0.0,08:00:00,1.81835,73.0178,1.71115,57.542,1.88614,89.6177,2.31353,77.5135,1.23151,59.7474,2.14128,88.7675,2.11933,66.288,1.52845,83.9983,1.35798,48.1205,0.0471802,0.0524368,0.0536823,0.0794487,0.0371513,0.100412,0.0764294,0.0368252,0.0470028,20.3363,20.3367,20.2693,19.9319,20.5641,19.9895,19.9748,20.4162,20.5162
22201,2021-10-19,0.0,09:00:00,1.3738,67.2626,1.37481,69.606,1.78487,81.6834,1.83213,74.8522,1.13326,61.2256,2.37288,84.1224,1.55044,73.9375,1.31739,76.1448,1.08804,62.0705,0.259855,0.289539,0.359131,0.42934,0.204021,0.686041,0.328215,0.198225,0.313145,19.9392,19.9937,19.9377,19.5977,20.1478,19.7126,19.649,20.0199,20.1652
22202,2021-10-19,0.0,10:00:00,1.79398,102.126,1.40226,99.8997,1.3915,105.732,2.40653,100.9,0.799655,103.049,1.75635,102.218,2.37364,100.607,1.17246,99.5919,0.189073,161.107,0.478846,0.511848,0.710129,0.824501,0.305447,1.30315,0.675501,0.401964,0.525595,20.1092,20.1448,19.9098,19.7426,20.1861,19.6893,19.8672,20.0359,20.0227
22203,2021-10-19,0.0,11:00:00,2.13875,112.339,1.87983,109.094,3.62008,102.136,2.39652,111.302,1.88237,110.533,3.86913,104.353,2.1768,104.766,3.15837,97.5763,1.70656,112.362,1.04759,0.801844,1.52201,1.66465,0.736639,2.47103,1.1681,0.99229,0.7003,20.0977,20.2485,20.0684,19.7614,20.2547,19.8156,19.9359,20.1712,20.4139
22204,2021-10-19,0.0,12:00:00,3.41733,113.503,3.16091,110.427,3.04436,113.539,3.75728,113.055,3.06932,113.704,3.36291,112.959,3.42792,110.518,2.82143,113.211,2.7763,110.473,1.18433,0.928129,1.67611,1.84284,0.806551,2.49855,1.409,1.14382,0.79488,20.2812,20.4312,20.1326,19.9162,20.4765,19.8738,20.0847,20.2504,20.613
22205,2021-10-19,0.0,13:00:00,4.09874,123.211,3.91018,123.627,4.12691,121.279,4.2746,123.261,3.94718,122.235,4.37408,121.014,4.05698,123.145,3.90097,121.799,3.80464,123.382,1.23273,0.828463,1.6862,1.87133,0.880026,2.36398,1.28095,1.20035,0.633652,20.271,20.343,20.2755,19.886,20.5067,19.9903,19.9938,20.4032,20.5467
22206,2021-10-19,0.0,14:00:00,4.06565,126.15,4.16375,127.447,3.8579,126.428,4.29949,125.638,3.8381,126.726,4.09365,124.712,4.31773,127.006,3.68472,128.505,4.04765,127.465,0.724209,0.567776,0.931009,1.19205,0.464842,1.30469,0.874113,0.629656,0.467325,20.5246,20.5815,20.4569,20.1394,20.7348,20.1953,20.2301,20.5565,20.7845
22207,2021-10-19,0.0,15:00:00,5.19262,141.255,4.6411,142.693,5.51295,137.715,5.18825,140.453,5.19572,141.109,5.55631,137.32,4.59934,140.293,5.42818,137.563,4.8011,143.903,0.496502,0.231001,0.644035,0.916548,0.255274,0.962097,0.483358,0.394386,0.0895252,20.1784,20.3472,20.1054,19.8316,20.3689,19.8395,20.0535,20.2368,20.4919
22208,2021-10-19,0.2,16:00:00,5.91963,139.647,5.73777,144.733,5.64525,140.902,5.98919,139.577,5.77127,140.034,5.776,139.741,5.67362,144.57,5.43692,141.784,5.78249,145.019,1.17523,0.835302,1.16709,1.62683,0.936422,1.46232,1.17784,0.991972,0.675968,19.7621,19.9253,19.7197,19.3997,19.9618,19.462,19.6452,19.8248,20.0717
22209,2021-10-19,0.2,17:00:00,6.18351,146.651,5.63853,151.019,6.26403,144.257,6.34583,146.11,6.0406,147.792,6.4699,142.753,5.64015,149.58,6.02313,146.168,5.69136,152.734,1.73671,1.27777,1.78936,2.12998,1.52897,2.03222,1.64739,1.68008,1.0822,19.5149,19.8434,19.4253,19.1457,19.7084,19.1392,19.5407,19.5403,19.9771
22210,2021-10-19,0.0,18:00:00,5.91025,143.241,5.86,144.806,5.8597,143.097,6.19584,142.002,5.51158,146.241,6.00184,140.837,6.28605,144.367,5.50256,146.759,5.41755,147.336,2.60675,2.07068,2.51485,3.00954,2.39709,2.70629,2.52275,2.47461,1.84778,19.3902,19.5237,19.275,19.0202,19.5677,19.0529,19.1733,19.3344,19.7053
22211,2021-10-19,0.0,19:00:00,5.31128,129.419,5.31858,131.674,5.10975,127.218,5.55507,128.404,5.05912,130.824,5.15818,125.225,5.75704,130.921,5.04453,129.682,4.90476,132.884,2.30099,1.89681,2.34083,2.50429,2.24941,2.40717,2.16102,2.40126,1.91098,19.353,19.4742,19.3213,18.9779,19.5729,19.0445,19.1391,19.4488,19.6569
22212,2021-10-19,1.0,20:00:00,3.44061,141.946,2.8526,137.691,4.73789,140.966,3.17713,129.641,4.31299,143.057,3.66745,138.108,3.72162,124.697,5.2633,140.244,3.12694,149.388,2.81405,2.05966,3.10709,3.01932,2.86894,3.10133,2.36376,3.24825,2.18518,19.2971,19.4847,19.2098,19.0405,19.4372,19.008,19.2253,19.3175,19.5201
22213,2021-10-19,1.8,21:00:00,4.15371,135.812,3.21124,135.661,4.98056,138.599,4.3029,136.332,4.15619,135.554,4.98085,137.83,3.39433,135.639,4.95863,138.551,3.1787,134.978,4.31772,3.76828,3.58544,4.36213,4.23491,3.77182,3.86021,3.40722,4.06557,19.3099,19.4305,19.2127,18.9571,19.4945,18.9596,19.1,19.332,19.5974
22214,2021-10-19,0.8,22:00:00,5.09885,139.794,4.7396,137.998,5.47609,140.57,5.10664,138.714,5.15359,140.362,5.46527,139.384,4.81383,136.476,5.35644,141.229,4.8355,139.26,4.11668,4.01292,3.02308,4.14433,3.91798,3.2131,4.23639,2.76581,3.97915,19.1172,19.2285,19.0437,18.7343,19.3354,18.7694,18.8843,19.1709,19.4191
22215,2021-10-19,0.2,23:00:00,4.80916,140.427,4.47311,140.572,4.95181,139.062,4.90502,137.382,4.79184,142.567,4.90277,135.937,4.71916,137.931,4.86779,140.961,4.50436,143.727,3.11564,3.60075,1.66014,3.19772,2.79208,1.99963,3.81605,1.26356,3.43238,18.8813,18.9776,18.8148,18.4965,19.0916,18.552,18.6232,18.9258,19.179
22216,2021-10-20,0.8,00:00:00,1.84927,57.0511,2.03128,67.6241,1.89292,75.4086,2.0329,69.9229,1.83964,65.2629,1.86612,69.3701,2.16829,72.1432,2.41609,100.682,1.9565,57.4939,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.8488,18.7939,18.902,18.8678,18.8286,18.9222,18.8116,18.8805,18.7749
22217,2021-10-20,0.6,01:00:00,2.47357,119.882,2.40518,117.883,2.74956,119.547,3.08985,117.929,2.36312,120.601,3.06777,118.031,3.04803,117.088,2.78723,119.38,2.33724,118.92,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.943,19.0458,18.9199,18.5907,19.1519,18.6488,18.7385,19.0746,19.2189
22218,2021-10-20,0.8,02:00:00,3.10704,141.343,2.68,142.553,3.29261,136.174,3.26222,135.249,3.10013,140.375,3.24575,135.49,3.12885,133.14,3.37789,133.108,2.46632,147.665,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,18.7897,18.8986,18.7232,18.4626,18.9791,18.485,18.6157,18.8518,19.0406
22219,2021-10-20,1.2,03:00:00,4.34806,138.084,4.03622,137.643,4.49553,140.793,4.37588,136.466,4.32058,139.068,4.42249,139.03,4.11593,136.228,4.44155,141.939,4.06878,137.891,3.20739,3.13411,3.48525,3.11861,3.46067,3.21736,3.62057,3.44567,3.16761,18.4223,18.4953,18.374,18.0522,18.6187,18.0904,18.1704,18.4931,18.669
22220,2021-10-20,1.0,04:00:00,5.14685,137.119,4.93912,137.599,5.31,136.338,5.4161,136.699,4.92836,138.028,5.54879,135.355,5.15581,137.295,5.01456,137.653,4.81436,137.967,6.82615,6.88927,6.45096,7.06083,6.41872,6.89047,6.9871,6.09077,6.63307,18.249,18.3581,18.1837,17.8713,18.4466,17.9151,18.0242,18.2938,18.5404
22221,2021-10-20,3.2,05:00:00,4.7863,130.674,4.49765,132.025,4.9738,128.525,5.18209,129.967,4.49319,130.593,5.13092,127.567,5.01258,131.341,4.74313,129.082,4.20393,131.845,6.58839,6.65799,6.07358,6.8013,6.15261,6.56932,6.71677,5.69089,6.40102,17.9443,18.0435,17.9031,17.5537,18.161,17.6225,17.6888,18.0301,18.2478
22222,2021-10-20,4.2,06:00:00,4.48059,133.892,4.16061,131.029,4.70591,135.657,4.92419,132.361,4.03517,133.881,4.85078,135.126,4.82,129.569,4.40495,135.087,3.66937,130.742,7.5827,7.35514,7.30433,7.81322,7.01782,7.78784,6.93765,7.13523,7.18283,16.8549,16.9491,16.8551,16.5229,17.0052,16.604,16.6694,16.9557,17.064
22223,2021-10-20,1.6,07:00:00,4.62438,135.981,4.16032,135.03,4.76911,135.488,4.91084,134.179,4.15947,139.247,4.83033,133.159,4.65969,133.16,4.44877,138.421,3.66143,138.53,6.92307,6.32759,7.34453,7.1041,6.83597,7.29635,6.60909,7.30592,6.29865,16.9865,17.0256,16.9721,16.6499,17.1439,16.7478,16.7442,17.0391,17.1732
22224,2021-10-20,4.2,08:00:00,4.24204,130.729,3.47776,127.675,4.70072,132.192,4.40779,128.798,4.11787,132.966,4.73652,129.924,3.76059,125.814,4.58453,133.965,3.42063,129.842,9.40816,8.84225,9.70751,9.78863,9.20527,9.81133,9.31981,9.55667,8.69952,17.1619,17.2759,17.0615,16.7658,17.3915,16.7773,16.9176,17.1963,17.4861
22225,2021-10-20,4.0,09:00:00,3.54418,150.592,3.30821,151.945,3.8169,149.907,3.88351,146.203,3.28117,154.402,4.06117,145.831,3.64332,146.748,3.53541,153.484,3.17417,156.008,7.49774,7.15118,7.41919,8.09262,7.13006,7.9187,7.76594,6.9791,6.8772,17.1304,17.2181,17.0661,16.7839,17.2751,16.8475,16.911,17.1174,17.3637
22226,2021-10-20,1.8,10:00:00,1.84927,57.0511,2.03128,67.6241,1.89292,75.4086,2.0329,69.9229,1.83964,65.2629,1.86612,69.3701,2.16829,72.1432,2.41609,100.682,1.9565,57.4939,5.49535,5.67634,5.16152,6.08262,5.15862,5.68243,6.20548,4.88448,5.39995,16.7296,16.6635,16.8807,16.315,17.048,16.5181,16.3327,17.1661,16.8394
22227,2021-10-20,0.2,11:00:00,1.90484,60.2741,2.1522,57.4076,2.40049,89.0005,2.0457,65.5891,1.98523,56.0572,2.69306,88.1912,2.01271,61.3421,1.93466,80.263,2.28457,49.7271,4.18885,4.24961,3.98893,4.34321,4.26776,4.23705,4.37743,4.0008,4.38426,16.7972,16.7693,16.967,16.4498,16.9415,16.7,16.412,17.0103,16.9267
22228,2021-10-20,2.4,12:00:00,3.05187,62.0986,3.23086,61.4803,2.86802,66.1527,3.31706,64.7736,2.85019,61.4568,3.14856,69.4952,3.30922,62.1556,2.78066,64.2376,3.11612,61.2865,2.67073,2.71375,2.78321,2.62735,2.97623,2.76022,2.7464,3.03052,2.92908,17.1874,17.1849,17.1935,16.8425,17.3663,16.9636,16.8523,17.2804,17.3463
22229,2021-10-20,1.0,13:00:00,3.41255,64.847,3.37213,65.0858,3.20217,67.9242,3.76552,69.4442,3.29754,62.8045,3.56864,73.2325,3.68265,68.2418,3.1075,63.7323,3.28463,63.2404,2.13474,1.97313,2.38313,1.84953,2.58454,2.18446,1.79996,2.65527,2.33248,17.5188,17.4808,17.6147,17.203,17.6634,17.3993,17.2011,17.6689,17.6048
22230,2021-10-20,1.8,14:00:00,2.29234,78.5801,2.10478,77.7192,2.23579,85.4138,2.3645,78.6946,2.36026,79.1497,2.36157,86.3052,2.19087,75.7189,2.2341,83.8105,2.13687,78.8211,1.86859,1.8295,2.03917,1.87826,2.0003,2.03373,1.85835,2.13638,1.89223,17.6396,17.6327,17.6595,17.2969,17.8195,17.4351,17.3302,17.7429,17.7889
22231,2021-10-20,0.0,15:00:00,1.27729,69.5852,1.47586,64.519,1.14886,98.1989,1.65562,73.5541,0.837356,64.9118,1.68335,92.8199,1.60261,70.2718,0.561355,85.9822,1.16744,58.097,3.06287,3.07195,3.11419,3.12807,3.10309,3.07943,3.17035,3.2332,3.05439,17.7376,17.8231,17.644,17.4455,17.854,17.432,17.5264,17.6645,17.9297
22232,2021-10-20,0.0,16:00:00,1.12416,24.4816,0.924514,38.9163,1.24072,10.7906,1.12176,35.6543,1.12957,14.8453,0.937073,24.6514,0.99907,47.1126,1.32659,7.65207,0.999537,18.3178,4.43651,4.91222,4.13396,4.55051,4.47529,4.16329,5.24988,4.20517,4.76319,17.518,17.4932,17.5769,17.3091,17.5812,17.4917,17.2443,17.5508,17.5324
22233,2021-10-20,0.0,17:00:00,1.37943,177.312,1.41901,208.62,0.966728,150.092,1.34178,169.973,1.2275,187.771,1.0632,156.027,1.448,201.246,0.821301,149.829,1.05595,221.896,7.03472,7.50276,6.89218,6.90179,7.31853,6.51729,7.80087,7.30675,7.43728,17.6736,17.7652,17.4675,17.4356,17.7799,17.327,17.616,17.5552,17.7451
22234,2021-10-20,0.0,18:00:00,2.82595,112.309,2.64348,112.166,2.94508,108.708,3.27914,110.624,2.56241,110.867,3.276,108.379,3.155,111.243,2.63781,105.616,2.42615,113.542,6.3386,6.99483,5.98989,6.22316,6.46493,5.74154,7.26616,6.16898,6.85573,17.8571,17.9085,17.8002,17.4013,18.1472,17.4177,17.497,18.0405,18.1918
22235,2021-10-20,0.0,19:00:00,1.58858,78.1874,1.64771,80.9691,1.58019,89.1212,1.66886,81.3392,1.64682,77.2181,1.67699,91.8426,1.65007,80.9711,1.61725,84.619,1.72961,78.7166,4.65578,4.7503,4.69915,4.44942,4.81083,4.35989,4.7389,4.93869,4.77528,18.4032,18.4871,18.3378,18.035,18.5993,18.0964,18.1443,18.4274,18.6714
